Step; State; Reward
0; [[0.03943253 1.38749218 0.         0.03215599 0.         0.
  1.28353405 1.5928669  0.04019547 1.59160042 1.59160042 0.
  0.         0.         0.         0.        ]]; [-105.29]; MF
1; [[ 0.27384758 12.22709465  0.          0.26475143  0.          0.
  11.73585892 11.64633942  0.26475143 11.64619827 11.64619827  0.
   0.          0.          0.          0.        ]]; [-105.29]; MF
2; [[ 0.27252007 11.92238998  0.          0.26682281  0.          0.
  11.44288635 11.44880295  0.26682281  1.66668129  1.66668129  0.
   0.          0.          0.          0.        ]]; [100.001]; EF
3; [[2.38239288e-01 1.08247070e+01 0.00000000e+00 2.30245590e-01
  0.00000000e+00 0.00000000e+00 9.26023102e+00 9.22557831e+00
  2.29943275e-01 3.44690228e+00 3.44690228e+00 1.12533569e-04
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]]; [-105.29]; MF
4; [[0.80543137 8.40739822 0.         0.44577408 0.         0.
  8.69589043 8.39325714 0.44557285 4.58762646 4.58762646 0.35248089
  0.         0.         0.         0.        ]]; [-105.29]; MF
5; [[ 3.97190666 10.2146759   0.          2.83357525  2.45572186  0.
   6.70970154  9.81253147  2.83357525  3.01680374  5.467906    1.11042118
   0.          2.4534111   0.          0.        ]]; [100.001]; EF
6; [[6.95755959e+00 1.15672874e+01 1.43051147e-04 4.25070381e+00
  3.70220757e+00 1.43051147e-04 7.55272484e+00 1.12578354e+01
  4.25070381e+00 3.53410339e+00 7.23905563e+00 2.72192192e+00
  1.43051147e-04 3.70509529e+00 1.43051147e-04 1.43051147e-04]]; [100.00834]; EF
7; [[6.80181885 9.69795513 0.         2.49199772 1.96827316 0.
  7.50238895 9.47297287 2.49199772 5.09739017 7.06797409 4.31192875
  0.         1.97058392 0.         0.        ]]; [-105.29]; MF
8; [[7.35705853e+00 9.98116302e+00 1.14440918e-04 1.98639297e+00
  1.47400951e+00 1.14440918e-04 7.93946648e+00 9.41348839e+00
  1.98639297e+00 6.23401260e+00 7.70790863e+00 5.38155651e+00
  1.14440918e-04 1.47400951e+00 1.14440918e-04 1.14440918e-04]]; [-105.29]; MF
9; [[10.81976318 12.76660156  0.          2.12824631  1.42653656  0.
  10.44132233 11.87074661  2.12824631  9.56832504 10.9948616   8.70200729
   0.          1.42653656  0.          0.        ]]; [-105.29]; MF
10; [[8.47277641e+00 9.87157822e+00 1.14440918e-04 1.44099808e+00
  8.73362541e-01 1.14440918e-04 8.64194584e+00 9.51301098e+00
  1.44099808e+00 7.62489891e+00 8.49814701e+00 7.03811264e+00
  1.14440918e-04 8.73362541e-01 1.14440918e-04 1.14440918e-04]]; [100.006584]; EF
11; [[8.56877708 9.98407555 0.         1.03795433 0.48744774 0.
  9.02977562 9.53570557 1.03809738 7.92726135 8.41470909 7.53453064
  0.         0.48744774 0.         0.        ]]; [-105.29]; MF
12; [[8.56401634e+00 9.73389053e+00 1.14440918e-04 9.56995964e-01
  3.76673698e-01 1.14440918e-04 9.09246635e+00 9.46684265e+00
  9.56995964e-01 8.18621635e+00 8.56277561e+00 7.61560154e+00
  1.14440918e-04 3.76673698e-01 1.14440918e-04 1.14440918e-04]]; [-105.29]; MF
13; [[8.96113205 9.73548222 0.         1.02378178 0.47589684 0.
  9.00380516 9.4773922  1.02363873 8.41470909 8.89060593 7.94805241
  0.         0.47589684 0.         0.        ]]; [-105.29]; MF
14; [[1.47242947e+01 9.63364697e+00 5.91125298e+00 6.66261387e+00
  2.51923561e-01 1.14440918e-04 9.24751377e+00 1.55012999e+01
  6.99247265e+00 8.55805492e+00 1.48140240e+01 8.08677769e+00
  1.14440918e-04 6.27225494e+00 1.14440918e-04 1.14440918e-04]]; [-105.29]; MF
15; [[22.01737213 11.94529343 10.87735748 11.80889893  0.27722168  0.
  11.53486633 22.90384293 12.29971695 10.72052765 22.07795334 10.25849152
   0.         11.37186432  0.          0.        ]]; [-105.29]; MF
16; [[1.73255701e+01 9.82294464e+00 1.17037363e+01 9.47759247e+00
  2.08030701e-01 1.14440918e-04 9.25152969e+00 1.87141571e+01
  1.02979202e+01 8.13067150e+00 1.76001015e+01 7.89272308e+00
  1.14440918e-04 9.69132233e+00 1.14440918e-04 1.14440918e-04]]; [100.016495]; EF
17; [[21.72423935 12.25458145 15.98417282 11.785923    0.32920074  0.
  11.47174835 23.25366974 12.85795975 10.24417877 22.02032471  9.93230438
   0.         12.12556076  0.          0.        ]]; [-105.29]; MF
18; [[1.69477501e+01 1.03519325e+01 1.16630077e+01 9.39225864e+00
  1.68757439e-01 1.14440918e-04 9.35076714e+00 1.77808437e+01
  9.32096100e+00 8.49798965e+00 1.69048386e+01 7.50923252e+00
  1.14440918e-04 7.62150097e+00 1.14440918e-04 1.14440918e-04]]; [-105.29]; MF
19; [[15.94694138  9.26055908  8.52120018  9.31670475  0.17788315  0.
   9.18412781 18.12221622 10.15940857  8.13055706 17.43596458  6.95467472
   0.          9.57569885  0.          0.        ]]; [-105.29]; MF
20; [[17.0496521  10.34953308  8.23972416  9.46863079  0.42045212  0.
   9.04811954 18.86407757 10.50293541  8.59721375 18.04816246  7.58073425
   0.          9.87371159  0.          0.        ]]; [-105.29]; MF
21; [[20.74755669 12.29379845 10.71618652 11.7899437   0.34363937  0.80278778
  10.6346302  23.20201302 13.56885147 10.70628548 21.665205    8.98231316
   0.         12.13999939  0.          0.80278778]]; [-105.29]; MF
22; [[16.25159264  9.93541813  7.11614037  9.43267441  0.32342529  0.47589684
   8.63904667 18.54510117 10.95257187  8.44474125 17.39900208  6.90616131
   0.          9.76744366  0.          0.47589684]]; [100.001]; EF
23; [[1.66993561e+01 1.00034971e+01 9.03248882e+00 9.46114445e+00
  4.38928604e-02 1.61705017e-02 9.40115643e+00 1.88197632e+01
  1.02019892e+01 8.76354599e+00 1.81983242e+01 7.29427147e+00
