Step; State; Reward
0; [[ 5.867   6.676   6.54    6.445   0.      0.      6.52   12.71    6.566
  1.1444e-04 1.1444e-04 1.1444e-04 3.4760e-02]]; [0.00310176]
580; [[ 5.61   7.16   0.     5.617  2.967  5.555  4.035 12.7    8.94   7.324
   4.68   0.     0.     2.973  0.     5.652]]; [0.]
581; [[6.4141e+00 8.3125e+00 1.1444e-04 6.4180e+00 1.9316e+00 6.1289e+00
  1.9873e+00 1.0180e+01 8.3906e+00 7.9570e+00 3.6230e+00 1.1444e-04
  1.1444e-04 1.9307e+00 1.1444e-04 6.2578e+00]]; [0.0075938]
582; [[ 7.543 10.63   0.     7.574  2.615  6.88   3.135 12.75   9.94   9.49
   5.03   0.     0.     2.611  0.     7.04 ]]; [0.]
583; [[3.3379e+00 8.3984e+00 1.1444e-04 3.3555e+00 2.8320e+00 3.0703e+00
  4.8867e+00 1.0688e+01 6.1562e+00 6.6758e+00 6.5156e+00 1.1444e-04
  1.1444e-04 2.8301e+00 1.1444e-04 3.1504e+00]]; [0.00641828]
584; [[ 1.745  6.344  0.     1.738  2.727  0.971  6.848 10.8    4.387  6.15
   7.7    0.     0.     2.727  0.     0.977]]; [0.]
585; [[2.119e-01 1.078e+01 1.431e-04 2.118e-01 3.395e+00 1.431e-04 1.044e+01
  1.337e+01 3.617e+00 9.797e+00 1.320e+01 1.431e-04 1.431e-04 3.396e+00
  1.431e-04 1.431e-04]]; [0.00517915]
586; [[2.119e-01 1.078e+01 1.431e-04 2.118e-01 3.395e+00 1.431e-04 1.044e+01
  1.337e+01 3.617e+00 9.797e+00 1.320e+01 1.431e-04 1.431e-04 3.396e+00
  1.431e-04 1.431e-04]]; [0.]
587; [[ 0.3916 13.72    0.      0.391   2.033   0.     10.8    12.72    2.367
  10.64   12.72    0.      0.      2.04    0.      0.    ]]; [0.]
588; [[5.7178e-01 8.5938e+00 1.1444e-04 5.7080e-01 1.1444e-04 1.1444e-04
  8.5859e+00 9.5234e+00 5.7080e-01 9.5234e+00 9.5234e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.00230971]
589; [[0.5024 9.055  0.     0.5024 0.     0.     9.35   9.516  0.5024 9.516
  9.516  0.     0.     0.     0.     0.    ]]; [0.]
590; [[7.4141e+00 1.4016e+01 1.4305e-04 7.4258e+00 1.4305e-04 6.9961e+00
  4.7656e+00 1.1914e+01 7.4297e+00 1.1914e+01 4.7656e+00 1.4305e-04
  1.4305e-04 1.4305e-04 1.4305e-04 7.1484e+00]]; [0.00737274]
591; [[ 2.557 10.     0.     2.562  0.     2.12   7.332  9.445  2.56   9.445
   7.28   0.     0.     0.     0.     2.164]]; [0.]
592; [[0.4465 8.055  0.     0.4597 0.     0.     9.484  9.48   0.4597 9.19
  9.19   0.     0.     0.     0.     0.    ]]; [0.]
593; [[ 0.2903 13.3     0.      0.2903  0.      0.     11.734  11.734   0.2903
   4.51    4.51    0.      0.      0.      0.      0.    ]]; [0.]
594; [[ 2.615 11.33   0.     2.615  0.     2.227  7.14   9.48   2.615  5.87
   3.598  0.     0.     0.     0.     2.275]]; [0.]
595; [[ 0.559  12.13    0.      0.4927  0.      0.     11.914  11.93    0.475
  11.93   11.91    0.      0.      0.      0.      0.    ]]; [0.]
596; [[0.2278 9.84   0.     0.2274 0.     0.     9.484  9.47   0.2274 9.45
  9.45   0.     0.     0.     0.     0.    ]]; [0.]
597; [[ 0.5127 11.37    0.      0.5146  0.      0.      9.53    9.53    0.5146
   9.52    9.52    0.      0.      0.      0.      0.    ]]; [0.]
598; [[0.442 9.42  0.    0.444 0.    0.    9.41  9.47  0.444 9.445 9.445 0.
  0.    0.    0.    0.   ]]; [0.]
599; [[2.3645e-01 1.2039e+01 1.1444e-04 2.4060e-01 1.1444e-04 1.1444e-04
  9.4766e+00 9.3906e+00 2.4060e-01 9.3672e+00 9.3672e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.00220236]
600; [[ 0.64   13.586   0.      0.6475  0.      0.     11.32   11.336   0.6475
  11.2    11.2     0.      0.      0.      0.      0.    ]]; [0.]
601; [[2.0898e-01 9.7656e+00 1.1444e-04 2.0886e-01 1.1444e-04 1.1444e-04
  9.4766e+00 9.4766e+00 2.0886e-01 9.4062e+00 9.4062e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.002217]
602; [[2.0898e-01 9.7656e+00 1.1444e-04 2.0886e-01 1.1444e-04 1.1444e-04
  9.4766e+00 9.4766e+00 2.0886e-01 9.4062e+00 9.4062e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
603; [[ 0.679  15.26    0.      0.6787  0.      0.     11.875  11.87    0.678
  11.67   11.67    0.      0.      0.      0.      0.    ]]; [0.]
604; [[2.6392e-01 1.2234e+01 1.4305e-04 2.6294e-01 1.4305e-04 1.4305e-04
  1.1875e+01 1.1867e+01 2.6294e-01 1.1656e+01 1.1656e+01 1.4305e-04
  1.4305e-04 1.4305e-04 1.4305e-04 1.4305e-04]]; [0.00346963]
605; [[ 0.689  12.81    0.      0.6895  0.      0.     11.83   11.914   0.689
  11.51   11.51    0.      0.      0.      0.      0.    ]]; [0.]
606; [[2.3926e-01 1.1508e+01 1.1444e-04 2.3889e-01 1.1444e-04 1.1444e-04
  9.5000e+00 9.4688e+00 2.3901e-01 9.3203e+00 9.3203e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.00222072]
607; [[2.3926e-01 1.1508e+01 1.1444e-04 2.3889e-01 1.1444e-04 1.1444e-04
  9.5000e+00 9.4688e+00 2.3901e-01 9.3203e+00 9.3203e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
608; [[ 0.3623 11.73    0.      0.3647  0.      0.     11.84   11.83    0.3645
  11.555  11.555   0.      0.      0.      0.      0.    ]]; [0.]
609; [[3.347e-01 1.526e+01 1.431e-04 3.374e-01 1.431e-04 1.431e-04 1.185e+01
  1.183e+01 3.374e-01 1.145e+01 1.145e+01 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.00348033]
610; [[0.2189 9.99   0.     0.2227 0.     0.     9.46   9.45   0.2227 9.25
  9.25   0.     0.     0.     0.     0.    ]]; [0.]
611; [[5.0000e-01 1.0047e+01 1.1444e-04 4.9927e-01 1.1444e-04 1.1444e-04
  9.4844e+00 9.5000e+00 4.9927e-01 9.0781e+00 9.0781e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.00228862]
612; [[ 0.2156 10.72    0.      0.2146  0.      0.      9.51    9.5     0.2146
   9.266   9.266   0.      0.      0.      0.      0.    ]]; [0.]
613; [[5.5420e-01 1.1867e+01 1.1444e-04 5.5371e-01 1.1444e-04 1.1444e-04
  9.5234e+00 9.5312e+00 5.5371e-01 8.8125e+00 8.8125e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.00230852]
614; [[ 0.2708 12.31    0.      0.271   0.      0.     11.84   11.85    0.271
  11.21   11.21    0.      0.      0.      0.      0.    ]]; [0.]
615; [[ 0.3545 12.22    0.      0.3542  0.      0.     11.89   11.88    0.3542
  11.13   11.13    0.      0.      0.      0.      0.    ]]; [0.]
616; [[ 0.2817 12.46    0.      0.284   0.      0.      9.53    9.5     0.284
   9.36    9.36    0.      0.      0.      0.      0.    ]]; [0.]
617; [[0.2162 9.9    0.     0.2203 0.     0.     9.49   9.48   0.2203 9.26
  9.26   0.     0.     0.     0.     0.    ]]; [0.]
618; [[ 0.5083 12.01    0.      0.511   0.      0.      9.414   9.45    0.511
   8.9     8.9     0.      0.      0.      0.      0.    ]]; [0.]
619; [[0.2092 9.92   0.     0.2087 0.     0.     9.48   9.45   0.2087 9.36
  9.36   0.     0.     0.     0.     0.    ]]; [0.]
620; [[0.4258 9.6    0.     0.4253 0.     0.     9.47   9.52   0.4253 9.12
  9.12   0.     0.     0.     0.     0.    ]]; [0.]
621; [[ 0.298 14.7    0.     0.298  0.     0.    11.89  11.88   0.298 11.586
  11.586  0.     0.     0.     0.     0.   ]]; [0.]
622; [[4.2090e-01 8.6484e+00 1.1444e-04 4.2065e-01 1.1444e-04 1.1444e-04
  9.4922e+00 9.4922e+00 4.2065e-01 9.1875e+00 9.1875e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.0022679]
623; [[ 0.27  12.2    0.     0.27   0.     0.    11.89  11.85   0.27  11.625
  11.625  0.     0.     0.     0.     0.   ]]; [0.]
624; [[2.8589e-01 9.5703e+00 1.1444e-04 2.8955e-01 1.1444e-04 1.1444e-04
  9.4844e+00 9.4688e+00 2.8955e-01 9.1953e+00 9.1953e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.0022326]
625; [[0.3157 9.58   0.     0.317  0.     0.     9.44   9.47   0.317  8.805
  8.805  0.     0.     0.     0.     0.    ]]; [0.]
626; [[2.8833e-01 1.1227e+01 1.1444e-04 2.9175e-01 1.1444e-04 1.1444e-04
  9.4766e+00 1.1828e+01 3.6450e-01 1.0945e+01 1.0945e+01 1.4305e-04
  1.1444e-04 1.4305e-04 1.1444e-04 1.1444e-04]]; [0.0029181]
627; [[ 7.836  9.92   8.98   8.08   0.     0.     9.14  16.8    8.2    3.436
  11.164  0.     0.     8.07   0.     0.   ]]; [0.]
628; [[9.4297e+00 9.3516e+00 9.2969e+00 9.4375e+00 1.1444e-04 1.1444e-04
  9.3984e+00 1.8828e+01 9.8359e+00 7.5898e+00 1.7016e+01 1.1444e-04
  1.1444e-04 9.4375e+00 1.1444e-04 1.1444e-04]]; [0.00862303]
629; [[ 9.46    9.46   10.234   9.445   0.      0.1561  9.266  19.03   10.02
   7.59   16.88    0.      0.      9.47    0.      0.1594]]; [0.]
630; [[9.4609e+00 1.0625e+01 9.8828e+00 9.4609e+00 1.1444e-04 1.1309e+00
  8.3047e+00 1.8891e+01 1.1438e+01 8.9766e+00 1.7250e+01 1.1444e-04
  1.1444e-04 9.4609e+00 1.1444e-04 1.1553e+00]]; [0.01297857]
631; [[ 5.87    7.98    0.621   5.63    0.4792  1.079   7.965  13.164   5.957
   8.69   11.7     0.      0.      3.7     0.      1.098 ]]; [0.]
632; [[5.3750e+00 8.7656e+00 1.1444e-04 5.3828e+00 1.2080e+00 5.0156e+00
  3.1816e+00 9.5156e+00 6.5664e+00 5.1719e+00 1.2490e+00 1.1444e-04
  1.1444e-04 1.2080e+00 1.1444e-04 5.1289e+00]]; [0.00681669]
633; [[2.057e+00 8.750e+00 2.310e-03 2.057e+00 2.039e+00 1.843e+00 5.660e+00
  9.516e+00 4.098e+00 3.227e+00 3.387e+00 0.000e+00 0.000e+00 2.041e+00
  0.000e+00 1.883e+00]]; [0.]
634; [[2.0093e-01 6.5430e+00 1.1444e-04 2.0081e-01 2.6660e+00 1.1444e-04
  7.0820e+00 9.6875e+00 2.8652e+00 1.2588e+00 3.9238e+00 1.1444e-04
  1.1444e-04 2.6660e+00 1.1444e-04 1.1444e-04]]; [0.00301661]
635; [[2.0093e-01 6.5430e+00 1.1444e-04 2.0081e-01 2.6660e+00 1.1444e-04
  7.0820e+00 9.6875e+00 2.8652e+00 1.2588e+00 3.9238e+00 1.1444e-04
  1.1444e-04 2.6660e+00 1.1444e-04 1.1444e-04]]; [0.]
636; [[2.0093e-01 6.5430e+00 1.1444e-04 2.0081e-01 2.6660e+00 1.1444e-04
  7.0820e+00 9.6875e+00 2.8652e+00 1.2588e+00 3.9238e+00 1.1444e-04
  1.1444e-04 2.6660e+00 1.1444e-04 1.1444e-04]]; [0.]
637; [[ 0.3257  6.484   0.      0.326   2.943   0.      9.18   12.016   3.268
   4.07    7.016   0.      0.      2.943   0.      0.    ]]; [0.]
638; [[ 0.3257  6.484   0.      0.326   2.943   0.      9.18   12.016   3.268
   4.07    7.016   0.      0.      2.943   0.      0.    ]]; [0.]
639; [[1.5332e-01 7.4375e+00 1.1444e-04 1.5308e-01 2.8301e+00 1.1444e-04
  7.2930e+00 1.0070e+01 2.9824e+00 1.3633e+00 4.1914e+00 1.1444e-04
  1.1444e-04 2.8301e+00 1.1444e-04 1.1444e-04]]; [0.00311847]
640; [[ 0.3354  6.906   0.      0.3354  3.363   0.      9.016  12.32    3.7
   1.773   5.137   0.      0.      3.363   0.      0.    ]]; [0.]
641; [[ 0.3354  6.906   0.      0.3354  3.363   0.      9.016  12.32    3.7
   1.773   5.137   0.      0.      3.363   0.      0.    ]]; [0.]
642; [[ 0.3354  6.906   0.      0.3354  3.363   0.      9.016  12.32    3.7
   1.773   5.137   0.      0.      3.363   0.      0.    ]]; [0.]
643; [[ 0.2128  8.92    0.      0.2128  3.045   0.      9.25   12.23    3.258
   1.813   4.86    0.      0.      3.045   0.      0.    ]]; [0.]
644; [[ 0.1768  7.918   0.      0.1764  2.176   0.      8.055  10.16    2.354
   7.344   9.52    0.      0.      2.176   0.      0.    ]]; [0.]
645; [[ 0.2302 10.48    0.      0.2341  2.787   0.     10.03   12.69    3.021
   9.79   12.58    0.      0.      2.787   0.      0.    ]]; [0.]
646; [[ 0.273   9.945   0.      0.2805  3.053   0.      9.74   12.83    3.332
   9.73   12.78    0.      0.      3.053   0.      0.    ]]; [0.]
647; [[ 0.5566  7.215   0.      0.559   3.018   0.      9.8    12.8     3.576
   9.695  12.72    0.      0.      3.018   0.      0.    ]]; [0.]
648; [[ 0.1757  7.992   0.      0.1755  2.516   0.      8.05   10.43    2.691
   7.85   10.37    0.      0.      2.516   0.      0.    ]]; [0.]
649; [[ 0.2083  9.89    0.      0.2084  2.023   0.     10.09   12.125   2.23
  10.02   12.05    0.      0.      2.023   0.      0.    ]]; [0.]
650; [[1.7810e-01 8.7031e+00 1.1444e-04 1.7773e-01 2.2402e+00 1.1444e-04
  8.2812e+00 1.0453e+01 2.4180e+00 8.1484e+00 1.0383e+01 1.1444e-04
  1.1444e-04 2.2402e+00 1.1444e-04 1.1444e-04]]; [0.00324278]
651; [[ 7.89    7.69    8.98    7.89    0.3213  0.      7.42   16.78    8.21
   8.94   16.42    0.      0.      7.48    0.      0.    ]]; [0.]
652; [[2.3584e-01 9.3281e+00 1.1444e-04 2.3450e-01 1.1444e-04 1.1444e-04
  9.5078e+00 9.4922e+00 2.3450e-01 8.8281e+00 8.8281e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.00222575]
653; [[ 0.2856 13.914   0.      0.2905  0.      0.     11.805  11.77    0.2905
  11.29   11.29    0.      0.      0.      0.      0.    ]]; [0.]
654; [[2.1802e-01 1.1781e+01 1.1444e-04 2.2192e-01 1.1444e-04 1.1444e-04
  9.4062e+00 9.3984e+00 2.2192e-01 9.2188e+00 9.2188e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.00220047]
655; [[ 0.4983 14.52    0.      0.4985  0.      0.     11.89   11.89    0.4985
  10.54   10.54    0.      0.      0.      0.      0.    ]]; [0.]
656; [[3.5596e-01 8.6797e+00 1.1444e-04 3.5596e-01 2.4033e-04 2.4033e-04
  9.5078e+00 9.5000e+00 3.5596e-01 9.1797e+00 9.1797e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.00259545]
657; [[ 0.707  11.12    0.      0.707   0.      0.     11.86   11.875   0.7075
  10.8    10.8     0.      0.      0.      0.      0.    ]]; [0.]
658; [[3.4790e-01 1.0641e+01 1.1444e-04 3.4766e-01 1.1444e-04 1.1444e-04
  9.3828e+00 9.3906e+00 3.4766e-01 3.4121e+00 3.4121e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.00222866]
659; [[ 0.3633 12.38    0.      0.363   0.      0.      9.4     9.39    0.3628
   3.809   3.809   0.      0.      0.      0.      0.    ]]; [0.]
660; [[2.4531e+00 1.0641e+01 1.1444e-04 2.4551e+00 1.1444e-04 2.1328e+00
  7.2227e+00 9.4062e+00 2.4551e+00 5.3047e+00 3.1172e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.4305e-04 2.7344e+00]]; [0.00374478]
661; [[4.906 8.31  0.    4.918 0.    4.4   5.05  9.48  4.965 8.02  3.598 0.
  0.    0.    0.    4.426]]; [0.]
662; [[4.5078e+00 8.9453e+00 1.1444e-04 4.5195e+00 9.3750e-01 4.2422e+00
  4.3555e+00 9.6250e+00 5.4766e+00 8.6875e+00 5.2930e+00 1.1444e-04
  1.1444e-04 9.3750e-01 1.1444e-04 4.3359e+00]]; [0.00646858]
663; [[4.5078e+00 8.9453e+00 1.1444e-04 4.5195e+00 9.3750e-01 4.2422e+00
  4.3555e+00 9.6250e+00 5.4766e+00 8.6875e+00 5.2930e+00 1.1444e-04
  1.1444e-04 9.3750e-01 1.1444e-04 4.3359e+00]]; [0.]
664; [[10.28    9.17    5.707  10.305   0.2322  7.86    3.494  17.5    14.555
  11.51    9.48    0.      0.      5.984   0.      8.03  ]]; [0.]
665; [[10.28    9.17    5.707  10.305   0.2322  7.86    3.494  17.5    14.555
  11.51    9.48    0.      0.      5.984   0.      8.03  ]]; [0.]
666; [[9.391e+00 1.278e+01 7.426e+00 9.438e+00 1.583e-03 9.242e+00 1.386e-02
  1.675e+01 1.709e+01 9.375e+00 7.395e+00 0.000e+00 0.000e+00 7.414e+00
  0.000e+00 9.430e+00]]; [0.]
667; [[11.73     6.594    3.7     11.65     0.       9.69     0.02887 14.15
  14.76     9.98     4.258    0.       0.       4.203    0.       9.82   ]]; [0.]
668; [[7.457e+00 9.203e+00 2.310e-03 7.453e+00 0.000e+00 6.969e+00 2.215e+00
  9.188e+00 7.441e+00 9.180e+00 2.219e+00 0.000e+00 0.000e+00 2.310e-03
  0.000e+00 6.969e+00]]; [0.]
669; [[11.71    12.07     0.      11.72     0.03397 11.234    0.3696  11.92
  11.82    11.75     0.2651   0.       0.       0.03397  0.      11.46   ]]; [0.]
670; [[9.3672e+00 1.0734e+01 2.3098e-03 9.4141e+00 2.0203e-02 9.1250e+00
  1.2939e-01 9.4531e+00 9.5312e+00 9.3828e+00 1.0339e-01 0.0000e+00
  0.0000e+00 2.2522e-02 0.0000e+00 9.3203e+00]]; [0.]
671; [[4.004  4.48   0.     3.947  0.9595 3.336  4.105  8.484  4.664  6.26
  3.67   0.     0.     0.9595 0.     3.408 ]]; [0.]
672; [[ 0.2057 13.5     0.      0.2081  1.691   0.      9.766  10.91    1.899
   9.17   10.86    0.      0.      1.691   0.      0.    ]]; [0.]
673; [[1.7346e-01 7.8945e+00 2.4242e-03 1.7554e-01 1.2783e+00 4.7340e-03
  7.9062e+00 8.8828e+00 1.4541e+00 7.5859e+00 8.8594e+00 1.1444e-04
  1.1444e-04 1.2803e+00 1.1444e-04 4.7340e-03]]; [0.00535353]
674; [[0.1565 7.12   0.     0.1566 1.388  0.     7.664  8.64   1.544  7.25
  8.64   0.     0.     1.388  0.     0.    ]]; [0.]
675; [[1.965e-01 9.039e+00 1.431e-04 1.963e-01 1.709e+00 1.431e-04 9.625e+00
  1.095e+01 1.905e+00 9.250e+00 1.095e+01 1.431e-04 1.431e-04 1.709e+00
  1.431e-04 1.431e-04]]; [0.00425309]
676; [[ 0.2563  11.36     0.       0.2554   0.10236  0.      11.77    11.85
   0.3577  11.74    11.84     0.       0.       0.10266  0.       0.     ]]; [0.]
677; [[2.0667e-01 9.2812e+00 1.1444e-04 2.0667e-01 1.1444e-04 1.1444e-04
  9.4688e+00 9.4609e+00 2.0667e-01 9.4609e+00 9.4609e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.00221218]
678; [[0.2114 9.38   0.     0.2135 0.     0.     9.53   9.52   0.2135 9.52
  9.52   0.     0.     0.     0.     0.    ]]; [0.]
679; [[2.1912e-01 9.1875e+00 2.4242e-03 2.2498e-01 1.1444e-04 1.1444e-04
  9.4922e+00 9.5000e+00 2.2498e-01 9.5000e+00 9.5000e+00 1.1444e-04
  1.1444e-04 2.4242e-03 1.1444e-04 1.1444e-04]]; [0.00292002]
680; [[ 0.2632 11.59    0.      0.2659  0.      0.     11.85   11.85    0.2659
  11.85   11.85    0.      0.      0.      0.      0.    ]]; [0.]
681; [[2.0654e-01 9.2812e+00 1.1444e-04 2.0654e-01 1.1444e-04 1.1444e-04
  9.5078e+00 9.5000e+00 2.0654e-01 9.5000e+00 9.5000e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.00222059]
682; [[2.0654e-01 9.2812e+00 1.1444e-04 2.0654e-01 1.1444e-04 1.1444e-04
  9.5078e+00 9.5000e+00 2.0654e-01 9.5000e+00 9.5000e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
683; [[0.1353 7.055  0.     0.1353 0.831  0.     8.94   9.6    0.971  8.82
  9.6    0.     0.     0.826  0.     0.    ]]; [0.]
684; [[3.286e-01 1.755e+01 1.431e-04 3.271e-01 2.539e-01 1.431e-04 1.104e+01
  1.128e+01 5.742e-01 1.097e+01 1.128e+01 1.431e-04 1.431e-04 1.851e-01
  1.431e-04 1.431e-04]]; [0.00442748]
685; [[0.4424 6.883  0.     0.4424 0.     0.     9.484  9.484  0.4424 9.48
  9.48   0.     0.     0.     0.     0.    ]]; [0.]
686; [[2.346e-01 1.535e+01 1.431e-04 2.345e-01 1.431e-04 1.431e-04 1.001e+01
  9.977e+00 2.345e-01 9.977e+00 9.977e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [0.00292018]
687; [[0.426 7.098 0.    0.426 0.    0.    9.484 9.47  0.426 9.47  9.47  0.
  0.    0.    0.    0.   ]]; [0.]
688; [[2.1204e-01 9.7891e+00 1.1444e-04 2.1411e-01 1.1444e-04 1.1444e-04
  9.5312e+00 9.5234e+00 2.1411e-01 9.5234e+00 9.5234e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.00222786]
689; [[0.2177 9.96   0.     0.2235 0.     0.     9.49   9.48   0.2235 9.48
  9.48   0.     0.     0.     0.     0.    ]]; [0.]
690; [[0.4583 7.08   0.     0.4583 0.     0.     9.49   9.445  0.4585 9.445
  9.445  0.     0.     0.     0.     0.    ]]; [0.]
691; [[0.2067 9.734  0.     0.2053 0.     0.     9.49   9.48   0.2053 9.48
  9.48   0.     0.     0.     0.     0.    ]]; [0.]
692; [[0.5312 7.973  0.     0.531  0.     0.     9.48   9.43   0.531  9.42
  9.42   0.     0.     0.     0.     0.    ]]; [0.]
693; [[ 0.4043 11.695   0.      0.4045  0.      0.      9.43    9.44    0.4045
   3.602   3.602   0.      0.      0.      0.      0.    ]]; [0.]
694; [[0.4448 7.48   0.     0.4448 0.     0.     9.32   9.31   0.4448 2.361
  2.361  0.     0.     0.     0.     0.    ]]; [0.]
695; [[0.2366 9.57   0.     0.2386 0.     0.     9.52   9.516  0.2386 9.516
  9.516  0.     0.     0.     0.     0.    ]]; [0.]
696; [[ 0.323  10.6     0.      0.3281  0.      0.     11.414  11.54    0.3281
  11.54   11.54    0.      0.      0.      0.      0.    ]]; [0.]
697; [[2.6416e-01 9.8672e+00 1.1444e-04 2.6782e-01 1.1444e-04 1.1444e-04
  9.4062e+00 9.4062e+00 2.6807e-01 5.2812e+00 5.2812e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.00221356]
698; [[2.6416e-01 9.8672e+00 1.1444e-04 2.6782e-01 1.1444e-04 1.1444e-04
  9.4062e+00 9.4062e+00 2.6807e-01 5.2812e+00 5.2812e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
699; [[2.6416e-01 9.8672e+00 1.1444e-04 2.6782e-01 1.1444e-04 1.1444e-04
  9.4062e+00 9.4062e+00 2.6807e-01 5.2812e+00 5.2812e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
700; [[2.6416e-01 9.8672e+00 1.1444e-04 2.6782e-01 1.1444e-04 1.1444e-04
  9.4062e+00 9.4062e+00 2.6807e-01 5.2812e+00 5.2812e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
701; [[2.6416e-01 9.8672e+00 1.1444e-04 2.6782e-01 1.1444e-04 1.1444e-04
  9.4062e+00 9.4062e+00 2.6807e-01 5.2812e+00 5.2812e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
702; [[2.6416e-01 9.8672e+00 1.1444e-04 2.6782e-01 1.1444e-04 1.1444e-04
  9.4062e+00 9.4062e+00 2.6807e-01 5.2812e+00 5.2812e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
703; [[2.6416e-01 9.8672e+00 1.1444e-04 2.6782e-01 1.1444e-04 1.1444e-04
  9.4062e+00 9.4062e+00 2.6807e-01 5.2812e+00 5.2812e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
704; [[2.6416e-01 9.8672e+00 1.1444e-04 2.6782e-01 1.1444e-04 1.1444e-04
  9.4062e+00 9.4062e+00 2.6807e-01 5.2812e+00 5.2812e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
705; [[2.6416e-01 9.8672e+00 1.1444e-04 2.6782e-01 1.1444e-04 1.1444e-04
  9.4062e+00 9.4062e+00 2.6807e-01 5.2812e+00 5.2812e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
706; [[2.6416e-01 9.8672e+00 1.1444e-04 2.6782e-01 1.1444e-04 1.1444e-04
  9.4062e+00 9.4062e+00 2.6807e-01 5.2812e+00 5.2812e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
707; [[2.6416e-01 9.8672e+00 1.1444e-04 2.6782e-01 1.1444e-04 1.1444e-04
  9.4062e+00 9.4062e+00 2.6807e-01 5.2812e+00 5.2812e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [0.]
708; [[0.1649 9.234  0.     0.167  0.     0.     9.28   9.28   0.167  0.
  0.     0.     0.     0.     0.     0.    ]]; [0.]
709; [[0.1649 9.234  0.     0.167  0.     0.     9.28   9.28   0.167  0.
  0.     0.     0.     0.     0.     0.    ]]; [0.]
710; [[0.1649 9.234  0.     0.167  0.     0.     9.28   9.28   0.167  0.
  0.     0.     0.     0.     0.     0.    ]]; [0.]
711; [[0.1649 9.234  0.     0.167  0.     0.     9.28   9.28   0.167  0.
  0.     0.     0.     0.     0.     0.    ]]; [0.]
712; [[0.1649 9.234  0.     0.167  0.     0.     9.28   9.28   0.167  0.
  0.     0.     0.     0.     0.     0.    ]]; [0.]
713; [[0.1649 9.234  0.     0.167  0.     0.     9.28   9.28   0.167  0.
  0.     0.     0.     0.     0.     0.    ]]; [0.]
714; [[0.1649 9.234  0.     0.167  0.     0.     9.28   9.28   0.167  0.
  0.     0.     0.     0.     0.     0.    ]]; [0.]
715; [[0.1649 9.234  0.     0.167  0.     0.     9.28   9.28   0.167  0.
  0.     0.     0.     0.     0.     0.    ]]; [0.]
716; [[0.1649 9.234  0.     0.167  0.     0.     9.28   9.28   0.167  0.
  0.     0.     0.     0.     0.     0.    ]]; [0.]
