Step; State; Reward
0; [[0.01016617 0.06628418 0.00011444 0.00266266 0.00011444 0.00011444
  0.03856182 0.02713776 0.00225925 0.02589703 0.02589703 0.00011444
  0.00011444 0.00011444 0.00011444 0.00011444]]; [0.001]; MF
1; [[0.17465782 6.87464333 0.         0.16620636 0.         0.
  6.27688408 6.04297829 0.15689087 6.04158592 6.04158592 0.
  0.         0.         0.         0.        ]]; [0.001]; MF
2; [[4.25490189e+00 1.17231541e+01 1.43051147e-04 4.41338921e+00
  1.43051147e-04 5.35109901e+00 5.67625618e+00 1.03572922e+01
  4.70268631e+00 1.03559914e+01 5.90889359e+00 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 4.62050438e+00]]; [0.00557388]; EF
3; [[3.69299889 7.81310558 0.         3.67143345 0.         3.00554466
  6.10805607 9.08818913 3.57107925 9.08652496 6.02091503 0.
  0.         0.         0.         3.04712772]]; [0.001]; MF
4; [[5.16502571e+00 1.34211922e+01 1.43051147e-04 5.15577126e+00
  1.43051147e-04 4.60330391e+00 7.09988976e+00 1.18158302e+01
  5.15577126e+00 1.18142776e+01 7.21400452e+00 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 4.60041618e+00]]; [0.00647744]; MF
5; [[4.67584991 9.31994152 0.         4.68911743 0.         4.84444809
  4.87305737 9.05679417 4.70355225 9.05649185 4.73183441 0.
  0.         0.         0.         4.83982849]]; [0.001]; MF
6; [[5.12094498e+00 1.20727711e+01 1.43051147e-04 5.12078667e+00
  1.43051147e-04 4.77932930e+00 6.75994492e+00 1.15335140e+01
  5.12078667e+00 1.15320110e+01 6.75860023e+00 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 4.77644157e+00]]; [0.00635294]; MF
7; [[3.98719406 9.25227356 0.         3.98684978 0.         3.62929344
  5.84937668 9.48329163 3.98684978 9.48329163 5.84937668 0.
  0.         0.         0.         3.63160324]]; [0.001]; MF
8; [[3.52765751e+00 9.65224075e+00 1.14440918e-04 3.52748871e+00
  1.14440918e-04 3.23449326e+00 6.21990776e+00 9.45197678e+00
  3.52748871e+00 9.45106316e+00 6.21912003e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 3.23205662e+00]]; [0.00396091]; MF
9; [[3.40856552 9.59945965 0.         3.41705894 0.         3.1418457
  6.27055359 9.40777874 3.41936874 8.64469528 5.50747013 0.
  0.         0.         0.         3.13722515]]; [0.001]; EF
10; [[3.86292267e+00 1.21314793e+01 1.43051147e-04 3.83288383e+00
  1.43051147e-04 3.31525230e+00 8.47287941e+00 1.21664391e+01
  3.81960487e+00 1.01938152e+01 6.80940056e+00 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 3.35279274e+00]]; [0.00611444]; MF
11; [[2.71253014 9.58613873 0.         2.73409367 0.         2.4511013
  6.99114609 9.44224834 2.73409367 7.94933128 5.49822998 0.
  0.         0.         0.         2.4511013 ]]; [0.001]; MF
12; [[2.59203720e+00 9.37086582e+00 1.14440918e-04 2.60050488e+00
  1.14440918e-04 2.26640129e+00 7.21546745e+00 9.48188114e+00
  2.60050488e+00 8.16429234e+00 5.89800549e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 2.26640129e+00]]; [0.00368448]; MF
13; [[2.35734177 9.86216068 0.         2.35680199 0.         2.11843491
  7.34868431 9.46712017 2.35680199 7.45264244 5.33420658 0.
  0.         0.         0.         2.11843491]]; [0.001]; MF
14; [[ 2.91121292 12.21384048  0.          2.94140625  0.          2.47478104
   9.37520599 11.8470993   2.94140625  8.71226883  6.23748779  0.
   0.          0.          0.          2.47478104]]; [0.001]; MF
15; [[2.33656311 9.89260197 0.         2.32327557 0.         2.12305546
  7.26782799 9.38626385 2.32799625 6.94671249 4.82827759 0.
  0.         0.         0.         2.12305546]]; [0.001]; EF
16; [[ 1.04970932 11.35035515  0.          1.0772934   0.          0.62676239
  11.20590782 11.74026299  1.07139206  8.43806076  7.80552292  0.
   0.          0.          0.          0.62676239]]; [0.001]; EF
17; [[0.3812561  9.46712017 0.         0.38065147 0.         0.
  9.43027592 9.12533188 0.38055038 6.4546442  6.4546442  0.
  0.         0.         0.         0.        ]]; [0.001]; EF
18; [[0.26940918 9.67776775 0.         0.27335167 0.         0.
  9.47216129 9.46985149 0.27348328 6.76651859 6.76651859 0.
  0.         0.         0.         0.        ]]; [0.001]; EF
19; [[ 0.27339172 12.51068115  0.          0.2833252   0.          0.
  11.83206558 11.85805511  0.28458405  8.44371033  8.44371033  0.
   0.          0.          0.          0.        ]]; [0.001]; MF
20; [[ 2.92277527 10.57850647  0.          2.93003464  0.          0.
  14.14461899 11.79074478  0.56787491  9.1223259   9.1223259   0.
   0.          0.          2.36215973  0.        ]]; [0.001]; EF
21; [[0.32480717 9.50261497 0.         0.33510685 0.         0.
  8.86014652 9.51332378 0.33520794 5.43816471 5.43816471 0.
  0.         0.         0.         0.        ]]; [0.001]; EF
22; [[ 0.27052689 13.07273483  0.          0.27052689  0.          0.
  11.82842255  9.46103191  0.21632004  5.07084656  5.07084656  0.
   0.          0.          0.          0.        ]]; [0.001]; EF
23; [[3.57326508e-01 1.16551037e+01 1.14440918e-04 3.57063293e-01
  1.14440918e-04 1.14440918e-04 9.41884899e+00 9.42128563e+00
  3.57063293e-01 4.55348015e+00 4.55348015e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.00223785]; EF
24; [[ 0.47257996 11.06576538  0.          0.47270584  0.          0.
  11.83101273 11.83390045  0.47270584  4.40089417  4.40089417  0.
   0.          0.          0.          0.        ]]; [0.001]; EF
25; [[2.85189629e-01 9.78184032e+00 1.14440918e-04 2.88432121e-01
  1.14440918e-04 1.14440918e-04 9.30594254e+00 9.31068993e+00
  2.88432121e-01 3.84425449e+00 3.84425449e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [0.00219597]; MF
26; [[0.46256065 9.51344299 0.         0.46424484 0.         0.
  9.46292114 9.46061039 0.46424484 3.97582054 3.97582054 0.
  0.         0.         0.         0.        ]]; [0.001]; EF
27; [[4.30389404e-01 1.19847317e+01 1.43051147e-04 4.35197830e-01
  1.43051147e-04 1.43051147e-04 1.18632984e+01 1.18688545e+01
  4.35377121e-01 5.39730263e+00 5.39730263e+00 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [0.00351837]; MF
28; [[0.21027756 9.93638897 0.         0.21688461 0.         0.
  9.51131535 9.52286625 0.21688461 4.21838951 4.21838951 0.
  0.         0.         0.         0.        ]]; [0.001]; MF
29; [[1.44174194e+00 1.03843765e+01 1.14440918e-04 1.43870068e+00
  1.14440918e-04 9.56528664e-01 8.53392124e+00 1.04422569e+01
  1.43870068e+00 5.27887726e+00 4.32246208e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 9.56528664e-01]]; [0.00362637]; EF
30; [[1.32199383 9.4657135  0.         1.32162762 0.         1.0442009
  8.43228722 9.45569706 1.31911564 3.60157108 2.55967999 0.
  0.         0.         0.         1.0442009 ]]; [0.001]; MF
31; [[1.45841599e+00 1.23500118e+01 1.43051147e-04 1.45789909e+00
  1.43051147e-04 1.15523338e+00 1.05634441e+01 1.17446823e+01
  1.46103859e+00 4.12381554e+00 2.96583748e+00 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.15523338e+00]]; [0.00503603]; EF
32; [[1.39302349 9.68493938 0.         1.39331055 0.         1.02109909
  8.45988083 9.47867107 1.39331055 3.4814415  2.46034241 0.
