Step; State; Reward
0; [[0.14081001 5.97643471 0.         0.13158798 0.         0.
  5.66167259 5.63568306 0.13158798 5.63441658 5.63441658 0.
  0.         0.         0.         0.        ]]; [-105.29]; MF
1; [[2.08001137e-01 9.57812309e+00 1.14440918e-04 2.07673073e-01
  1.14440918e-04 1.14440918e-04 9.40716934e+00 9.10928345e+00
  2.07270622e-01 9.10915661e+00 9.10915661e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [-105.29]; MF
2; [[ 0.33708382 12.83979607  0.          0.3372097   0.          0.
  10.90229797 10.91962433  0.3372097  10.91908073 10.91908073  0.
   0.          0.          0.          0.        ]]; [-105.29]; MF
3; [[5.01813889e-01 9.45600986e+00 1.14440918e-04 4.94123459e-01
  1.14440918e-04 1.14440918e-04 9.28493118e+00 9.29429913e+00
  4.94123459e-01 9.29407120e+00 9.29407120e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [-105.29]; MF
4; [[0.32146835 9.34144402 0.         0.32165527 0.         0.
  9.22105694 9.18640423 0.32165527 9.18539047 9.18539047 0.
  0.         0.         0.         0.        ]]; [-105.29]; MF
5; [[3.60222816e-01 8.79378796e+00 1.14440918e-04 3.60095978e-01
  1.14440918e-04 1.14440918e-04 9.20269012e+00 9.22822857e+00
  3.59995842e-01 9.22708893e+00 9.22708893e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [-105.29]; MF
6; [[ 0.26607132  9.0475769   0.          0.26381493  0.          0.
  10.83265495 10.89040947  0.26394081 10.88489151 10.88489151  0.
   0.          0.          0.          0.        ]]; [-105.29]; MF
7; [[4.13164139e-01 1.40264320e+01 1.43051147e-04 4.04161453e-01
  1.43051147e-04 1.43051147e-04 1.13894749e+01 1.14387245e+01
  4.04737473e-01 1.14384251e+01 1.14384251e+01 1.43051147e-04
  1.43051147e-04 1.43051147e-04 1.43051147e-04 1.43051147e-04]]; [-105.29]; MF
8; [[0.51347351 9.20231724 0.         0.51318645 0.         0.
  9.37583923 9.39200974 0.51332951 9.39110947 9.39099693 0.
  0.         0.         0.         0.        ]]; [-105.29]; MF
9; [[2.00475693e-01 9.38982773e+00 1.14440918e-04 1.99442863e-01
  1.14440918e-04 1.14440918e-04 9.06177044e+00 9.05045891e+00
  1.99442863e-01 9.04943085e+00 9.04931736e+00 1.14440918e-04
  1.14440918e-04 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [-105.29]; MF
10; [[ 0.47698021 10.75878716  0.          0.47963333  0.          0.
  10.79331398 10.81641579  0.47963333 10.81554604 10.81526375  0.
   0.          0.          0.          0.        ]]; [-105.29]; MF
11; [[0.37285423 9.27418804 0.         0.37291813 0.         0.
  9.43120098 9.43582153 0.37291813 9.43477726 9.43477726 0.
  0.         0.         0.         0.        ]]; [-105.29]; MF
12; [[3.41477394e-01 9.20109844e+00 0.00000000e+00 3.49345207e-01
  0.00000000e+00 0.00000000e+00 9.66252422e+00 9.65016747e+00
  3.42753410e-01 9.65066814e+00 9.64925766e+00 0.00000000e+00
  6.59179688e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00]]; [-105.29]; MF
13; [[ 0.41123581 12.23119354  0.          0.42568207  0.          0.
  11.2953186  11.25601578  0.36219406 11.26504517 11.25585556  0.
   0.06361389  0.          0.          0.        ]]; [-105.29]; MF
14; [[ 0.5932312  12.15280914  0.          0.59386063  0.          0.
  12.05700302 11.75182724  0.23968506 11.7690506  11.75167847  0.
   0.35417557  0.          0.          0.        ]]; [-105.29]; MF
15; [[0.57112122 9.9994688  0.         0.57069016 0.         0.
  9.55715561 9.22431564 0.25737286 9.24709415 9.22431564 0.
  0.3137207  0.         0.         0.        ]]; [-105.29]; MF
16; [[0.98107243 7.92954636 0.         0.9811306  0.         0.
  9.94540691 9.44928265 0.46708965 9.50507736 9.44928265 0.
  0.51438522 0.         0.         0.        ]]; [-105.29]; MF
17; [[0.95328331 8.36209106 0.         0.96391296 0.         0.
  9.04410362 9.32717896 0.30028057 9.36155033 9.32717896 0.
  0.66333008 0.         0.         0.        ]]; [-105.29]; MF
18; [[1.51875877 5.91265869 0.         1.57759666 0.         0.
  7.56693649 7.57698345 0.17000389 7.59365177 7.57655334 0.
  1.41744328 0.         0.         0.        ]]; [-105.29]; MF
19; [[1.54221344 5.44915771 0.         1.594841   0.         0.
  6.41682434 6.1336441  0.13210678 6.13957214 6.13252258 0.
  1.45580292 0.         0.         0.        ]]; [-105.29]; MF
20; [[ 1.60148048 12.18506813  0.          1.44179249  0.          0.
  11.71998596 10.8196764   0.45629883 10.84009743 10.81847095  0.
   0.97516823  0.          0.          0.        ]]; [-105.29]; MF
21; [[9.11913872e-01 8.25111485e+00 1.14440918e-04 9.14279938e-01
  1.14440918e-04 1.14440918e-04 9.01287937e+00 9.19631577e+00
  2.74955750e-01 9.21042633e+00 9.19585037e+00 1.14440918e-04
  6.39438629e-01 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [-105.29]; MF
22; [[ 1.34187317 10.31905746  0.          1.34496307  0.          0.
  11.37830353 11.25296402  0.30593109 10.54401016 10.51940155  0.
   1.04616928  0.          0.          0.        ]]; [100.001]; EF
23; [[2.53787231e+00 9.40094948e+00 1.43051147e-04 2.46303177e+00
  3.01361084e-04 3.01361084e-04 1.16638622e+01 1.08313255e+01
  2.44039536e-01 7.34045982e+00 7.32546806e+00 1.43051147e-04
  2.20476341e+00 1.43051147e-04 3.01361084e-04 1.43051147e-04]]; [-105.29]; MF
24; [[1.68978214 7.46289062 0.         1.69446087 0.         0.
  8.94048405 8.84040833 0.27435875 5.05578899 5.03785038 0.
  1.41900921 0.         0.         0.        ]]; [-105.29]; MF
25; [[1.76960087 7.49336243 0.         1.76746464 0.         0.
  8.87247276 8.9188385  0.23383427 5.53961468 5.52705383 0.
  1.54074669 0.         0.         0.        ]]; [100.001]; EF
26; [[1.96276188 6.71019268 0.         2.02802372 0.         0.
  8.32625389 8.59064007 0.1721611  6.92858219 6.91995811 0.
  1.85131454 0.         0.         0.        ]]; [-105.29]; MF
27; [[1.84003544 8.01347351 0.         1.78302574 0.         0.
  9.51467896 8.73595238 0.22144413 7.55109787 7.52934265 0.
  1.56714439 0.         0.         0.        ]]; [-105.29]; MF
28; [[ 2.15987778  7.97991943  0.          2.19526672  0.          0.
   9.81706619 10.19940567  0.23321152  7.55927658  7.53981018  0.
   1.96520233  0.          0.          0.        ]]; [-105.29]; MF
29; [[1.91439819 6.86515808 0.         1.91969585 0.         0.
  8.10847092 7.92162418 0.1422205  5.61076355 5.60159874 0.
  1.76764774 0.         0.         0.        ]]; [-105.29]; MF
30; [[ 1.6412735   9.3979187   0.          1.63946152  0.          0.
  12.17686081  8.84271526  0.44007206  6.67340374  6.62032127  0.
   1.09103012  0.          0.          0.        ]]; [-105.29]; MF
31; [[ 1.93569946  9.29396057  0.          1.94004059  0.          0.
  11.10687637 10.8039093   0.3408165   8.42914963  8.38688278  0.
   1.59316254  0.          0.          0.        ]]; [-105.29]; MF
32; [[1.62571049 6.66346741 0.         1.59961224 0.         0.
  8.05084229 8.18905258 0.2066431  5.14140892 5.13268375 0.
  1.4030304  0.         0.         0.        ]]; [-105.29]; MF
33; [[1.78443527 8.12533569 0.         1.78826141 0.         0.
  9.74139404 8.6919632  0.26078033 5.66416168 5.65643692 0.
  1.50762558 0.         0.         0.        ]]; [-105.29]; MF
34; [[7.06130981e-01 3.54076481e+00 1.14440918e-04 7.22634315e-01
  2.40325928e-04 2.40325928e-04 3.50241852e+00 3.24970627e+00
  7.33957291e-02 2.71415329e+00 2.71101379e+00 1.14440918e-04
  6.04763031e-01 1.14440918e-04 2.40325928e-04 1.14440918e-04]]; [-105.29]; MF
35; [[ 1.26460266  9.0629425   0.          1.26371384  0.          0.
  11.14164352 10.37540817  0.50750732  9.80118942  9.74565506  0.
   0.75896454  0.          0.          0.        ]]; [-105.29]; MF
36; [[1.16219711e+00 7.45868683e+00 1.14440918e-04 1.17230034e+00
  1.14440918e-04 1.14440918e-04 8.71775055e+00 8.75316715e+00
  3.70557785e-01 8.01511002e+00 7.97420788e+00 1.14440918e-04
  8.04380417e-01 1.14440918e-04 1.14440918e-04 1.14440918e-04]]; [-105.29]; MF
37; [[ 2.06884003  8.73976898  0.          2.06812286  0.          0.
  10.5433197  10.45707321  0.25916672  9.20081711  9.17165756  0.
   1.80420303  0.          0.          0.        ]]; [-105.29]; MF
38; [[2.11483097e+00 6.10461807e+00 1.14440918e-04 2.12472916e+00
  2.40325928e-04 2.40325928e-04 8.03557587e+00 7.91504765e+00
  1.37888908e-01 6.31519890e+00 6.30485153e+00 1.14440918e-04
