Step; State; Reward
0; [[1.176e-01 3.529e+00 0.000e+00 8.469e-04 8.469e-04 8.105e-02 0.000e+00
  0.000e+00 3.223e+00 3.219e+00 3.156e+00 8.105e-02 3.152e+00 3.152e+00
  3.152e+00 0.000e+00 0.000e+00 0.000e+00 3.109e+00 0.000e+00 0.000e+00
  0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
  0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]]; [0.]
1; [[1.176e-01 3.529e+00 0.000e+00 8.469e-04 8.469e-04 8.105e-02 0.000e+00
  0.000e+00 3.223e+00 3.219e+00 3.156e+00 8.105e-02 3.152e+00 3.152e+00
  3.152e+00 0.000e+00 0.000e+00 0.000e+00 3.109e+00 0.000e+00 0.000e+00
  0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
  0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]]; [0.]
2; [[2.542e-01 1.171e+01 0.000e+00 1.411e-04 1.411e-04 2.542e-01 0.000e+00
  0.000e+00 1.118e+01 1.118e+01 1.103e+01 2.542e-01 1.103e+01 1.103e+01
  1.103e+01 0.000e+00 0.000e+00 0.000e+00 1.093e+01 0.000e+00 0.000e+00
  0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
  0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]]; [0.]
3; [[ 0.6367 11.76    0.      0.      0.      0.636   0.      0.     11.63
  11.63   11.49    0.636  11.49   11.49   11.49    0.      0.      0.
  11.43    0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.    ]]; [0.]
4; [[ 0.4412 10.164   0.      0.      0.      0.4414  0.      0.      9.414
   9.414   9.44    0.4414  9.44    9.44    9.44    0.      0.      0.
   9.42    0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.    ]]; [0.]
5; [[2.7051e-01 9.5234e+00 1.1444e-04 1.1444e-04 1.1444e-04 2.7051e-01
  1.1444e-04 1.1444e-04 9.3906e+00 8.5938e+00 9.3828e+00 2.7051e-01
  9.3828e+00 9.3828e+00 9.3828e+00 1.1444e-04 1.1444e-04 1.1444e-04
  9.3828e+00 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 0.0000e+00 0.0000e+00 0.0000e+00]]; [0.]
6; [[2.085e-01 9.695e+00 0.000e+00 6.390e-05 6.390e-05 2.086e-01 0.000e+00
  0.000e+00 9.391e+00 3.699e+00 9.406e+00 2.086e-01 9.406e+00 9.406e+00
  9.406e+00 0.000e+00 0.000e+00 0.000e+00 9.391e+00 0.000e+00 0.000e+00
  0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
  0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]]; [0.]
7; [[2.5464e-01 1.0797e+01 1.4305e-04 1.0098e+00 1.4305e-04 2.5464e-01
  1.4305e-04 1.4305e-04 1.1594e+01 4.6250e+00 1.1578e+01 2.5464e-01
  1.1578e+01 1.1578e+01 1.1578e+01 1.4305e-04 1.4305e-04 1.4305e-04
  1.1516e+01 1.4305e-04 1.4305e-04 1.4305e-04 1.4305e-04 1.4305e-04
  1.4305e-04 1.4305e-04 1.4305e-04 1.4305e-04 1.4305e-04 1.4305e-04
  1.4305e-04 1.4305e-04 0.0000e+00 0.0000e+00 0.0000e+00]]; [0.]
8; [[4.963e-01 9.445e+00 0.000e+00 2.310e-03 0.000e+00 4.961e-01 0.000e+00
  0.000e+00 9.461e+00 2.867e+00 9.461e+00 4.961e-01 9.461e+00 9.461e+00
  9.461e+00 0.000e+00 0.000e+00 0.000e+00 9.461e+00 0.000e+00 0.000e+00
  0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
  0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]]; [0.]
9; [[3.8599e-01 1.1484e+01 1.4305e-04 2.6138e-02 2.3239e-02 4.2505e-01
