Connecting to host 10.0.0.2, port 5203
[  4] local 10.0.0.1 port 46114 connected to 10.0.0.2 port 5203
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  82.0 KBytes   672 Kbits/sec    0   14.1 KBytes       
[  4]   1.00-2.00   sec  14.1 KBytes   116 Kbits/sec    0   28.3 KBytes       
[  4]   2.00-3.00   sec   208 KBytes  1.70 Mbits/sec    0   42.4 KBytes       
[  4]   3.00-4.00   sec   134 KBytes  1.10 Mbits/sec    0   48.1 KBytes       
[  4]   4.00-5.00   sec  63.6 KBytes   521 Kbits/sec    0   58.0 KBytes       
[  4]   5.00-6.00   sec  0.00 Bytes  0.00 bits/sec    0   59.4 KBytes       
[  4]   6.00-7.00   sec   255 KBytes  2.08 Mbits/sec    0   83.4 KBytes       
[  4]   7.00-8.00   sec  0.00 Bytes  0.00 bits/sec   13   62.2 KBytes       
[  4]   8.00-9.01   sec  0.00 Bytes  0.00 bits/sec    0   62.2 KBytes       
[  4]   9.01-10.00  sec  63.6 KBytes   524 Kbits/sec    1   62.2 KBytes       
[  4]  10.00-11.00  sec   127 KBytes  1.04 Mbits/sec    0   72.1 KBytes       
[  4]  11.00-12.00  sec  63.6 KBytes   520 Kbits/sec    0   82.0 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec    0   82.0 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec    7   58.0 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec    1   58.0 KBytes       
[  4]  15.00-16.01  sec  0.00 Bytes  0.00 bits/sec    0   58.0 KBytes       
[  4]  16.01-17.00  sec   191 KBytes  1.59 Mbits/sec    0   59.4 KBytes       
[  4]  17.00-18.00  sec  63.6 KBytes   521 Kbits/sec    0   63.6 KBytes       
[  4]  18.00-19.00  sec  63.6 KBytes   521 Kbits/sec    0   67.9 KBytes       
[  4]  19.00-20.00  sec  63.6 KBytes   521 Kbits/sec    0   69.3 KBytes       
[  4]  20.00-21.02  sec  0.00 Bytes  0.00 bits/sec    0   69.3 KBytes       
[  4]  21.02-22.00  sec  0.00 Bytes  0.00 bits/sec    1   48.1 KBytes       
[  4]  22.00-23.00  sec   127 KBytes  1.04 Mbits/sec    0   52.3 KBytes       
[  4]  23.00-24.00  sec  63.6 KBytes   520 Kbits/sec    0   56.6 KBytes       
[  4]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec    3   43.8 KBytes       
[  4]  25.00-26.00  sec  0.00 Bytes  0.00 bits/sec    0   43.8 KBytes       
[  4]  26.00-27.00  sec  63.6 KBytes   519 Kbits/sec    1   39.6 KBytes       
[  4]  27.00-28.01  sec  63.6 KBytes   520 Kbits/sec    0   43.8 KBytes       
[  4]  28.01-29.00  sec  63.6 KBytes   524 Kbits/sec    0   46.7 KBytes       
[  4]  29.00-30.00  sec  0.00 Bytes  0.00 bits/sec    0   48.1 KBytes       
[  4]  30.00-31.00  sec  63.6 KBytes   522 Kbits/sec    0   48.1 KBytes       
[  4]  31.00-32.00  sec  0.00 Bytes  0.00 bits/sec    2   43.8 KBytes       
[  4]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec    1   35.4 KBytes       
[  4]  33.00-34.00  sec  63.6 KBytes   521 Kbits/sec    0   39.6 KBytes       
[  4]  34.00-35.00  sec  63.6 KBytes   522 Kbits/sec    0   46.7 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec    0   46.7 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec    3   32.5 KBytes       
[  4]  37.00-38.00  sec  63.6 KBytes   521 Kbits/sec    1   32.5 KBytes       
[  4]  38.00-39.00  sec  63.6 KBytes   521 Kbits/sec    0   22.6 KBytes       
[  4]  39.00-40.00  sec  0.00 Bytes  0.00 bits/sec    0   28.3 KBytes       
[  4]  40.00-41.00  sec  63.6 KBytes   523 Kbits/sec    0   31.1 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[  4]  42.00-43.00  sec  0.00 Bytes  0.00 bits/sec   11   19.8 KBytes       
[  4]  43.00-44.00  sec  0.00 Bytes  0.00 bits/sec    5   22.6 KBytes       
[  4]  44.00-45.00  sec  0.00 Bytes  0.00 bits/sec    0   32.5 KBytes       
[  4]  45.00-46.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  46.00-47.00  sec  0.00 Bytes  0.00 bits/sec    2   22.6 KBytes       
[  4]  47.00-48.00  sec  0.00 Bytes  0.00 bits/sec    1   22.6 KBytes       
[  4]  48.00-49.00  sec  0.00 Bytes  0.00 bits/sec    0   22.6 KBytes       
[  4]  49.00-50.00  sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[  4]  50.00-51.00  sec  0.00 Bytes  0.00 bits/sec   13   22.6 KBytes       
[  4]  51.00-52.00  sec  63.6 KBytes   521 Kbits/sec    0   22.6 KBytes       
[  4]  52.00-53.00  sec  0.00 Bytes  0.00 bits/sec    2   22.6 KBytes       
[  4]  53.00-54.00  sec  0.00 Bytes  0.00 bits/sec    2   1.41 KBytes       
[  4]  54.00-55.00  sec  0.00 Bytes  0.00 bits/sec    8   24.0 KBytes       
[  4]  55.00-56.00  sec  63.6 KBytes   522 Kbits/sec    0   22.6 KBytes       
[  4]  56.00-57.00  sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[  4]  57.00-58.00  sec  0.00 Bytes  0.00 bits/sec    8   22.6 KBytes       
[  4]  58.00-59.00  sec  0.00 Bytes  0.00 bits/sec    0   22.6 KBytes       
[  4]  59.00-60.00  sec  0.00 Bytes  0.00 bits/sec    2   1.41 KBytes       
[  4]  60.00-61.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  61.00-62.00  sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[  4]  62.00-63.00  sec  0.00 Bytes  0.00 bits/sec    4   22.6 KBytes       
[  4]  63.00-64.00  sec  0.00 Bytes  0.00 bits/sec    0   22.6 KBytes       
[  4]  64.00-65.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  65.00-66.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  66.00-67.00  sec  0.00 Bytes  0.00 bits/sec    3   4.24 KBytes       
[  4]  67.00-68.00  sec   127 KBytes  1.04 Mbits/sec   10   24.0 KBytes       
[  4]  68.00-69.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  69.00-70.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  70.00-71.00  sec  63.6 KBytes   521 Kbits/sec    0   25.5 KBytes       
[  4]  71.00-72.00  sec  0.00 Bytes  0.00 bits/sec    1   25.5 KBytes       
[  4]  72.00-73.00  sec  0.00 Bytes  0.00 bits/sec    0   22.6 KBytes       
[  4]  73.00-74.00  sec  0.00 Bytes  0.00 bits/sec    1   24.0 KBytes       
[  4]  74.00-75.00  sec  0.00 Bytes  0.00 bits/sec    0   21.2 KBytes       
[  4]  75.00-76.00  sec  0.00 Bytes  0.00 bits/sec    1   25.5 KBytes       
[  4]  76.00-77.00  sec  0.00 Bytes  0.00 bits/sec    0   24.0 KBytes       
[  4]  77.00-78.00  sec  0.00 Bytes  0.00 bits/sec    0   21.2 KBytes       
[  4]  78.00-79.00  sec  0.00 Bytes  0.00 bits/sec    1   25.5 KBytes       
[  4]  79.00-80.00  sec  0.00 Bytes  0.00 bits/sec    0   22.6 KBytes       
[  4]  80.00-81.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  81.00-82.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  82.00-83.00  sec  0.00 Bytes  0.00 bits/sec    4   5.66 KBytes       
[  4]  83.00-84.00  sec   700 KBytes  5.74 Mbits/sec    8   50.9 KBytes       
[  4]  84.00-85.00  sec  1018 KBytes  8.34 Mbits/sec    0    103 KBytes       
[  4]  85.00-86.00  sec  1.24 MBytes  10.4 Mbits/sec    0    154 KBytes       
[  4]  86.00-87.00  sec  1.30 MBytes  11.0 Mbits/sec    0    206 KBytes       
[  4]  87.00-88.00  sec  1.30 MBytes  10.9 Mbits/sec    0    259 KBytes       
[  4]  88.00-89.00  sec  1.30 MBytes  10.9 Mbits/sec    0    311 KBytes       
[  4]  89.00-90.00  sec  1.24 MBytes  10.4 Mbits/sec    0    362 KBytes       
[  4]  90.00-91.00  sec  1.37 MBytes  11.5 Mbits/sec    0    414 KBytes       
[  4]  91.00-92.00  sec  1.24 MBytes  10.4 Mbits/sec    0    467 KBytes       
[  4]  92.00-93.00  sec  1.37 MBytes  11.5 Mbits/sec    0    520 KBytes       
[  4]  93.00-94.00  sec  1.55 MBytes  13.0 Mbits/sec    0    622 KBytes       
[  4]  94.00-95.00  sec  2.05 MBytes  17.2 Mbits/sec    0    798 KBytes       
[  4]  95.00-96.00  sec  2.17 MBytes  18.2 Mbits/sec    0    997 KBytes       
[  4]  96.00-97.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.19 MBytes       
[  4]  97.00-98.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.46 MBytes       
[  4]  98.00-99.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.73 MBytes       
[  4]  99.00-100.00 sec  2.50 MBytes  21.0 Mbits/sec    0   2.05 MBytes       
[  4] 100.00-101.00 sec  1.25 MBytes  10.5 Mbits/sec    0   2.42 MBytes       
[  4] 101.00-102.00 sec  2.50 MBytes  21.0 Mbits/sec    0   2.80 MBytes       
[  4] 102.00-103.00 sec  1.25 MBytes  10.5 Mbits/sec    0   3.16 MBytes       
[  4] 103.00-104.00 sec  1.25 MBytes  10.5 Mbits/sec    0   3.66 MBytes       
[  4] 104.00-105.00 sec  1.25 MBytes  10.5 Mbits/sec    0   4.18 MBytes       
[  4] 105.00-106.00 sec  1.25 MBytes  10.5 Mbits/sec    0   4.74 MBytes       
[  4] 106.00-107.00 sec  1.25 MBytes  10.5 Mbits/sec   31   5.09 MBytes       
[  4] 107.00-108.00 sec  1.20 MBytes  10.0 Mbits/sec  334   4.29 MBytes       
[  4] 108.00-109.00 sec  0.00 Bytes  0.00 bits/sec  374   3.62 MBytes       
[  4] 109.00-110.00 sec  0.00 Bytes  0.00 bits/sec  274   3.62 MBytes       
[  4] 110.00-111.00 sec  0.00 Bytes  0.00 bits/sec  149   3.58 MBytes       
