Step; State; Reward
1; [[0.02176 0.3757  0.      0.0099  0.      0.      0.3247  0.2878  0.0099
  0.2869  0.2869  0.      0.      0.      0.      0.     ]]; [4.9537964]
2; [[3.955e+00 9.461e+00 1.431e-04 3.961e+00 1.431e-04 1.431e-04 1.314e+01
  1.117e+01 3.418e-01 1.117e+01 1.117e+01 1.431e-04 1.431e-04 1.431e-04
  3.619e+00 1.431e-04]]; [2168.383]
3; [[6.24   7.41   0.     6.152  0.     0.     7.363  9.49   0.4053 9.49
  9.49   0.     0.     0.     5.742  0.    ]]; [2057.1963]
4; [[1.2344e+01 1.1867e+01 1.1444e-04 7.9453e+00 1.1444e-04 1.1444e-04
  9.4766e+00 9.4766e+00 3.0884e-01 9.4766e+00 9.4766e+00 4.3984e+00
  1.1444e-04 1.1444e-04 7.6367e+00 1.1444e-04]]; [3735.5195]
5; [[18.5   9.74  0.    9.56  0.    0.    9.52  9.52  0.59  9.52  9.52  8.98
   0.    0.    8.98  0.  ]]; [5454.624]
6; [[1.8844e+01 1.0180e+01 1.1444e-04 9.9062e+00 1.1444e-04 1.1444e-04
  1.6094e+01 9.5156e+00 5.8594e-01 9.5156e+00 9.5156e+00 9.3203e+00
  1.1444e-04 1.1444e-04 9.3203e+00 1.1444e-04]]; [5995.226]
7; [[16.33    6.97    0.     10.08    0.      0.     18.64    9.52    0.5913
   9.52    9.52    6.805   0.      0.      9.484   0.    ]]; [5188.2666]
8; [[1.1875e+01 1.7053e-01 1.4305e-04 1.2633e+01 1.4305e-04 1.4305e-04
  1.2062e+01 1.1898e+01 7.3877e-01 1.1898e+01 1.1898e+01 1.4305e-04
  1.4305e-04 1.4305e-04 1.1891e+01 1.4305e-04]]; [4215.871]
9; [[9.516  0.6797 0.     8.74   0.     0.     5.84   8.14   0.499  8.14
  8.14   0.     0.     0.     8.24   0.    ]]; [2163.6042]
10; [[6.7109e+00 3.7168e+00 1.1444e-04 6.5742e+00 1.1444e-04 1.1444e-04
  1.0211e+01 9.3750e+00 4.8608e-01 9.3750e+00 9.3750e+00 1.1444e-04
  1.1444e-04 1.1444e-04 6.0898e+00 1.1444e-04]]; [2104.9846]
11; [[ 0.6655 10.      0.      0.2175  0.      0.      9.445   9.445   0.2175
   9.445   9.445   0.4482  0.      0.      0.      0.    ]]; [1077.9131]
12; [[7.1680e+00 4.3945e+00 1.1444e-04 7.1758e+00 1.1444e-04 1.1444e-04
  1.1547e+01 9.5078e+00 4.9341e-01 9.5078e+00 9.5078e+00 1.1444e-04
  6.6797e+00 1.1444e-04 1.1444e-04 1.1444e-04]]; [2316.8745]
13; [[9.2    0.395  0.     9.59   0.     0.     9.4    9.52   0.5913 9.52
  9.52   0.     9.01   0.     0.     0.    ]]; [2631.7517]
14; [[ 9.5     2.002   0.      9.75    0.      0.     11.17    9.5     0.5854
   9.5     9.5     0.      9.164   0.      0.      0.    ]]; [2815.6016]
