Step; State; Reward
0; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
1; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
2; [[ 0.2607 12.05    0.      0.      0.      0.2607  0.      0.     11.62
   5.63   11.43    0.2607 11.43   11.43   11.43    0.      0.      0.
  11.17    0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.    ]]; [0.]
3; [[ 0.2284 10.766   0.      0.      0.      0.2286  0.      0.      9.41
   4.324   9.42    0.2285  7.188   7.188   7.188   0.      0.      0.
   7.42    0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.    ]]; [0.]
4; [[0.418  9.414  0.     0.     0.     0.4155 0.     0.     9.42   6.574
  9.43   0.4167 6.566  6.566  6.566  0.     0.     0.     6.625  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.    ]]; [0.]
5; [[ 0.286 11.875  0.     0.     0.     0.288  0.     0.    11.61   7.594
  11.62   0.288  3.338  3.338  3.338  0.     0.     0.     3.33   0.
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
   0.     0.     0.     0.     0.   ]]; [0.]
6; [[ 0.479 11.72   0.     0.     0.     0.479  0.     0.    11.86   7.992
  11.85   0.479  0.     0.     0.     0.     0.     0.     0.     0.
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
   0.     0.     0.     0.     0.   ]]; [0.]
7; [[3.044e-01 9.328e+00 0.000e+00 6.390e-05 6.390e-05 3.042e-01 0.000e+00
  0.000e+00 9.477e+00 6.562e+00 9.477e+00 3.042e-01 0.000e+00 0.000e+00
  0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
  0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
  0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]]; [0.]
8; [[2.7344e-01 9.7812e+00 1.1444e-04 1.1444e-04 1.1444e-04 2.7319e-01
  1.1444e-04 1.1444e-04 9.4609e+00 6.5312e+00 9.4688e+00 2.7344e-01
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 0.0000e+00 0.0000e+00 0.0000e+00]]; [0.]
