agent, num_iperfs, port_number, original_size, transfered, retries, flow_completion_time, bandwidth, iter
F,4,46112,500M,500.0,56366.0,1725.0,2.43,0
F,4,46114,500M,500.0,53697.0,1752.0,2.39,4
F,4,46110,500M,500.0,58141.0,1644.0,2.55,3
F,4,46110,500M,501.0,56781.0,1718.0,2.45,1
F,4,46112,500M,500.0,62107.0,1707.0,2.46,2
F,4,46112,500M,501.0,60054.0,1728.0,2.43,3
F,4,46116,500M,501.0,47498.0,1525.0,2.75,4
F,4,46110,500M,500.0,57450.0,1732.0,2.42,0
F,4,46110,500M,500.0,48596.0,1647.0,2.55,4
F,4,46114,500M,500.0,55279.0,1688.0,2.49,3
F,4,46116,500M,500.0,56033.0,1733.0,2.42,0
F,4,46116,500M,500.0,56094.0,1732.0,2.42,1
F,4,46114,500M,501.0,55039.0,1743.0,2.41,2
F,4,46114,500M,500.0,57831.0,1684.0,2.49,0
F,4,46116,500M,501.0,56270.0,1737.0,2.42,3
F,4,46112,500M,500.0,51674.0,1737.0,2.42,4
F,4,46116,500M,500.0,55720.0,1737.0,2.41,2
F,4,46114,500M,500.0,57954.0,1691.0,2.48,1
F,4,5201,500M,489.0,-1,1645.36,2.49,3
F,4,5202,500M,492.0,-1,1682.04,2.45,1
F,4,5203,500M,492.0,-1,1685.37,2.45,0
F,4,5203,500M,493.0,-1,1693.42,2.44,1
F,4,5204,500M,491.0,-1,1527.3,2.7,4
F,4,5202,500M,492.0,-1,1726.12,2.39,0
F,4,5201,500M,495.0,-1,1712.88,2.42,2
F,4,5201,500M,493.0,-1,1732.96,2.39,0
F,4,5202,500M,494.0,-1,1708.63,2.42,2
F,4,5203,500M,492.0,-1,1689.91,2.44,3
F,4,5203,500M,493.0,-1,1743.79,2.37,2
F,4,5202,500M,491.0,-1,1730.44,2.38,3
F,4,5201,500M,493.0,-1,1720.44,2.4,1
F,4,5204,500M,492.0,-1,1738.17,2.38,3
F,4,5204,500M,493.0,-1,1738.74,2.38,2
F,4,5201,500M,491.0,-1,1649.29,2.5,4
F,4,5202,500M,491.0,-1,1738.97,2.37,4
F,4,5204,500M,494.0,-1,1733.89,2.39,0
F,4,5204,500M,491.0,-1,1732.99,2.38,1
F,4,5203,500M,491.0,-1,1753.51,2.35,4
F,8,5208,10M,7.57,-1,52.59,1.21,2
F,8,5205,10M,7.73,-1,52.59,1.23,2
F,8,46116,10M,10.1,688.0,44.0,1.94,1
F,8,46116,10M,10.4,331.0,51.0,1.71,0
F,8,5205,10M,6.89,-1,44.43,1.3,3
F,8,46118,10M,10.1,786.0,43.0,1.97,4
F,8,5208,10M,7.02,-1,44.42,1.33,3
F,8,5208,10M,8.07,-1,53.99,1.25,1
F,8,5205,10M,7.09,-1,44.5,1.34,1
F,8,46116,10M,10.1,782.0,50.0,1.69,2
F,8,5206,10M,7.25,-1,49.94,1.22,4
F,8,46116,10M,10.1,635.0,49.0,1.73,3
F,8,5205,10M,7.36,-1,52.0,1.19,0
F,8,5208,10M,6.98,-1,46.58,1.26,0
F,8,5208,10M,7.29,-1,51.57,1.19,4
F,8,46118,10M,10.1,383.0,43.0,1.97,3
F,8,5205,10M,6.69,-1,44.88,1.25,4
F,8,5206,10M,7.58,-1,50.63,1.26,0
F,8,5206,10M,7.44,-1,48.0,1.3,1
F,8,46118,10M,10.3,730.0,52.01,1.66,2
F,8,46118,10M,10.1,421.0,50.0,1.69,0
F,8,46116,10M,10.0,771.0,43.0,1.95,4
F,8,5206,10M,7.1,-1,52.87,1.13,3
F,8,5206,10M,8.11,-1,54.11,1.26,2
F,8,46118,10M,10.0,579.0,43.0,1.96,1
F,8,46110,10M,10.1,764.0,50.0,1.7,4
F,8,5203,10M,7.37,-1,52.37,1.18,4
F,8,46120,10M,10.0,781.0,49.0,1.72,4
F,8,46120,10M,10.2,498.0,49.0,1.74,0
F,8,46110,10M,10.2,757.0,52.0,1.64,2
F,8,5203,10M,7.79,-1,52.39,1.25,1
F,8,5203,10M,7.72,-1,52.04,1.24,0
F,8,46110,10M,10.2,597.0,51.0,1.67,3
F,8,46120,10M,10.1,585.0,47.0,1.8,1
F,8,46120,10M,10.0,398.0,52.01,1.62,3
F,8,46110,10M,10.1,614.0,47.0,1.8,1
F,8,5203,10M,7.58,-1,49.97,1.27,2
F,8,5203,10M,7.55,-1,52.82,1.2,3
F,8,46110,10M,10.3,654.0,42.0,2.07,0
F,8,46120,10M,11.0,568.0,54.0,1.7,2
F,8,5202,10M,7.04,-1,44.67,1.32,0
F,8,5201,10M,7.46,-1,50.79,1.23,4
F,8,46122,10M,10.0,699.0,48.0,1.76,4
F,8,5202,10M,7.26,-1,48.01,1.27,1
F,8,46112,10M,10.8,671.0,53.75,1.69,4
F,8,5202,10M,7.55,-1,49.14,1.29,3
F,8,5202,10M,6.88,-1,45.36,1.27,2
F,8,46112,10M,10.0,645.0,47.0,1.79,1
F,8,46122,10M,10.0,471.0,51.0,1.65,3
F,8,5201,10M,7.55,-1,52.58,1.2,2
F,8,5201,10M,7.58,-1,51.76,1.23,3
F,8,46122,10M,10.2,557.0,49.0,1.74,2
F,8,46112,10M,10.1,399.0,43.0,1.96,0
F,8,46112,10M,10.0,618.0,44.0,1.92,2
F,8,46122,10M,11.1,331.0,50.99,1.83,0
F,8,5201,10M,7.29,-1,48.03,1.27,1
F,8,5201,10M,6.85,-1,43.65,1.32,0
F,8,46122,10M,10.4,393.0,50.0,1.74,1
F,8,5202,10M,8.61,-1,53.9,1.34,4
F,8,46112,10M,10.1,710.0,48.0,1.77,3
F,8,5207,10M,7.44,-1,50.56,1.23,1
F,8,46114,10M,10.6,736.0,49.0,1.81,2
F,8,46124,10M,10.1,379.0,45.0,1.88,0
F,8,46124,10M,10.5,467.0,53.8,1.63,1
F,8,46114,10M,10.2,483.0,52.0,1.64,3
F,8,5204,10M,6.98,-1,44.7,1.31,4
F,8,5207,10M,8.01,-1,53.3,1.26,0
F,8,5207,10M,7.07,-1,49.93,1.19,2
F,8,46114,10M,10.3,403.0,52.0,1.66,1
F,8,46124,10M,10.2,546.0,43.0,2.0,3
F,8,46124,10M,10.2,754.0,52.0,1.64,2
F,8,46114,10M,10.3,371.0,50.0,1.73,0
F,8,5207,10M,7.6,-1,51.8,1.23,3
F,8,5204,10M,7.57,-1,50.16,1.27,3
F,8,46114,10M,10.3,622.0,52.0,1.66,4
F,8,5204,10M,7.33,-1,50.88,1.21,2
F,8,5207,10M,7.25,-1,48.95,1.24,4
F,8,5204,10M,7.85,-1,53.27,1.24,0
F,8,46124,10M,10.2,598.0,51.0,1.67,4
F,8,5204,10M,7.7,-1,45.51,1.42,1
F,8,5207,50M,46.9,-1,321.25,1.23,2
F,8,46124,50M,50.1,6237.0,319.0,1.32,3
F,8,46114,50M,50.2,5883.0,319.0,1.32,1
F,8,46114,50M,50.3,5278.0,299.0,1.41,0
F,8,46124,50M,50.2,5019.0,326.0,1.29,2
F,8,5207,50M,46.3,-1,323.74,1.2,3
F,8,5207,50M,47.3,-1,332.18,1.19,1
F,8,46124,50M,50.3,5091.0,311.0,1.36,0
F,8,46114,50M,50.2,4735.0,331.0,1.27,2
F,8,5204,50M,47.0,-1,322.65,1.22,4
F,8,46114,50M,50.2,6025.0,310.0,1.36,3
F,8,46124,50M,50.0,5508.0,306.0,1.37,1
F,8,5207,50M,46.1,-1,327.14,1.18,0
F,8,5207,50M,46.5,-1,322.62,1.21,4
F,8,5204,50M,47.2,-1,328.72,1.21,0
F,8,5204,50M,47.0,-1,326.84,1.21,1
F,8,46124,50M,50.5,5451.0,326.0,1.3,4
F,8,46114,50M,50.4,5642.0,325.0,1.3,4
F,8,5204,50M,45.4,-1,318.2,1.2,3
F,8,5204,50M,46.5,-1,313.67,1.24,2
F,8,5202,50M,45.5,-1,255.52,1.49,3
F,8,46112,50M,50.6,5935.0,310.0,1.37,4
F,8,5202,50M,47.2,-1,296.21,1.34,2
F,8,5202,50M,47.0,-1,291.53,1.35,0
F,8,5201,50M,45.7,-1,331.76,1.15,4
F,8,5202,50M,46.9,-1,333.46,1.18,1
F,8,46122,50M,50.0,5273.0,321.0,1.31,4
F,8,46122,50M,50.4,5304.0,326.0,1.3,0
F,8,46112,50M,50.2,5771.0,295.0,1.43,2
F,8,5201,50M,47.2,-1,326.85,1.21,1
F,8,5201,50M,46.0,-1,327.14,1.18,0
F,8,46112,50M,50.1,5036.0,254.0,1.65,3
F,8,5202,50M,47.0,-1,311.09,1.27,4
F,8,46122,50M,50.2,5528.0,331.0,1.27,1
F,8,46122,50M,50.4,5642.0,323.0,1.31,3
F,8,46112,50M,50.4,5467.0,332.0,1.27,1
F,8,5201,50M,46.6,-1,299.91,1.3,2
F,8,5201,50M,46.8,-1,327.63,1.2,3
F,8,46112,50M,50.1,5383.0,287.0,1.46,0
F,8,46122,50M,50.1,5068.0,320.0,1.31,2
F,8,5203,50M,47.1,-1,327.48,1.21,4
F,8,46120,50M,50.0,6058.0,303.0,1.39,4
F,8,46110,50M,50.1,5795.0,331.0,1.27,4
F,8,46110,50M,50.3,5583.0,326.0,1.29,1
F,8,46120,50M,50.5,6223.0,277.0,1.53,3
F,8,5203,50M,47.2,-1,331.77,1.19,2
F,8,5203,50M,45.4,-1,311.63,1.22,3
F,8,46120,50M,50.2,5027.0,309.0,1.36,2
F,8,46110,50M,50.2,5135.0,326.0,1.29,0
F,8,46110,50M,50.2,5394.0,299.0,1.41,2
F,8,46120,50M,50.3,5200.0,327.0,1.29,0
F,8,5203,50M,47.0,-1,319.82,1.23,1
F,8,5203,50M,46.2,-1,300.76,1.29,0
F,8,46120,50M,50.6,6733.0,315.35,1.35,1
F,8,46110,50M,50.2,5124.0,327.0,1.29,3
F,8,5205,50M,47.1,-1,314.61,1.25,1
F,8,5208,50M,45.7,-1,307.58,1.25,1
F,8,46116,50M,50.0,5337.0,311.0,1.35,2
F,8,46116,50M,50.0,5780.0,317.0,1.32,3
F,8,5206,50M,46.3,-1,306.41,1.27,4
F,8,5208,50M,46.0,-1,314.17,1.23,0
F,8,5205,50M,46.2,-1,321.05,1.21,0
F,8,5205,50M,46.5,-1,330.82,1.18,2
F,8,5208,50M,46.9,-1,327.07,1.2,2
F,8,46116,50M,50.1,5665.0,326.0,1.29,1
F,8,46116,50M,50.2,5319.0,328.0,1.29,0
F,8,5208,50M,46.1,-1,320.01,1.21,3
F,8,46118,50M,50.4,5573.0,326.0,1.3,4
F,8,5205,50M,45.9,-1,246.22,1.56,3
F,8,46118,50M,50.1,5060.0,321.0,1.31,0
F,8,5206,50M,45.0,-1,280.26,1.35,3
F,8,46116,50M,50.1,5799.0,321.0,1.31,4
F,8,5206,50M,47.5,-1,311.25,1.28,2
F,8,46118,50M,50.9,6437.0,313.0,1.36,1
F,8,5205,50M,46.7,-1,329.33,1.19,4
F,8,46118,50M,50.6,5874.0,245.0,1.73,3
F,8,5208,50M,45.5,-1,329.72,1.16,4
F,8,5206,50M,46.7,-1,328.17,1.19,0
F,8,5206,50M,47.2,-1,316.5,1.25,1
F,8,46118,50M,50.4,4889.0,330.0,1.28,2
F,8,46112,100M,101.0,12904.0,658.0,1.28,1
F,8,46110,100M,101.0,12068.0,681.0,1.25,2
F,8,46114,100M,100.0,11637.0,654.0,1.29,4
F,8,46110,100M,100.0,11299.0,668.0,1.26,3
F,8,46112,100M,100.0,12729.0,677.0,1.24,0
F,8,46112,100M,100.0,12826.0,675.0,1.25,2
F,8,46110,100M,101.0,11037.0,677.75,1.25,1
F,8,46110,100M,100.0,12836.0,646.0,1.3,0
F,8,46112,100M,100.0,12569.0,634.0,1.32,3
F,8,46116,100M,100.0,14412.0,630.0,1.34,4
F,8,46116,100M,100.0,12777.0,665.0,1.26,0
F,8,46110,100M,101.0,14075.0,652.0,1.3,4
F,8,46114,100M,101.0,12524.0,679.0,1.25,3
F,8,46114,100M,100.0,12961.0,658.0,1.28,2
F,8,46116,100M,100.0,12541.0,667.0,1.26,1
F,8,46116,100M,100.0,12401.0,652.0,1.29,3
F,8,46112,100M,100.0,12226.0,638.0,1.32,4
F,8,46114,100M,100.0,13354.0,679.0,1.24,0
F,8,46114,100M,100.0,12614.0,645.0,1.3,1
F,8,46116,100M,100.0,13661.0,574.0,1.46,2
F,8,46118,100M,100.0,11705.0,686.0,1.22,0
F,8,46118,100M,100.0,12809.0,637.0,1.32,1
F,8,46118,100M,101.0,12427.0,675.0,1.25,3
F,8,46118,100M,100.0,12751.0,674.0,1.25,2
F,8,46118,100M,100.0,13741.0,705.0,1.19,4
F,8,5208,100M,96.5,-1,652.51,1.24,0
F,8,5208,100M,97.1,-1,670.2,1.21,1
F,8,5208,100M,95.7,-1,677.2,1.19,3
F,8,5208,100M,96.3,-1,639.4,1.26,2
F,8,5208,100M,97.1,-1,646.97,1.26,4
F,8,46124,100M,100.0,12284.0,669.0,1.26,1
F,8,5203,100M,98.7,-1,680.16,1.22,0
F,8,5201,100M,93.6,-1,671.95,1.17,3
F,8,5202,100M,96.8,-1,659.16,1.23,1
F,8,5205,100M,94.6,-1,705.64,1.13,4
F,8,5202,100M,97.0,-1,678.35,1.2,0
F,8,46122,100M,100.0,12572.0,681.0,1.24,4
F,8,5201,100M,96.9,-1,681.32,1.19,2
F,8,5203,100M,95.0,-1,647.53,1.23,1
F,8,5204,100M,97.8,-1,631.4,1.3,4
F,8,46124,100M,101.0,12918.0,651.0,1.3,0
F,8,5207,100M,87.6,-1,683.06,1.08,4
F,8,46124,100M,100.0,13402.0,638.0,1.32,2
F,8,5203,100M,97.4,-1,679.35,1.2,3
F,8,5201,100M,97.1,-1,649.16,1.25,0
F,8,5202,100M,96.4,-1,675.6,1.2,2
F,8,5202,100M,96.0,-1,637.28,1.26,3
F,8,5206,100M,95.5,-1,686.28,1.17,4
F,8,5201,100M,95.2,-1,679.51,1.17,1
F,8,46120,100M,101.0,14103.0,686.0,1.23,4
F,8,5203,100M,95.7,-1,660.45,1.22,2
F,8,46124,100M,100.0,12669.0,676.0,1.24,3
F,8,5207,100M,96.5,-1,673.22,1.2,1
F,8,5204,100M,96.5,-1,653.22,1.24,3
F,8,46120,100M,100.0,12945.0,680.03,1.24,0
F,8,5206,100M,97.3,-1,681.11,1.2,0
F,8,46122,100M,100.0,12374.0,543.0,1.55,3
F,8,5205,100M,96.4,-1,674.88,1.2,2
F,8,5205,100M,97.0,-1,676.42,1.2,3
F,8,46122,100M,100.0,13438.0,672.0,1.25,2
F,8,5201,100M,97.1,-1,653.46,1.25,4
F,8,5206,100M,96.5,-1,611.41,1.32,1
F,8,46120,100M,100.0,12533.0,609.0,1.38,1
F,8,5204,100M,96.3,-1,575.07,1.4,2
F,8,5207,100M,96.6,-1,679.27,1.19,0
F,8,5207,100M,98.0,-1,673.25,1.22,2
F,8,46124,100M,101.0,13301.0,644.89,1.31,4
F,8,5204,100M,97.1,-1,667.26,1.22,0
F,8,46120,100M,100.0,12926.0,651.49,1.29,3
F,8,5206,100M,96.8,-1,652.8,1.24,3
F,8,46122,100M,100.0,12686.0,678.0,1.24,0
F,8,5205,100M,95.1,-1,638.31,1.25,1
F,8,5202,100M,98.0,-1,639.17,1.29,4
F,8,5205,100M,96.2,-1,686.3,1.18,0
F,8,46122,100M,100.0,11773.0,672.0,1.25,1
F,8,5206,100M,95.4,-1,640.46,1.25,2
F,8,46120,100M,100.0,13204.0,639.0,1.32,2
F,8,5204,100M,97.2,-1,668.21,1.22,1
F,8,5203,100M,96.5,-1,654.88,1.24,4
F,8,5207,100M,96.2,-1,544.6,1.48,3
F,8,5204,200M,190.0,-1,1374.48,1.16,4
F,8,5203,200M,195.0,-1,1265.88,1.29,1
F,8,46124,200M,201.0,24332.0,1381.0,1.22,0
F,8,5202,200M,196.0,-1,1378.22,1.19,0
F,8,5201,200M,195.0,-1,1273.98,1.28,2
F,8,46122,200M,200.0,24437.0,1221.0,1.38,4
F,8,5201,200M,195.0,-1,1346.54,1.22,3
F,8,5205,200M,197.0,-1,1183.23,1.4,4
F,8,5202,200M,196.0,-1,1290.88,1.27,1
F,8,46124,200M,200.0,24253.0,1301.0,1.29,1
F,8,5203,200M,197.0,-1,1345.01,1.23,0
F,8,5203,200M,192.0,-1,1385.41,1.16,2
F,8,46120,200M,201.0,22267.0,1314.0,1.28,4
F,8,46124,200M,200.0,13870.0,647.0,2.6,3
F,8,5202,200M,196.0,-1,1366.45,1.2,3
F,8,5201,200M,196.0,-1,1296.98,1.26,1
F,8,5206,200M,197.0,-1,1316.47,1.26,4
F,8,5201,200M,196.0,-1,1209.35,1.36,0
F,8,5202,200M,196.0,-1,1261.25,1.31,2
F,8,46124,200M,200.0,26748.0,1245.0,1.35,2
F,8,5207,200M,196.0,-1,1222.69,1.34,4
F,8,5203,200M,195.0,-1,1371.99,1.19,3
F,8,5204,200M,196.0,-1,1354.12,1.21,2
F,8,46120,200M,201.0,24331.0,1384.0,1.22,1
F,8,5207,200M,196.0,-1,1341.71,1.23,0
F,8,5205,200M,195.0,-1,1372.99,1.19,3
F,8,5206,200M,189.0,-1,1385.94,1.15,1
F,8,5201,200M,191.0,-1,1353.63,1.19,4
F,8,46122,200M,200.0,25239.0,1146.0,1.46,2
F,8,46122,200M,200.0,23193.0,1343.0,1.25,3
F,8,5206,200M,194.0,-1,1370.57,1.19,0
F,8,5205,200M,197.0,-1,1369.7,1.21,2
F,8,5207,200M,190.0,-1,1343.94,1.18,1
F,8,46120,200M,201.0,25445.0,1368.0,1.23,0
F,8,5204,200M,195.0,-1,1364.29,1.2,3
F,8,5203,200M,195.0,-1,1328.23,1.23,4
F,8,5204,200M,196.0,-1,1309.58,1.25,1
F,8,46120,200M,201.0,25214.0,1391.0,1.21,2
F,8,5207,200M,196.0,-1,1344.39,1.22,3
F,8,5205,200M,196.0,-1,1312.9,1.25,0
F,8,5206,200M,197.0,-1,1391.72,1.19,2
F,8,46122,200M,201.0,25261.0,1342.0,1.25,1
F,8,46122,200M,200.0,25971.0,1340.0,1.25,0
F,8,5206,200M,196.0,-1,1375.31,1.2,3
F,8,5202,200M,189.0,-1,1294.38,1.22,4
F,8,5205,200M,197.0,-1,1249.38,1.32,1
F,8,46124,200M,200.0,22442.0,1262.0,1.33,4
F,8,5207,200M,197.0,-1,1149.16,1.44,2
F,8,46120,200M,200.0,23086.0,1375.0,1.22,3
F,8,5204,200M,197.0,-1,1347.66,1.22,0
F,8,5208,200M,196.0,-1,1301.77,1.26,1
F,8,5208,200M,194.0,-1,1381.72,1.18,0
F,8,5208,200M,197.0,-1,1246.58,1.32,2
F,8,5208,200M,194.0,-1,649.05,2.51,3
F,8,5208,200M,189.0,-1,1263.6,1.25,4
F,8,46118,200M,200.0,25239.0,1248.0,1.34,1
F,8,46118,200M,200.0,25957.0,1311.0,1.28,0
F,8,46118,200M,201.0,26056.0,1369.0,1.23,2
F,8,46118,200M,200.0,23430.0,1372.0,1.22,3
F,8,46118,200M,200.0,27555.0,1181.0,1.42,4
F,8,46112,200M,201.0,25122.0,1377.06,1.22,0
F,8,46114,200M,201.0,22031.0,1327.0,1.27,4
F,8,46110,200M,200.0,23119.0,1345.0,1.25,3
F,8,46110,200M,200.0,24692.0,1270.0,1.32,2
F,8,46112,200M,200.0,26809.0,1289.0,1.3,1
F,8,46112,200M,200.0,23563.0,1365.0,1.23,3
F,8,46116,200M,200.0,24126.0,1373.0,1.22,4
F,8,46110,200M,200.0,26530.0,1208.0,1.39,0
F,8,46110,200M,200.0,27780.0,1294.0,1.3,1
F,8,46112,200M,200.0,26037.0,1260.0,1.33,2
F,8,46116,200M,201.0,23380.0,1309.0,1.29,1
F,8,46114,200M,201.0,23466.0,1383.0,1.22,2
F,8,46110,200M,200.0,23154.0,1352.0,1.24,4
F,8,46114,200M,200.0,23521.0,1371.0,1.22,3
F,8,46116,200M,201.0,25909.0,1345.95,1.25,0
F,8,46116,200M,200.0,27588.0,1352.0,1.24,2
F,8,46114,200M,200.0,26590.0,1264.0,1.33,1
F,8,46114,200M,201.0,27242.0,1343.54,1.25,0
F,8,46116,200M,200.0,23271.0,1362.0,1.23,3
F,8,46112,200M,200.0,20160.0,1292.0,1.3,4
F,8,5208,500M,494.0,-1,2876.31,1.44,4
F,8,5208,500M,490.0,-1,3394.96,1.21,0
F,8,5208,500M,494.0,-1,2086.07,1.99,1
F,8,5208,500M,494.0,-1,2153.55,1.93,3
F,8,5208,500M,492.0,-1,2968.96,1.39,2
F,8,46120,500M,500.0,43044.0,3070.0,1.37,0
F,8,5204,500M,493.0,-1,3383.04,1.22,3
F,8,5207,500M,490.0,-1,3529.87,1.16,1
F,8,5205,500M,491.0,-1,3430.61,1.2,2
F,8,46122,500M,500.0,33354.0,2767.0,1.52,3
F,8,5206,500M,490.0,-1,3072.67,1.34,0
F,8,5206,500M,493.0,-1,3357.66,1.23,1
F,8,5201,500M,494.0,-1,2726.84,1.52,4
F,8,46122,500M,501.0,62384.0,3388.0,1.24,2
F,8,5205,500M,493.0,-1,2213.94,1.87,3
F,8,5207,500M,493.0,-1,2560.02,1.61,0
F,8,5204,500M,493.0,-1,1668.17,2.48,2
F,8,46120,500M,500.0,65827.0,3356.01,1.25,1
F,8,46120,500M,500.0,33118.0,1963.0,2.14,3
F,8,5204,500M,492.0,-1,3213.82,1.29,0
F,8,46124,500M,500.0,73114.0,2874.0,1.46,4
F,8,5207,500M,492.0,-1,3390.51,1.22,2
F,8,5202,500M,None,None,None,None,4
F,8,5205,500M,488.0,-1,3467.44,1.18,1
F,8,46122,500M,500.0,54207.0,2558.0,1.64,0
F,8,5206,500M,495.0,-1,1964.86,2.11,3
F,8,5206,500M,494.0,-1,3106.1,1.33,2
F,8,46122,500M,501.0,69322.0,3528.0,1.19,1
F,8,5205,500M,491.0,-1,2885.4,1.43,0
F,8,5207,500M,489.0,-1,2769.29,1.48,3
F,8,5203,500M,495.0,-1,2361.54,1.76,4
F,8,5204,500M,493.0,-1,2075.58,1.99,1
F,8,46120,500M,500.0,59782.0,3103.87,1.35,2
F,8,5203,500M,492.0,-1,3286.43,1.26,0
F,8,46124,500M,501.0,38791.0,2084.0,2.02,1
F,8,5205,500M,490.0,-1,3286.01,1.25,4
F,8,5202,500M,487.0,-1,3384.75,1.21,1
F,8,5201,500M,490.0,-1,2691.17,1.53,3
F,8,5201,500M,493.0,-1,3226.08,1.28,2
F,8,46122,500M,500.0,69783.0,3337.0,1.26,4
F,8,5202,500M,489.0,-1,3350.07,1.22,0
F,8,46124,500M,500.0,53034.0,3393.0,1.24,0
F,8,5204,500M,490.0,-1,3224.11,1.28,4
F,8,5203,500M,497.0,-1,1960.23,2.13,1
F,8,5203,500M,493.0,-1,3345.72,1.24,3
F,8,46124,500M,501.0,52568.0,2967.0,1.42,2
F,8,5207,500M,489.0,-1,3339.22,1.23,4
F,8,5202,500M,493.0,-1,3370.25,1.23,2
F,8,5201,500M,None,None,None,None,0
F,8,5201,500M,488.0,-1,3483.75,1.17,1
F,8,5206,500M,496.0,-1,3129.15,1.33,4
F,8,5202,500M,489.0,-1,3407.36,1.2,3
F,8,46124,500M,500.0,57592.0,2152.0,1.95,3
F,8,5203,500M,491.0,-1,1732.35,2.38,2
F,8,46120,500M,501.0,67574.0,3127.0,1.34,4
F,8,46116,500M,500.0,53970.0,3212.0,1.31,0
F,8,46114,500M,501.0,52770.0,3344.0,1.26,3
F,8,46110,500M,500.0,65244.0,2725.0,1.54,4
F,8,46114,500M,501.0,35553.0,1730.0,2.43,2
F,8,46116,500M,500.0,35932.0,2075.0,2.02,1
F,8,46112,500M,None,None,None,None,4
F,8,46116,500M,501.0,53758.0,3382.0,1.24,3
F,8,46114,500M,500.0,53403.0,3285.0,1.28,0
F,8,46114,500M,500.0,36426.0,1958.0,2.14,1
F,8,46116,500M,500.0,33325.0,1666.0,2.52,2
F,8,46112,500M,500.0,73048.0,3384.0,1.24,1
F,8,46110,500M,501.0,64366.0,3223.87,1.3,2
F,8,46110,500M,501.0,35506.0,2689.0,1.56,3
F,8,46114,500M,501.0,45161.0,2360.0,1.78,4
F,8,46112,500M,500.0,60851.0,3348.0,1.25,0
F,8,46112,500M,501.0,58227.0,3369.0,1.25,2
F,8,46110,500M,501.0,53936.0,3483.0,1.21,1
F,8,46110,500M,None,None,None,None,0
F,8,46116,500M,501.0,45535.0,3222.0,1.3,4
F,8,46112,500M,501.0,49155.0,3405.0,1.23,3
F,8,46118,500M,501.0,70360.0,3285.0,1.28,4
F,8,46118,500M,501.0,46806.0,2883.0,1.46,0
F,8,46118,500M,501.0,61206.0,3465.0,1.21,1
F,8,46118,500M,500.0,42500.0,2212.0,1.9,3
F,8,46118,500M,501.0,60736.0,3429.0,1.23,2
