agent, num_iperfs, port_number, original_size, transferred, retries, flow_completion_time, bandwidth, iter
A2,4,46114,50M,50.3,403.0,109.0,3.87,4
A2,4,46114,50M,50.1,471.0,167.0,2.51,0
A2,4,46114,50M,50.1,576.0,123.0,3.41,1
A2,4,46114,50M,50.2,464.0,169.0,2.49,3
A2,4,46114,50M,50.5,574.0,168.0,2.52,2
A2,4,46112,100M,101.0,783.0,342.0,2.48,3
A2,4,46116,100M,101.0,788.0,297.0,2.84,4
A2,4,46110,100M,100.0,804.0,298.0,2.82,0
A2,4,46110,100M,100.0,1009.0,334.0,2.52,1
A2,4,46112,100M,100.0,2320.0,282.0,2.98,2
A2,4,46112,100M,100.0,901.0,344.0,2.45,0
A2,4,46114,100M,100.0,740.0,268.0,3.14,4
A2,4,46110,100M,100.0,947.0,258.0,3.25,3
A2,4,46110,100M,100.0,6845.0,100.84,8.34,2
A2,4,46112,100M,100.0,840.0,340.0,2.47,1
A2,4,46116,100M,101.0,1650.0,287.0,2.95,2
A2,4,46114,100M,101.0,848.0,343.0,2.46,1
A2,4,46114,100M,101.0,892.0,344.0,2.46,0
A2,4,46116,100M,100.0,787.0,330.0,2.55,3
A2,4,46112,100M,100.0,919.0,291.0,2.89,4
A2,4,46116,100M,100.0,919.0,346.0,2.43,1
A2,4,46114,100M,101.0,1616.0,249.0,3.39,2
A2,4,46110,100M,101.0,751.0,343.0,2.46,4
A2,4,46114,100M,100.0,869.0,350.0,2.41,3
A2,4,46116,100M,100.0,882.0,326.0,2.57,0
A2,4,46112,200M,200.0,1708.0,591.0,2.84,2
A2,4,46110,200M,201.0,1889.0,697.83,2.41,1
A2,4,46110,200M,201.0,1851.0,704.0,2.39,0
A2,4,46112,200M,201.0,2122.0,700.0,2.41,3
A2,4,46116,200M,200.0,1783.0,695.0,2.42,4
A2,4,46112,200M,201.0,1699.0,680.0,2.47,1
A2,4,46110,200M,200.0,1660.0,647.0,2.6,2
A2,4,46114,200M,201.0,1868.0,707.0,2.38,4
A2,4,46110,200M,200.0,2158.0,693.0,2.43,3
A2,4,46112,200M,201.0,1915.0,698.0,2.41,0
A2,4,46116,200M,200.0,2189.0,678.0,2.48,3
A2,4,46112,200M,201.0,1744.0,681.0,2.47,4
A2,4,46114,200M,200.0,1723.0,680.0,2.47,0
A2,4,46114,200M,200.0,1786.0,695.0,2.42,1
A2,4,46116,200M,201.0,1512.0,700.0,2.41,2
A2,4,46116,200M,200.0,1731.0,690.0,2.44,0
A2,4,46110,200M,200.0,1918.0,542.0,3.1,4
A2,4,46114,200M,200.0,2079.0,656.0,2.56,3
A2,4,46114,200M,200.0,1899.0,690.0,2.44,2
A2,4,46116,200M,200.0,1525.0,704.0,2.39,1
A2,4,46116,500M,500.0,4046.0,1708.0,2.46,2
A2,4,46114,500M,500.0,4619.0,1753.0,2.39,1
A2,4,46114,500M,500.0,4726.0,1753.0,2.39,0
A2,4,46112,500M,500.0,4900.0,1740.0,2.41,4
A2,4,46116,500M,501.0,4638.0,1754.0,2.39,3
A2,4,46116,500M,500.0,4437.0,1763.9,2.38,1
A2,4,46114,500M,500.0,4632.0,1760.0,2.38,2
A2,4,46114,500M,500.0,4126.0,1456.0,2.88,3
A2,4,46110,500M,500.0,4440.0,1448.0,2.9,4
A2,4,46116,500M,500.0,4540.0,1758.0,2.39,0
A2,4,46116,500M,501.0,4869.0,1758.0,2.39,4
A2,4,46112,500M,501.0,4430.0,1766.0,2.38,3
A2,4,46110,500M,500.0,4604.0,1726.0,2.43,0
A2,4,46110,500M,500.0,4495.0,1665.0,2.52,1
A2,4,46112,500M,500.0,4813.0,1766.0,2.38,2
A2,4,46112,500M,500.0,4645.0,1766.0,2.38,0
A2,4,46110,500M,500.0,4412.0,1735.0,2.42,3
A2,4,46114,500M,500.0,4745.0,1766.0,2.38,4
A2,4,46110,500M,500.0,4586.0,1532.0,2.74,2
A2,4,46112,500M,500.0,4818.0,1752.0,2.39,1
A2,8,46116,10M,10.0,131.0,49.0,1.72,2
A2,8,46116,10M,10.2,139.0,49.0,1.74,3
A2,8,46116,10M,10.1,161.0,56.0,1.51,1
A2,8,46116,10M,10.1,168.0,55.0,1.54,0
A2,8,46118,10M,10.1,182.0,54.0,1.56,4
A2,8,46118,10M,10.1,138.0,54.0,1.57,0
A2,8,46116,10M,10.5,137.0,60.68,1.45,4
A2,8,46118,10M,10.1,181.0,50.01,1.7,1
A2,8,46118,10M,10.1,129.0,54.0,1.57,3
A2,8,46118,10M,10.0,176.0,55.0,1.53,2
A2,8,46120,10M,10.3,99.0,56.0,1.55,4
A2,8,46110,10M,10.4,151.0,19.0,4.59,4
A2,8,46110,10M,10.4,195.0,26.0,3.36,1
A2,8,46120,10M,10.0,134.0,56.0,1.5,3
A2,8,46120,10M,10.1,161.0,56.0,1.52,2
A2,8,46110,10M,10.3,145.0,21.0,4.1,0
A2,8,46110,10M,10.7,149.0,18.0,5.0,2
A2,8,46120,10M,10.3,144.0,55.0,1.57,0
A2,8,46120,10M,10.1,71.0,39.0,2.17,1
A2,8,46110,10M,10.3,107.0,23.0,3.74,3
A2,8,46112,10M,10.1,172.0,37.0,2.29,4
A2,8,46122,10M,10.6,123.0,59.46,1.49,4
A2,8,46122,10M,10.5,127.0,58.8,1.5,0
A2,8,46112,10M,10.5,150.0,30.0,2.93,2
A2,8,46112,10M,10.4,139.0,31.0,2.82,3
A2,8,46122,10M,10.4,134.0,50.82,1.72,1
A2,8,46122,10M,10.2,126.0,58.0,1.47,3
A2,8,46112,10M,10.1,155.0,31.0,2.73,1
A2,8,46112,10M,10.1,155.0,32.0,2.65,0
A2,8,46122,10M,10.2,160.0,55.0,1.55,2
A2,8,46124,10M,10.2,121.0,57.92,1.48,3
A2,8,46114,10M,10.2,139.0,57.0,1.49,1
A2,8,46114,10M,10.0,167.0,47.0,1.79,0
A2,8,46124,10M,10.3,127.0,57.49,1.5,2
A2,8,46124,10M,10.3,143.0,57.0,1.51,0
A2,8,46114,10M,10.2,185.0,52.0,1.65,2
A2,8,46114,10M,10.2,163.0,54.0,1.59,3
A2,8,46124,10M,10.1,94.0,55.0,1.54,1
A2,8,46124,10M,10.2,161.0,55.0,1.55,4
A2,8,46114,10M,10.1,144.0,53.0,1.59,4
A2,8,46114,50M,50.2,626.0,305.0,1.38,2
A2,8,46124,50M,50.0,653.0,321.0,1.31,0
A2,8,46124,50M,50.1,648.0,326.0,1.29,1
A2,8,46114,50M,50.2,724.0,311.0,1.35,3
A2,8,46114,50M,50.0,675.0,339.01,1.24,1
A2,8,46124,50M,50.3,599.0,325.0,1.3,3
A2,8,46124,50M,50.3,729.0,332.0,1.27,2
A2,8,46114,50M,50.1,655.0,285.0,1.48,0
A2,8,46114,50M,50.2,656.0,279.0,1.51,4
A2,8,46124,50M,50.1,613.0,338.0,1.24,4
A2,8,46122,50M,50.4,652.0,320.0,1.32,4
A2,8,46112,50M,50.1,716.0,288.0,1.46,4
A2,8,46112,50M,50.4,609.0,339.0,1.25,1
A2,8,46122,50M,50.1,595.0,339.0,1.24,3
A2,8,46122,50M,50.6,585.0,334.0,1.27,2
A2,8,46112,50M,50.2,650.0,317.0,1.33,0
A2,8,46112,50M,50.0,953.0,273.0,1.54,2
A2,8,46122,50M,50.3,579.0,331.0,1.27,0
A2,8,46122,50M,50.0,695.0,341.65,1.23,1
A2,8,46112,50M,50.0,698.0,321.0,1.31,3
A2,8,46110,50M,50.1,765.0,311.0,1.35,4
A2,8,46120,50M,50.9,562.0,338.0,1.26,4
A2,8,46120,50M,50.6,594.0,338.0,1.26,0
A2,8,46110,50M,50.1,476.0,219.0,1.92,2
A2,8,46110,50M,50.1,627.0,285.0,1.47,3
A2,8,46120,50M,50.1,640.0,339.0,1.24,1
A2,8,46120,50M,50.1,739.0,338.0,1.24,3
A2,8,46110,50M,50.2,698.0,306.0,1.38,1
A2,8,46110,50M,50.0,704.0,312.0,1.34,0
A2,8,46120,50M,50.0,832.0,299.0,1.4,2
A2,8,46116,50M,50.6,635.0,338.0,1.25,1
A2,8,46116,50M,50.1,562.0,338.0,1.24,0
A2,8,46118,50M,50.8,607.0,343.37,1.24,4
A2,8,46116,50M,50.3,859.0,327.0,1.29,2
A2,8,46116,50M,50.4,611.0,338.0,1.25,3
A2,8,46118,50M,50.2,665.0,301.0,1.4,3
A2,8,46118,50M,50.2,722.0,329.0,1.28,2
A2,8,46118,50M,50.4,580.0,340.0,1.24,0
A2,8,46116,50M,50.1,740.0,328.0,1.28,4
A2,8,46118,50M,50.0,675.0,288.0,1.46,1
A2,8,46122,100M,100.0,1459.0,570.0,1.47,1
A2,8,46120,100M,100.0,1398.0,663.0,1.27,2
A2,8,46120,100M,100.0,1115.0,695.0,1.21,3
A2,8,46124,100M,101.0,1350.0,698.0,1.21,4
A2,8,46122,100M,100.0,1427.0,585.0,1.44,0
A2,8,46122,100M,100.0,1159.0,499.0,1.69,2
A2,8,46120,100M,100.0,648.0,567.0,1.48,1
A2,8,46120,100M,100.0,1373.0,681.0,1.23,0
A2,8,46122,100M,100.0,1309.0,645.0,1.3,3
A2,8,46124,100M,100.0,1218.0,695.71,1.21,3
A2,8,46120,100M,100.0,1338.0,594.0,1.41,4
A2,8,46124,100M,101.0,1441.0,690.0,1.23,2
A2,8,46122,100M,100.0,1416.0,609.0,1.38,4
A2,8,46124,100M,100.0,1341.0,666.0,1.26,0
A2,8,46124,100M,100.0,1356.0,641.0,1.31,1
A2,8,46118,100M,101.0,1387.0,696.0,1.22,4
A2,8,46118,100M,100.0,1349.0,686.0,1.23,2
A2,8,46118,100M,100.0,1133.0,692.0,1.21,3
A2,8,46118,100M,100.0,1517.0,622.0,1.35,1
A2,8,46118,100M,100.0,1327.0,684.0,1.23,0
A2,8,46114,100M,100.0,1256.0,689.0,1.22,1
A2,8,46116,100M,100.0,1517.0,691.0,1.22,2
A2,8,46112,100M,100.0,1323.0,703.0,1.2,4
A2,8,46116,100M,100.0,1505.0,603.0,1.4,3
A2,8,46114,100M,100.0,1167.0,696.78,1.21,0
A2,8,46114,100M,100.0,1610.0,657.0,1.28,2
A2,8,46116,100M,100.0,1236.0,689.0,1.22,1
A2,8,46116,100M,100.0,1408.0,682.0,1.23,0
A2,8,46114,100M,100.0,1308.0,624.0,1.35,3
A2,8,46110,100M,100.0,1520.0,558.0,1.5,4
A2,8,46110,100M,100.0,1411.0,659.0,1.28,0
A2,8,46116,100M,100.0,1369.0,681.0,1.24,4
A2,8,46112,100M,100.0,1320.0,696.0,1.21,3
A2,8,46112,100M,100.0,1505.0,663.0,1.27,2
A2,8,46110,100M,100.0,1896.0,620.0,1.35,1
A2,8,46110,100M,100.0,1303.0,642.0,1.31,3
A2,8,46114,100M,100.0,1344.0,668.0,1.26,4
A2,8,46112,100M,100.0,1327.0,693.0,1.21,0
A2,8,46112,100M,100.0,1473.0,695.0,1.21,1
A2,8,46110,100M,100.0,687.0,467.0,1.8,2
A2,8,46114,200M,200.0,2390.0,1409.0,1.19,0
A2,8,46112,200M,201.0,2892.0,1410.0,1.19,4
A2,8,46116,200M,201.0,2531.0,1398.0,1.2,3
A2,8,46116,200M,200.0,2666.0,1400.0,1.2,2
A2,8,46114,200M,200.0,2750.0,1383.0,1.21,1
A2,8,46114,200M,201.0,2518.0,1410.98,1.19,3
A2,8,46110,200M,200.0,3001.0,1227.0,1.37,4
A2,8,46116,200M,200.0,2571.0,1345.0,1.25,0
A2,8,46116,200M,200.0,2595.0,1409.0,1.19,1
A2,8,46114,200M,200.0,2791.0,1369.0,1.23,2
A2,8,46110,200M,200.0,2761.0,1417.0,1.19,1
A2,8,46112,200M,200.0,2529.0,1415.86,1.19,2
A2,8,46116,200M,200.0,2558.0,1260.0,1.33,4
A2,8,46112,200M,200.0,3202.0,1314.0,1.28,3
A2,8,46110,200M,200.0,3124.0,1330.0,1.26,0
A2,8,46110,200M,200.0,3105.0,1185.0,1.42,2
A2,8,46112,200M,201.0,2572.0,1411.0,1.19,1
A2,8,46112,200M,200.0,3083.0,1286.0,1.31,0
A2,8,46110,200M,200.0,3299.0,1304.0,1.29,3
A2,8,46114,200M,200.0,2385.0,1399.0,1.2,4
A2,8,46118,200M,200.0,2415.0,1334.0,1.26,4
A2,8,46118,200M,200.0,2692.0,1350.0,1.24,3
A2,8,46118,200M,200.0,2551.0,1409.0,1.19,2
A2,8,46118,200M,200.0,2812.0,1237.0,1.36,0
A2,8,46118,200M,200.0,2680.0,1257.0,1.34,1
A2,8,46122,200M,200.0,2448.0,1401.0,1.2,0
A2,8,46120,200M,200.0,2590.0,1377.0,1.22,3
A2,8,46124,200M,200.0,2480.0,1371.0,1.22,4
A2,8,46120,200M,200.0,3322.0,1268.0,1.32,2
A2,8,46122,200M,200.0,2796.0,1364.0,1.23,1
A2,8,46122,200M,200.0,2711.0,1267.0,1.32,3
A2,8,46120,200M,200.0,3123.0,1337.0,1.26,0
A2,8,46120,200M,200.0,2605.0,1328.0,1.27,1
A2,8,46122,200M,200.0,2761.0,1293.0,1.3,2
A2,8,46124,200M,200.0,2753.0,1358.0,1.24,2
A2,8,46124,200M,200.0,2779.0,1397.0,1.2,3
A2,8,46120,200M,200.0,2576.0,1369.0,1.23,4
A2,8,46124,200M,200.0,2588.0,1385.0,1.21,1
A2,8,46124,200M,200.0,2456.0,1353.01,1.24,0
A2,8,46122,200M,200.0,2383.0,1344.0,1.25,4
A2,8,46118,500M,500.0,6819.0,3212.0,1.31,2
A2,8,46118,500M,500.0,6162.0,3432.0,1.22,3
A2,8,46118,500M,500.0,6196.0,3460.0,1.21,1
A2,8,46118,500M,500.0,6155.0,3515.0,1.19,0
A2,8,46118,500M,500.0,6678.0,3416.0,1.23,4
A2,8,46110,500M,500.0,6761.0,3030.0,1.38,0
A2,8,46112,500M,501.0,6905.0,3543.0,1.19,3
A2,8,46116,500M,501.0,6837.0,3222.0,1.3,4
A2,8,46112,500M,501.0,6758.0,3541.94,1.19,2
A2,8,46110,500M,500.0,7684.0,3194.0,1.31,1
A2,8,46114,500M,500.0,6922.0,3517.0,1.19,4
A2,8,46110,500M,500.0,7623.0,2991.0,1.4,3
A2,8,46112,500M,500.0,6168.0,3534.0,1.19,0
A2,8,46112,500M,501.0,5630.0,3559.0,1.18,1
A2,8,46110,500M,500.0,6699.0,3527.0,1.19,2
A2,8,46114,500M,500.0,6589.0,3212.0,1.31,1
A2,8,46116,500M,500.0,6638.0,3476.0,1.21,2
A2,8,46116,500M,500.0,6238.0,3490.0,1.2,3
A2,8,46112,500M,500.0,7969.0,3003.0,1.4,4
A2,8,46114,500M,500.0,6332.0,3525.0,1.19,0
A2,8,46114,500M,500.0,6589.0,3497.0,1.2,2
A2,8,46116,500M,500.0,6263.0,3497.0,1.2,1
A2,8,46116,500M,500.0,7066.0,3060.0,1.37,0
A2,8,46110,500M,500.0,3760.0,2690.0,1.56,4
A2,8,46114,500M,500.0,7146.0,3523.0,1.19,3
A2,8,46120,500M,500.0,6106.0,3531.0,1.19,4
A2,8,46124,500M,500.0,6226.0,3307.0,1.27,3
A2,8,46124,500M,500.0,6931.0,3359.0,1.25,2
A2,8,46122,500M,500.0,6955.0,3260.0,1.29,4
A2,8,46124,500M,500.0,7009.0,3052.0,1.37,0
A2,8,46124,500M,500.0,6189.0,3482.0,1.21,1
A2,8,46122,500M,500.0,7344.0,3542.0,1.18,1
A2,8,46120,500M,500.0,7143.0,3412.0,1.23,2
A2,8,46124,500M,500.0,6375.0,3472.0,1.21,4
A2,8,46120,500M,500.0,6273.0,3389.0,1.24,3
A2,8,46122,500M,500.0,6158.0,3507.0,1.2,0
A2,8,46122,500M,500.0,6878.0,3204.0,1.31,2
A2,8,46120,500M,500.0,7887.0,3303.0,1.27,1
A2,8,46120,500M,500.0,6247.0,3485.0,1.2,0
A2,8,46122,500M,500.0,6462.0,3176.0,1.32,3
B2,2,46110,10M,11.2,0.0,10.96,8.54,3
B2,2,46110,10M,10.9,4.0,13.0,7.01,2
B2,2,46110,10M,11.2,0.0,11.0,8.52,0
B2,2,46110,10M,10.3,4.0,12.0,7.22,1
B2,2,46110,10M,11.0,0.0,10.94,8.43,4
B2,2,46112,10M,10.2,0.0,12.92,6.63,0
B2,2,46112,10M,11.2,0.0,13.0,7.26,1
B2,2,46112,10M,11.1,0.0,12.84,7.23,3
B2,2,46112,10M,10.1,0.0,12.0,7.04,2
B2,2,46112,10M,10.6,8.0,13.0,6.86,4
B2,2,46112,50M,51.2,321.0,42.0,10.2,3
B2,2,46112,50M,50.0,439.0,99.0,4.24,2
B2,2,46112,50M,50.6,579.0,110.0,3.86,0
B2,2,46112,50M,50.5,288.0,40.0,10.6,1
B2,2,46112,50M,50.5,440.0,57.0,7.43,4
B2,2,46110,50M,50.4,2613.0,142.0,2.98,0
B2,2,46110,50M,51.1,1138.0,136.0,3.15,1
B2,2,46110,50M,50.9,2484.0,270.0,1.58,3
B2,2,46110,50M,50.1,2344.0,134.0,3.14,2
B2,2,46110,50M,50.2,126.0,79.0,5.33,4
B2,2,46110,100M,101.0,696.0,121.0,6.99,1
B2,2,46112,100M,100.0,465.0,84.0,10.0,2
B2,2,46112,100M,101.0,673.0,113.0,7.5,3
B2,2,46110,100M,101.0,1690.0,269.0,3.14,0
B2,2,46110,100M,101.0,659.0,197.0,4.3,2
B2,2,46112,100M,101.0,3228.0,204.0,4.15,1
B2,2,46112,100M,100.0,1379.0,194.0,4.33,0
B2,2,46110,100M,101.0,3085.0,210.0,4.04,3
B2,2,46112,100M,100.0,660.0,96.0,8.77,4
B2,2,46110,100M,101.0,4141.0,383.0,2.21,4
B2,2,46110,200M,201.0,3371.0,347.0,4.86,0
B2,2,46112,200M,201.0,1906.0,192.0,8.77,3
B2,2,46112,200M,200.0,1207.0,323.0,5.2,2
B2,2,46110,200M,201.0,7913.0,228.0,7.38,1
B2,2,46110,200M,200.0,9559.0,337.0,4.99,3
B2,2,46112,200M,201.0,4576.0,340.9,4.95,0
B2,2,46112,200M,200.0,8238.0,334.0,5.03,1
B2,2,46110,200M,200.0,1363.0,344.0,4.88,2
B2,2,46112,200M,201.0,5822.0,394.0,4.27,4
B2,2,46110,200M,201.0,10398.0,333.0,5.05,4
B2,2,46112,500M,500.0,8171.0,947.0,4.43,4
B2,2,46110,500M,501.0,19444.0,708.0,5.93,4
B2,2,46110,500M,501.0,14011.0,917.0,4.58,1
B2,2,46112,500M,501.0,32710.0,899.0,4.67,2
B2,2,46112,500M,501.0,20157.0,770.0,5.46,3
B2,2,46110,500M,501.0,15990.0,842.0,4.99,0
B2,2,46110,500M,500.0,11543.0,866.0,4.85,2
B2,2,46112,500M,501.0,30753.0,718.0,5.85,1
B2,2,46112,500M,501.0,14267.0,979.0,4.29,0
B2,2,46110,500M,500.0,11200.0,1055.0,3.98,3
B2,4,46112,10M,10.3,141.0,21.0,4.1,4
B2,4,46112,10M,10.2,0.0,13.0,6.58,0
B2,4,46112,10M,10.0,121.0,23.0,3.65,1
B2,4,46112,10M,10.2,180.0,18.0,4.75,3
B2,4,46112,10M,10.3,124.0,23.0,3.76,2
B2,4,46114,10M,10.3,92.0,24.0,3.59,3
B2,4,46114,10M,10.2,104.0,23.0,3.72,2
B2,4,46114,10M,10.4,163.0,18.0,4.85,0
B2,4,46114,10M,10.0,132.0,28.0,3.01,1
B2,4,46114,10M,10.4,100.0,26.0,3.35,4
B2,4,46116,10M,10.2,123.0,20.0,4.27,0
B2,4,46116,10M,10.7,131.0,30.8,2.9,1
B2,4,46116,10M,10.1,169.0,26.01,3.27,3
B2,4,46116,10M,10.3,73.0,26.01,3.32,2
B2,4,46116,10M,10.1,67.0,27.0,3.13,4
B2,4,46110,10M,10.1,102.0,18.0,4.72,4
B2,4,46110,10M,10.1,61.0,28.0,3.04,3
B2,4,46110,10M,10.2,144.0,16.0,5.35,2
B2,4,46110,10M,10.1,111.0,73.0,1.16,0
B2,4,46110,10M,10.7,14.0,14.01,6.39,1
B2,4,46110,50M,50.2,879.0,203.0,2.08,4
B2,4,46110,50M,50.6,217.0,115.0,3.69,0
B2,4,46110,50M,50.0,1209.0,218.0,1.92,1
B2,4,46110,50M,50.4,393.0,127.0,3.33,3
B2,4,46110,50M,50.9,763.0,185.0,2.31,2
B2,4,46116,50M,50.3,592.0,119.0,3.55,3
B2,4,46116,50M,50.2,639.0,127.0,3.32,2
B2,4,46116,50M,51.1,571.0,121.71,3.52,0
B2,4,46116,50M,51.2,994.0,221.0,1.94,1
B2,4,46116,50M,51.2,489.0,231.0,1.86,4
B2,4,46114,50M,50.6,1166.0,216.0,1.96,0
B2,4,46114,50M,50.1,1414.0,179.0,2.35,1
B2,4,46114,50M,50.3,1184.0,140.0,3.02,3
B2,4,46114,50M,50.5,1542.0,190.0,2.23,2
B2,4,46114,50M,50.4,558.0,196.0,2.16,4
B2,4,46112,50M,50.2,399.0,162.0,2.6,4
B2,4,46112,50M,50.8,1481.0,161.69,2.64,3
B2,4,46112,50M,50.1,1008.0,159.0,2.65,2
B2,4,46112,50M,50.3,2999.0,154.88,2.73,0
B2,4,46112,50M,50.2,1011.0,204.47,2.06,1
B2,4,46114,100M,101.0,1151.0,281.0,3.01,3
B2,4,46110,100M,100.0,2684.0,307.0,2.74,4
B2,4,46116,100M,100.0,1389.0,218.0,3.86,0
B2,4,46116,100M,101.0,3801.0,375.0,2.26,1
B2,4,46114,100M,101.0,1295.0,349.0,2.42,2
B2,4,46114,100M,100.0,1007.0,227.0,3.7,0
B2,4,46112,100M,100.0,2688.0,312.0,2.7,4
B2,4,46116,100M,101.0,1612.0,315.0,2.68,3
B2,4,46116,100M,101.0,1697.0,304.0,2.79,2
B2,4,46114,100M,101.0,6435.0,467.97,1.81,1
B2,4,46110,100M,101.0,2197.0,242.0,3.49,2
B2,4,46112,100M,100.0,5135.0,143.0,5.88,1
B2,4,46112,100M,100.0,4769.0,327.72,2.57,0
B2,4,46110,100M,100.0,1155.0,196.0,4.3,3
B2,4,46114,100M,101.0,3815.0,416.0,2.04,4
B2,4,46110,100M,101.0,6405.0,286.0,2.95,1
B2,4,46112,100M,100.0,2381.0,320.0,2.63,2
B2,4,46116,100M,101.0,2531.0,332.0,2.55,4
B2,4,46112,100M,101.0,1596.0,297.0,2.86,3
B2,4,46110,100M,101.0,6497.0,318.0,2.66,0
B2,4,46114,200M,201.0,14174.0,644.66,2.61,2
B2,4,46116,200M,200.0,5385.0,594.0,2.83,1
B2,4,46116,200M,201.0,8997.0,683.0,2.47,0
B2,4,46114,200M,201.0,8270.0,546.0,3.09,3
B2,4,46110,200M,200.0,10012.0,529.0,3.17,4
B2,4,46114,200M,201.0,5050.0,520.0,3.24,1
B2,4,46116,200M,200.0,14726.0,731.0,2.3,2
