Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.01   sec   687 KBytes  5.60 Mbits/sec    0   56.6 KBytes       
[  4]   1.01-2.00   sec   382 KBytes  3.14 Mbits/sec    0   72.1 KBytes       
[  4]   2.00-3.00   sec   382 KBytes  3.13 Mbits/sec    0   86.3 KBytes       
[  4]   3.00-4.00   sec   318 KBytes  2.61 Mbits/sec    0    100 KBytes       
[  4]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0    116 KBytes       
[  4]   5.00-6.00   sec   445 KBytes  3.65 Mbits/sec    0    140 KBytes       
[  4]   6.00-7.00   sec   636 KBytes  5.21 Mbits/sec    0    189 KBytes       
[  4]   7.00-8.00   sec   764 KBytes  6.26 Mbits/sec    0    267 KBytes       
[  4]   8.00-9.00   sec   700 KBytes  5.73 Mbits/sec    0    337 KBytes       
[  4]   9.00-10.00  sec   827 KBytes  6.77 Mbits/sec    0    427 KBytes       
[  4]  10.00-11.00  sec  1.18 MBytes  9.91 Mbits/sec    0    571 KBytes       
[  4]  11.00-12.00  sec  1.25 MBytes  10.5 Mbits/sec    9    725 KBytes       
[  4]  12.00-13.00  sec  56.3 KBytes   461 Kbits/sec  105    525 KBytes       
[  4]  13.00-14.00  sec   191 KBytes  1.56 Mbits/sec   37    525 KBytes       
[  4]  14.00-15.00  sec   954 KBytes  7.82 Mbits/sec    0    530 KBytes       
[  4]  15.00-16.00  sec   636 KBytes  5.21 Mbits/sec    0    584 KBytes       
[  4]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec   31    410 KBytes       
[  4]  17.00-18.00  sec   255 KBytes  2.08 Mbits/sec    6    410 KBytes       
[  4]  18.00-19.00  sec   891 KBytes  7.30 Mbits/sec    0    419 KBytes       
[  4]  19.00-20.00  sec   445 KBytes  3.65 Mbits/sec    0    440 KBytes       
[  4]  20.00-21.00  sec   445 KBytes  3.65 Mbits/sec    0    464 KBytes       
[  4]  21.00-22.00  sec   382 KBytes  3.13 Mbits/sec    0    479 KBytes       
[  4]  22.00-23.00  sec   382 KBytes  3.13 Mbits/sec    0    489 KBytes       
[  4]  23.00-24.00  sec   509 KBytes  4.17 Mbits/sec    0    495 KBytes       
[  4]  24.00-25.00  sec   445 KBytes  3.65 Mbits/sec    0    496 KBytes       
[  4]  25.00-26.00  sec   509 KBytes  4.17 Mbits/sec    0    499 KBytes       
[  4]  26.00-27.00  sec   445 KBytes  3.65 Mbits/sec    0    508 KBytes       
[  4]  27.00-28.00  sec   382 KBytes  3.13 Mbits/sec    0    522 KBytes       
[  4]  28.00-29.00  sec   255 KBytes  2.08 Mbits/sec    0    535 KBytes       
[  4]  29.00-30.00  sec   445 KBytes  3.66 Mbits/sec    0    574 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec    4    430 KBytes       
[  4]  31.00-32.00  sec   382 KBytes  3.13 Mbits/sec   12    402 KBytes       
[  4]  32.00-33.00  sec   954 KBytes  7.83 Mbits/sec    0    426 KBytes       
[  4]  33.00-34.00  sec   318 KBytes  2.60 Mbits/sec    0    465 KBytes       
[  4]  34.00-35.00  sec   318 KBytes  2.61 Mbits/sec    0    494 KBytes       
[  4]  35.00-36.00  sec   191 KBytes  1.56 Mbits/sec    6    469 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec   17    359 KBytes       
[  4]  37.00-38.00  sec   954 KBytes  7.82 Mbits/sec    0    365 KBytes       
[  4]  38.00-39.00  sec   445 KBytes  3.65 Mbits/sec    0    387 KBytes       
[  4]  39.00-40.00  sec   382 KBytes  3.13 Mbits/sec    0    409 KBytes       
[  4]  40.00-41.00  sec   382 KBytes  3.13 Mbits/sec    0    423 KBytes       
[  4]  41.00-42.00  sec   382 KBytes  3.13 Mbits/sec    0    431 KBytes       
[  4]  42.00-43.00  sec   445 KBytes  3.65 Mbits/sec    0    436 KBytes       
[  4]  43.00-44.00  sec   382 KBytes  3.13 Mbits/sec    0    437 KBytes       
[  4]  44.00-45.00  sec   382 KBytes  3.13 Mbits/sec    0    440 KBytes       
[  4]  45.00-46.00  sec   382 KBytes  3.13 Mbits/sec    0    450 KBytes       
[  4]  46.00-47.00  sec   255 KBytes  2.08 Mbits/sec    0    462 KBytes       
[  4]  47.00-48.00  sec   382 KBytes  3.13 Mbits/sec    0    484 KBytes       
[  4]  48.00-49.00  sec   382 KBytes  3.13 Mbits/sec    0    529 KBytes       
[  4]  49.00-50.00  sec   191 KBytes  1.56 Mbits/sec   18    486 KBytes       
[  4]  50.00-51.00  sec  0.00 Bytes  0.00 bits/sec   30    392 KBytes       
[  4]  51.00-52.00  sec  0.00 Bytes  0.00 bits/sec   21    392 KBytes       
