Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   348 KBytes  2.85 Mbits/sec    0   55.1 KBytes       
[  4]   1.00-2.00   sec   262 KBytes  2.14 Mbits/sec    0   63.6 KBytes       
[  4]   2.00-3.00   sec   255 KBytes  2.09 Mbits/sec    0   73.5 KBytes       
[  4]   3.00-4.00   sec   191 KBytes  1.56 Mbits/sec    0   80.6 KBytes       
[  4]   4.00-5.00   sec   191 KBytes  1.57 Mbits/sec    0   93.3 KBytes       
[  4]   5.00-6.00   sec   382 KBytes  3.13 Mbits/sec    0    124 KBytes       
[  4]   6.00-7.00   sec   445 KBytes  3.65 Mbits/sec    0    171 KBytes       
[  4]   7.00-8.00   sec   636 KBytes  5.21 Mbits/sec    0    233 KBytes       
[  4]   8.00-9.00   sec   573 KBytes  4.69 Mbits/sec    0    300 KBytes       
[  4]   9.00-10.00  sec   827 KBytes  6.78 Mbits/sec    0    387 KBytes       
[  4]  10.00-11.00  sec  1018 KBytes  8.34 Mbits/sec    0    506 KBytes       
[  4]  11.00-12.00  sec  1.43 MBytes  12.0 Mbits/sec    0    683 KBytes       
[  4]  12.00-13.00  sec  1.80 MBytes  15.1 Mbits/sec    0    912 KBytes       
[  4]  13.00-14.00  sec   445 KBytes  3.65 Mbits/sec    0    964 KBytes       
[  4]  14.00-15.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.31 MBytes       
[  4]  15.00-16.00  sec   813 KBytes  6.65 Mbits/sec    0   1.38 MBytes       
[  4]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec  133   1.09 MBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec  144    991 KBytes       
[  4]  18.00-19.00  sec  0.00 Bytes  0.00 bits/sec   37    990 KBytes       
[  4]  19.00-20.00  sec  0.00 Bytes  0.00 bits/sec  262    899 KBytes       
[  4]  20.00-21.00  sec   191 KBytes  1.56 Mbits/sec  192    700 KBytes       
[  4]  21.00-22.00  sec  63.6 KBytes   521 Kbits/sec   54    547 KBytes       
[  4]  22.00-23.00  sec   509 KBytes  4.17 Mbits/sec   29    216 KBytes       
[  4]  23.00-24.00  sec  1.25 MBytes  10.5 Mbits/sec    0    693 KBytes       
[  4]  24.00-25.00  sec  1.17 MBytes  9.84 Mbits/sec    0    697 KBytes       
[  4]  25.00-26.00  sec   573 KBytes  4.69 Mbits/sec    0    721 KBytes       
[  4]  26.00-27.00  sec   318 KBytes  2.60 Mbits/sec    0    752 KBytes       
[  4]  27.00-28.00  sec   382 KBytes  3.13 Mbits/sec    0    775 KBytes       
[  4]  28.00-29.00  sec   509 KBytes  4.17 Mbits/sec    0    806 KBytes       
[  4]  29.00-30.00  sec   255 KBytes  2.08 Mbits/sec    0    813 KBytes       
[  4]  30.00-31.00  sec   573 KBytes  4.69 Mbits/sec    0    829 KBytes       
[  4]  31.00-32.00  sec   255 KBytes  2.09 Mbits/sec    0    831 KBytes       
[  4]  32.00-33.00  sec   636 KBytes  5.22 Mbits/sec    0    839 KBytes       
[  4]  33.00-34.00  sec   191 KBytes  1.56 Mbits/sec    0    840 KBytes       
[  4]  34.00-35.00  sec   573 KBytes  4.70 Mbits/sec    0    856 KBytes       
[  4]  35.00-36.00  sec   255 KBytes  2.08 Mbits/sec    0    861 KBytes       
[  4]  36.00-37.00  sec   573 KBytes  4.69 Mbits/sec    0    904 KBytes       
[  4]  37.00-38.00  sec   255 KBytes  2.09 Mbits/sec    0    921 KBytes       
[  4]  38.00-39.00  sec   509 KBytes  4.17 Mbits/sec    0   1001 KBytes       
[  4]  39.00-40.00  sec   318 KBytes  2.61 Mbits/sec    0   1.02 MBytes       
[  4]  40.00-41.00  sec   318 KBytes  2.61 Mbits/sec    0   1.13 MBytes       
[  4]  41.00-42.00  sec   636 KBytes  5.21 Mbits/sec    0   1.26 MBytes       
[  4]  42.00-43.00  sec  0.00 Bytes  0.00 bits/sec    0   1.26 MBytes       
[  4]  43.00-44.00  sec  0.00 Bytes  0.00 bits/sec  149    911 KBytes       
[  4]  44.00-45.00  sec  0.00 Bytes  0.00 bits/sec   12    911 KBytes       
[  4]  45.00-46.00  sec  1.12 MBytes  9.39 Mbits/sec  130    911 KBytes       
[  4]  46.00-47.00  sec  0.00 Bytes  0.00 bits/sec   33    909 KBytes       
[  4]  47.00-48.00  sec  0.00 Bytes  0.00 bits/sec  165    885 KBytes       
[  4]  48.00-49.00  sec  0.00 Bytes  0.00 bits/sec    0    885 KBytes       
[  4]  49.00-50.00  sec   573 KBytes  4.69 Mbits/sec  165    636 KBytes       
