Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   533 KBytes  4.36 Mbits/sec    0   49.5 KBytes       
[  4]   1.00-2.00   sec   382 KBytes  3.13 Mbits/sec    0   65.0 KBytes       
[  4]   2.00-3.00   sec   318 KBytes  2.60 Mbits/sec    0   77.8 KBytes       
[  4]   3.00-4.00   sec   318 KBytes  2.60 Mbits/sec    0   89.1 KBytes       
[  4]   4.00-5.00   sec   255 KBytes  2.09 Mbits/sec    0    100 KBytes       
[  4]   5.00-6.00   sec   445 KBytes  3.65 Mbits/sec    0    136 KBytes       
[  4]   6.00-7.01   sec   636 KBytes  5.19 Mbits/sec    0    191 KBytes       
[  4]   7.01-8.00   sec   573 KBytes  4.70 Mbits/sec    0    249 KBytes       
[  4]   8.00-9.00   sec   954 KBytes  7.82 Mbits/sec    0    356 KBytes       
[  4]   9.00-10.00  sec   509 KBytes  4.18 Mbits/sec    0    411 KBytes       
[  4]  10.00-11.00  sec   954 KBytes  7.82 Mbits/sec    0    532 KBytes       
[  4]  11.00-12.00  sec   509 KBytes  4.17 Mbits/sec   86    426 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec   64    426 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec    1    426 KBytes       
[  4]  14.00-15.00  sec  1.18 MBytes  9.90 Mbits/sec    0    441 KBytes       
[  4]  15.00-16.00  sec   255 KBytes  2.08 Mbits/sec    5    460 KBytes       
[  4]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec    7    400 KBytes       
[  4]  17.00-18.00  sec   127 KBytes  1.04 Mbits/sec   22    332 KBytes       
[  4]  18.00-19.00  sec   764 KBytes  6.25 Mbits/sec    0    338 KBytes       
[  4]  19.00-20.00  sec   382 KBytes  3.13 Mbits/sec    0    362 KBytes       
[  4]  20.00-21.00  sec   255 KBytes  2.09 Mbits/sec    0    379 KBytes       
[  4]  21.00-22.00  sec   318 KBytes  2.60 Mbits/sec    0    392 KBytes       
[  4]  22.00-23.00  sec   255 KBytes  2.09 Mbits/sec    0    397 KBytes       
[  4]  23.00-24.00  sec   318 KBytes  2.60 Mbits/sec    0    402 KBytes       
[  4]  24.00-25.00  sec   318 KBytes  2.61 Mbits/sec    0    404 KBytes       
[  4]  25.00-26.00  sec   191 KBytes  1.57 Mbits/sec    2    370 KBytes       
[  4]  26.00-27.00  sec  0.00 Bytes  0.00 bits/sec    5    304 KBytes       
[  4]  27.00-28.00  sec   255 KBytes  2.08 Mbits/sec    7    284 KBytes       
[  4]  28.00-29.00  sec   636 KBytes  5.22 Mbits/sec    0    221 KBytes       
[  4]  29.00-30.00  sec   318 KBytes  2.60 Mbits/sec    0    209 KBytes       
[  4]  30.00-31.00  sec   191 KBytes  1.56 Mbits/sec    0    221 KBytes       
[  4]  31.00-32.00  sec   191 KBytes  1.56 Mbits/sec    0    230 KBytes       
[  4]  32.00-33.00  sec   191 KBytes  1.56 Mbits/sec    0    236 KBytes       
[  4]  33.00-34.00  sec   191 KBytes  1.57 Mbits/sec    0    239 KBytes       
[  4]  34.00-35.00  sec   255 KBytes  2.08 Mbits/sec    0    242 KBytes       
[  4]  35.00-36.00  sec   127 KBytes  1.05 Mbits/sec    0    246 KBytes       
[  4]  36.00-37.00  sec   191 KBytes  1.57 Mbits/sec    0    253 KBytes       
[  4]  37.00-38.03  sec  63.6 KBytes   508 Kbits/sec    0    267 KBytes       
[  4]  38.03-39.04  sec  0.00 Bytes  0.00 bits/sec    0    267 KBytes       
[  4]  39.04-40.00  sec  0.00 Bytes  0.00 bits/sec    0    293 KBytes       
[  4]  40.00-41.00  sec   318 KBytes  2.60 Mbits/sec    0    411 KBytes       
[  4]  41.00-42.00  sec   127 KBytes  1.04 Mbits/sec    0    477 KBytes       
[  4]  42.00-43.00  sec  63.6 KBytes   521 Kbits/sec   26    447 KBytes       
[  4]  43.00-44.00  sec  0.00 Bytes  0.00 bits/sec   54    363 KBytes       
[  4]  44.00-45.00  sec  0.00 Bytes  0.00 bits/sec    0    363 KBytes       
[  4]  45.00-46.13  sec  0.00 Bytes  0.00 bits/sec   10    363 KBytes       
[  4]  46.13-47.00  sec  0.00 Bytes  0.00 bits/sec    0    363 KBytes       
[  4]  47.00-48.00  sec   954 KBytes  7.84 Mbits/sec    0    313 KBytes       
[  4]  48.00-49.00  sec   382 KBytes  3.13 Mbits/sec    0    256 KBytes       
[  4]  49.00-50.00  sec   191 KBytes  1.56 Mbits/sec    0    270 KBytes       
[  4]  50.00-51.00  sec   191 KBytes  1.56 Mbits/sec    0    284 KBytes       
[  4]  51.00-52.00  sec   191 KBytes  1.56 Mbits/sec    0    296 KBytes       
[  4]  52.00-53.00  sec   191 KBytes  1.57 Mbits/sec    0    301 KBytes       
[  4]  53.00-54.00  sec   127 KBytes  1.04 Mbits/sec    0    304 KBytes       
[  4]  54.00-55.00  sec   255 KBytes  2.08 Mbits/sec    0    307 KBytes       
[  4]  55.00-56.00  sec   191 KBytes  1.56 Mbits/sec    0    313 KBytes       
[  4]  56.00-57.00  sec   191 KBytes  1.56 Mbits/sec    0    318 KBytes       
[  4]  57.00-58.00  sec  0.00 Bytes  0.00 bits/sec    6    243 KBytes       
[  4]  58.00-59.00  sec  63.6 KBytes   521 Kbits/sec    2    223 KBytes       
[  4]  59.00-60.00  sec   509 KBytes  4.17 Mbits/sec    0    228 KBytes       
[  4]  60.00-61.00  sec   255 KBytes  2.08 Mbits/sec    0    250 KBytes       
[  4]  61.00-62.00  sec   191 KBytes  1.57 Mbits/sec    0    274 KBytes       
[  4]  62.00-63.00  sec   127 KBytes  1.04 Mbits/sec    0    290 KBytes       
[  4]  63.00-64.00  sec   191 KBytes  1.56 Mbits/sec    0    305 KBytes       
[  4]  64.00-65.00  sec   191 KBytes  1.56 Mbits/sec    0    313 KBytes       
[  4]  65.00-66.00  sec   191 KBytes  1.56 Mbits/sec    3    301 KBytes       
[  4]  66.00-67.00  sec  0.00 Bytes  0.00 bits/sec    5    238 KBytes       
[  4]  67.00-68.00  sec   127 KBytes  1.04 Mbits/sec    1    221 KBytes       
[  4]  68.00-69.00  sec   509 KBytes  4.17 Mbits/sec    0    229 KBytes       
[  4]  69.00-70.00  sec   255 KBytes  2.08 Mbits/sec    0    246 KBytes       
[  4]  70.00-71.00  sec   191 KBytes  1.57 Mbits/sec    0    256 KBytes       
[  4]  71.00-72.00  sec   191 KBytes  1.56 Mbits/sec    0    262 KBytes       
[  4]  72.00-73.00  sec   191 KBytes  1.56 Mbits/sec    0    264 KBytes       
[  4]  73.00-74.00  sec   191 KBytes  1.56 Mbits/sec    0    267 KBytes       
[  4]  74.00-75.00  sec   191 KBytes  1.56 Mbits/sec    0    272 KBytes       
[  4]  75.00-76.00  sec   191 KBytes  1.56 Mbits/sec    0    279 KBytes       
[  4]  76.00-77.00  sec   191 KBytes  1.56 Mbits/sec    0    294 KBytes       
[  4]  77.00-78.00  sec   191 KBytes  1.56 Mbits/sec    0    318 KBytes       
[  4]  78.00-79.00  sec   191 KBytes  1.56 Mbits/sec    0    361 KBytes       
[  4]  79.00-80.00  sec  0.00 Bytes  0.00 bits/sec   13    287 KBytes       
[  4]  80.00-81.00  sec   127 KBytes  1.04 Mbits/sec   13    255 KBytes       
[  4]  81.00-82.00  sec   509 KBytes  4.17 Mbits/sec    0    263 KBytes       
[  4]  82.00-83.00  sec   318 KBytes  2.60 Mbits/sec    0    293 KBytes       
[  4]  83.00-84.00  sec   191 KBytes  1.56 Mbits/sec    0    318 KBytes       
[  4]  84.00-85.00  sec   255 KBytes  2.09 Mbits/sec    0    337 KBytes       
[  4]  85.00-86.00  sec   127 KBytes  1.04 Mbits/sec    3    321 KBytes       
[  4]  86.00-87.00  sec  0.00 Bytes  0.00 bits/sec   12    242 KBytes       
[  4]  87.00-88.00  sec   509 KBytes  4.17 Mbits/sec    0    243 KBytes       
[  4]  88.00-89.00  sec   191 KBytes  1.56 Mbits/sec    0    252 KBytes       
[  4]  89.00-90.00  sec   255 KBytes  2.09 Mbits/sec    0    272 KBytes       
[  4]  90.00-91.00  sec   255 KBytes  2.08 Mbits/sec    0    283 KBytes       
