Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   629 KBytes  5.15 Mbits/sec    0   56.6 KBytes       
[  4]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   72.1 KBytes       
[  4]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   90.5 KBytes       
[  4]   3.00-4.00   sec   509 KBytes  4.17 Mbits/sec    0    110 KBytes       
[  4]   4.00-5.00   sec   573 KBytes  4.69 Mbits/sec    0    133 KBytes       
[  4]   5.00-6.00   sec   636 KBytes  5.20 Mbits/sec    0    157 KBytes       
[  4]   6.00-7.00   sec   764 KBytes  6.27 Mbits/sec    0    201 KBytes       
[  4]   7.00-8.00   sec   954 KBytes  7.82 Mbits/sec    0    274 KBytes       
[  4]   8.00-9.00   sec  1.18 MBytes  9.90 Mbits/sec    0    370 KBytes       
[  4]   9.00-10.00  sec  1.24 MBytes  10.4 Mbits/sec    0    488 KBytes       
[  4]  10.00-11.00  sec  1.49 MBytes  12.5 Mbits/sec    0    636 KBytes       
[  4]  11.00-12.00  sec  1.68 MBytes  14.1 Mbits/sec    0    810 KBytes       
[  4]  12.00-13.00  sec  1.25 MBytes  10.5 Mbits/sec    0    997 KBytes       
[  4]  13.00-14.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.17 MBytes       
[  4]  14.00-15.00  sec  1.23 MBytes  10.3 Mbits/sec  112    913 KBytes       
[  4]  15.00-16.00  sec   509 KBytes  4.17 Mbits/sec   88    871 KBytes       
[  4]  16.00-17.00  sec  1.25 MBytes  10.5 Mbits/sec    0    880 KBytes       
[  4]  17.00-18.00  sec  1.17 MBytes  9.84 Mbits/sec    0    935 KBytes       
[  4]  18.00-19.00  sec   700 KBytes  5.73 Mbits/sec    0   1000 KBytes       
[  4]  19.00-20.01  sec   636 KBytes  5.19 Mbits/sec    7   1.01 MBytes       
[  4]  20.01-21.00  sec  0.00 Bytes  0.00 bits/sec   47    742 KBytes       
[  4]  21.00-22.00  sec   764 KBytes  6.25 Mbits/sec    6    742 KBytes       
[  4]  22.00-23.00  sec  1.25 MBytes  10.5 Mbits/sec    0    766 KBytes       
[  4]  23.00-24.00  sec  1.05 MBytes  8.80 Mbits/sec    0    806 KBytes       
[  4]  24.00-25.00  sec   700 KBytes  5.74 Mbits/sec    0    841 KBytes       
[  4]  25.00-26.00  sec   700 KBytes  5.73 Mbits/sec    0    867 KBytes       
[  4]  26.00-27.00  sec   700 KBytes  5.74 Mbits/sec    0    884 KBytes       
[  4]  27.00-28.00  sec   700 KBytes  5.73 Mbits/sec    0    894 KBytes       
[  4]  28.00-29.00  sec   764 KBytes  6.26 Mbits/sec    0    899 KBytes       
[  4]  29.00-30.00  sec   764 KBytes  6.25 Mbits/sec    0    901 KBytes       
[  4]  30.00-31.00  sec   700 KBytes  5.74 Mbits/sec    0    905 KBytes       
[  4]  31.00-32.00  sec   636 KBytes  5.21 Mbits/sec    0    911 KBytes       
[  4]  32.00-33.00  sec   764 KBytes  6.26 Mbits/sec    0    925 KBytes       
[  4]  33.00-34.00  sec   764 KBytes  6.25 Mbits/sec    0    952 KBytes       
[  4]  34.00-35.00  sec   700 KBytes  5.74 Mbits/sec    0    990 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec   24    762 KBytes       
[  4]  36.00-37.00  sec   382 KBytes  3.13 Mbits/sec   16    693 KBytes       
[  4]  37.00-38.00  sec  1.25 MBytes  10.5 Mbits/sec    0    713 KBytes       
[  4]  38.00-39.00  sec  1.11 MBytes  9.33 Mbits/sec    0    773 KBytes       
[  4]  39.00-40.00  sec   636 KBytes  5.21 Mbits/sec    0    834 KBytes       
[  4]  40.00-41.00  sec   636 KBytes  5.21 Mbits/sec    0    887 KBytes       
[  4]  41.00-42.00  sec   700 KBytes  5.73 Mbits/sec    0    928 KBytes       
[  4]  42.00-43.00  sec   636 KBytes  5.22 Mbits/sec    1    952 KBytes       
[  4]  43.00-44.00  sec  0.00 Bytes  0.00 bits/sec   19    724 KBytes       
[  4]  44.00-45.00  sec   509 KBytes  4.17 Mbits/sec    5    666 KBytes       
[  4]  45.00-46.01  sec  1.25 MBytes  10.4 Mbits/sec    0    682 KBytes       
[  4]  46.01-47.00  sec  1.05 MBytes  8.85 Mbits/sec    0    718 KBytes       
[  4]  47.00-48.00  sec   636 KBytes  5.21 Mbits/sec    0    751 KBytes       
[  4]  48.00-49.00  sec   700 KBytes  5.74 Mbits/sec    0    776 KBytes       
[  4]  49.00-50.00  sec   700 KBytes  5.73 Mbits/sec    0    793 KBytes       
[  4]  50.00-51.00  sec   700 KBytes  5.73 Mbits/sec    0    803 KBytes       
[  4]  51.00-52.00  sec   636 KBytes  5.21 Mbits/sec    0    806 KBytes       
[  4]  52.00-53.00  sec   700 KBytes  5.73 Mbits/sec    0    809 KBytes       
[  4]  53.00-54.00  sec   636 KBytes  5.22 Mbits/sec    0    812 KBytes       
[  4]  54.00-55.00  sec   700 KBytes  5.73 Mbits/sec    0    819 KBytes       
[  4]  55.00-56.00  sec   636 KBytes  5.21 Mbits/sec    0    834 KBytes       
[  4]  56.00-57.00  sec   700 KBytes  5.74 Mbits/sec    0    861 KBytes       
[  4]  57.00-58.00  sec   636 KBytes  5.21 Mbits/sec    0    901 KBytes       
[  4]  58.00-59.00  sec   573 KBytes  4.69 Mbits/sec    2    942 KBytes       
[  4]  59.00-60.00  sec  0.00 Bytes  0.00 bits/sec   34    708 KBytes       
[  4]  60.00-61.00  sec  0.00 Bytes  0.00 bits/sec   15    665 KBytes       
[  4]  61.00-62.00  sec  1.25 MBytes  10.5 Mbits/sec    0    549 KBytes       
[  4]  62.00-63.00  sec  1.25 MBytes  10.5 Mbits/sec    0    475 KBytes       
[  4]  63.00-64.00  sec   622 KBytes  5.09 Mbits/sec    0    502 KBytes       
[  4]  64.00-65.00  sec   509 KBytes  4.17 Mbits/sec    0    527 KBytes       
[  4]  65.00-66.00  sec   509 KBytes  4.17 Mbits/sec    0    546 KBytes       
[  4]  66.00-67.00  sec   509 KBytes  4.17 Mbits/sec    0    556 KBytes       
[  4]  67.00-68.00  sec   509 KBytes  4.17 Mbits/sec    0    561 KBytes       
[  4]  68.00-69.00  sec   191 KBytes  1.56 Mbits/sec    0    561 KBytes       
