Connecting to host 10.0.0.2, port 5202
[ 22] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[ 22]   0.00-1.00   sec   597 KBytes  4.87 Mbits/sec    0   74.9 KBytes       
[ 22]   1.00-2.00   sec   509 KBytes  4.18 Mbits/sec    0   94.7 KBytes       
[ 22]   2.00-3.00   sec   382 KBytes  3.13 Mbits/sec    0    110 KBytes       
[ 22]   3.00-4.03   sec   445 KBytes  3.55 Mbits/sec    0    127 KBytes       
[ 22]   4.03-5.01   sec   382 KBytes  3.21 Mbits/sec    0    141 KBytes       
[ 22]   5.01-6.00   sec   509 KBytes  4.18 Mbits/sec    0    163 KBytes       
[ 22]   6.00-7.00   sec   573 KBytes  4.70 Mbits/sec    0    204 KBytes       
[ 22]   7.00-8.00   sec   509 KBytes  4.17 Mbits/sec    0    247 KBytes       
[ 22]   8.00-9.00   sec  1018 KBytes  8.35 Mbits/sec    0    354 KBytes       
[ 22]   9.00-10.00  sec   954 KBytes  7.80 Mbits/sec    0    461 KBytes       
[ 22]  10.00-11.00  sec   827 KBytes  6.77 Mbits/sec    0    561 KBytes       
[ 22]  11.00-12.00  sec   954 KBytes  7.83 Mbits/sec    0    673 KBytes       
[ 22]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec   57    471 KBytes       
[ 22]  13.00-14.00  sec   382 KBytes  3.13 Mbits/sec   22    471 KBytes       
[ 22]  14.00-15.00  sec   954 KBytes  7.81 Mbits/sec    0    485 KBytes       
[ 22]  15.00-16.00  sec   191 KBytes  1.57 Mbits/sec    0    498 KBytes       
[ 22]  16.00-17.00  sec   509 KBytes  4.17 Mbits/sec    0    556 KBytes       
[ 22]  17.00-18.00  sec   509 KBytes  4.17 Mbits/sec    0    609 KBytes       
[ 22]  18.00-19.00  sec  0.00 Bytes  0.00 bits/sec   12    553 KBytes       
[ 22]  19.00-20.00  sec  0.00 Bytes  0.00 bits/sec   24    427 KBytes       
[ 22]  20.00-21.00  sec   954 KBytes  7.83 Mbits/sec    0    430 KBytes       
[ 22]  21.00-22.00  sec   573 KBytes  4.69 Mbits/sec    0    461 KBytes       
[ 22]  22.00-23.00  sec   318 KBytes  2.60 Mbits/sec    0    485 KBytes       
[ 22]  23.00-24.00  sec   382 KBytes  3.14 Mbits/sec    0    501 KBytes       
[ 22]  24.00-25.00  sec   445 KBytes  3.65 Mbits/sec    0    510 KBytes       
