Timestep;Transferred Bytes;Bandwidth (Mbps)
0.0;101376.0;0.791015625
1.0;318464.0;2.55
2.0;280576.0;2.25
3.0;335872.0;2.69
4.0;360448.0;2.88
5.0;283648.0;2.28
6.0;318464.0;2.55
7.0;221184.0;1.76
8.01;296960.0;2.39
9.0;374784.0;3.0
10.0;252928.0;2.03
11.0;398336.0;3.17
12.0;0.0;0.0
13.0;0.0;0.0
14.0;989184.0;7.92
15.0;294912.0;2.36
16.0;85401.6;0.66796875
17.0;0.0;0.0
18.0;1443.84;0.011328125
19.0;0.0;0.0
20.0;0.0;0.0
21.0;23142.4;0.1806640625
22.0;89804.8;0.701171875
23.0;495616.0;3.96
24.0;363520.0;2.91
25.0;0.0;0.0
26.0;0.0;0.0
27.0;5795.84;0.0453125
28.0;0.0;0.0
29.0;0.0;0.0
30.0;0.0;0.0
31.0;0.0;0.0
32.0;0.0;0.0
33.0;1443.84;0.011328125
34.0;0.0;0.0
35.0;0.0;0.0
36.0;11571.2;0.09052734375
37.0;144384.0;1.16
38.0;811008.0;6.49
39.0;2897.92;0.02265625
40.0;0.0;0.0
41.0;0.0;0.0
42.0;0.0;0.0
43.0;0.0;0.0
44.0;0.0;0.0
45.0;13004.8;0.1015625
46.0;430080.0;3.44
47.0;75264.0;0.587890625
48.0;5795.84;0.04521484375
49.0;0.0;0.0
50.0;0.0;0.0
51.0;0.0;0.0
52.0;0.0;0.0
53.0;4341.76;0.033984375
54.0;57958.4;0.4521484375
55.0;0.0;0.0
56.0;0.0;0.0
57.0;75264.0;0.5888671875
58.0;467968.0;3.74
59.0;364544.0;2.92
60.0;142336.0;1.13
61.0;0.0;0.0
62.0;4341.76;0.03388671875
63.0;0.0;0.0
64.0;13004.8;0.1015625
65.0;88371.2;0.6904296875
66.0;537600.0;4.3
67.0;0.0;0.0
68.0;0.0;0.0
69.0;5795.84;0.04521484375
70.0;17408.0;0.1357421875
71.0;0.0;0.0
72.0;43417.6;0.3388671875
73.0;286720.0;2.29
74.0;0.0;0.0
75.0;0.0;0.0
76.0;0.0;0.0
77.0;0.0;0.0
78.0;0.0;0.0
79.0;15974.4;0.1240234375
80.0;0.0;0.0
81.0;0.0;0.0
82.0;0.0;0.0
83.0;0.0;0.0
84.0;0.0;0.0
85.0;0.0;0.0
86.0;0.0;0.0
87.0;0.0;0.0
88.0;0.0;0.0
89.0;0.0;0.0
90.0;0.0;0.0
91.0;0.0;0.0
92.0;7239.68;0.056640625
93.0;0.0;0.0
94.0;758784.0;6.07
95.0;1132462.08;9.07
96.0;651264.0;5.21
97.0;493568.0;3.95
98.0;483328.0;3.87
99.0;396288.0;3.17
100.0;364544.0;2.92
101.0;216064.0;1.73
102.0;109568.0;0.8603515625
103.0;203776.0;1.63
104.0;175104.0;1.4
105.0;88371.2;0.689453125
106.0;0.0;0.0
107.0;0.0;0.0
108.0;0.0;0.0
109.0;0.0;0.0
110.0;0.0;0.0
111.0;918528.0;7.34
112.0;248832.0;1.99
113.0;537600.0;4.3
114.0;486400.0;3.89
115.0;214016.0;1.71
116.0;307200.0;2.46
117.0;60825.6;0.4755859375
118.0;297984.0;2.39
119.0;272384.0;2.18
120.0;161792.0;1.3
121.0;380928.0;3.05
122.0;216064.0;1.73
123.0;538624.0;4.31
124.0;290816.0;2.33
125.0;0.0;0.0
126.0;0.0;0.0
127.0;1443.84;0.011328125
128.0;0.0;0.0
129.0;0.0;0.0
130.0;0.0;0.0
131.0;0.0;0.0
132.0;4341.76;0.03388671875
133.0;3753902.08;30.1
134.0;709632.0;5.68
135.0;685056.0;5.48
136.0;139264.0;1.11
137.0;783360.0;6.27
138.0;248832.0;1.99
139.0;492544.0;3.94
140.0;636928.0;5.1
141.0;240640.0;1.92
142.0;796672.0;6.37
143.0;208896.0;1.67
144.0;0.0;0.0
145.0;14438.4;0.11328125
146.0;0.0;0.0
147.0;0.0;0.0
148.0;0.0;0.0
149.0;1443.84;0.011328125
150.0;0.0;0.0
151.0;4341.76;0.033984375
152.0;13004.8;0.1015625
153.0;18841.6;0.1474609375
154.0;40550.4;0.31640625
155.0;83968.0;0.65625
156.0;163840.0;1.31
157.0;243712.0;1.95
158.0;399360.0;3.2
159.0;311296.0;2.49
160.0;485376.0;3.88
161.0;391168.0;3.13
162.0;133120.0;1.07
163.0;0.0;0.0
164.0;0.0;0.0
165.0;0.0;0.0
166.0;0.0;0.0
167.0;0.0;0.0
168.0;448512.0;3.59
169.0;2537553.92;20.3
170.0;941056.0;7.53
171.0;1121976.32;8.95
172.0;843776.0;6.76
173.0;699392.0;5.59
174.0;683008.0;5.47
175.0;151552.0;1.22
176.0;349184.0;2.79
177.0;0.0;0.0
178.0;20275.2;0.158203125
179.0;78233.6;0.6103515625
180.0;0.0;0.0
181.0;0.0;0.0
182.0;0.0;0.0
183.0;20275.2;0.158203125
184.0;2243952.64;18.0
185.0;206848.0;1.65
186.0;632832.0;5.07
187.0;0.0;0.0
188.0;228352.0;1.83
189.0;413696.0;3.31
190.0;0.0;0.0
191.0;0.0;0.0
192.0;0.0;0.0
193.0;0.0;0.0
194.0;0.0;0.0
195.0;0.0;0.0
196.0;0.0;0.0
197.0;2778726.4;22.2
198.0;688128.0;5.5
199.0;640000.0;5.12
200.0;668672.0;5.35
201.0;696320.0;5.57
202.0;649216.0;5.19
203.0;289792.0;2.32
204.0;478208.0;3.82
205.0;20275.2;0.158203125
206.0;0.0;0.0
207.0;0.0;0.0
208.0;238592.0;1.91
209.0;0.0;0.0
210.0;0.0;0.0
211.0;0.0;0.0
212.0;0.0;0.0
213.0;2327838.72;18.6
214.0;507904.0;4.07
215.0;680960.0;5.45
216.0;0.0;0.0
217.0;713728.0;5.71
218.0;1443.84;0.011328125
219.0;115712.0;0.9052734375
220.0;0.0;0.0
221.0;521216.0;4.17
222.0;0.0;0.0
223.0;0.0;0.0
224.0;0.0;0.0
225.0;0.0;0.0
226.0;1981808.64;15.9
227.0;766976.0;6.14
228.0;728064.0;5.83
229.0;702464.0;5.62
230.0;689152.0;5.52
231.0;566272.0;4.53
232.0;347136.0;2.78
233.0;427008.0;3.42
234.0;363520.0;2.91
235.0;440320.0;3.52
236.0;0.0;0.0
237.0;0.0;0.0
238.0;85401.6;0.6669921875
239.0;0.0;0.0
240.0;0.0;0.0
241.0;0.0;0.0
242.0;0.0;0.0
243.0;2956984.32;23.6
244.0;712704.0;5.7
245.0;547840.0;4.38
246.0;441344.0;3.53
247.0;1855979.52;14.9
248.0;947200.0;7.57
249.0;1195376.64;9.53
250.0;1195376.64;9.56
251.0;1195376.64;9.56
252.0;1195376.64;9.55
253.0;1153433.6;9.23
254.0;1195376.64;9.53
255.0;1184890.88;9.5
256.0;1195376.64;9.53
257.0;1195376.64;9.57
258.0;1195376.64;9.53
259.0;1195376.64;9.52
260.0;1195376.64;9.52
261.0;1195376.64;9.56
262.0;1195376.64;9.53
263.0;1195376.64;9.54
264.0;1184890.88;9.51
265.0;1195376.64;9.53
266.0;1195376.64;9.53
267.0;1184890.88;9.49
268.0;1195376.64;9.57
269.0;412672.0;3.3
270.0;0.0;0.0
271.0;0.0;0.0
272.0;0.0;0.0
273.0;0.0;0.0
274.0;0.0;0.0
275.0;0.0;0.0
276.0;1443.84;0.011328125
277.0;712704.0;5.7
278.0;1142947.84;9.14
279.0;1111490.56;8.85
280.0;1111490.56;8.87
281.0;1111490.56;8.88
282.0;1080033.28;8.62
283.0;2118123.52;17.0
284.0;976896.0;7.82
285.0;1184890.88;9.47
286.0;1195376.64;9.53
287.0;1184890.88;9.45
288.0;1184890.88;9.49
289.0;1153433.6;9.22
290.0;1184890.88;9.49
291.0;1195376.64;9.52
292.0;1195376.64;9.56
293.0;1195376.64;9.54
294.0;1184890.88;9.5
295.0;965632.0;7.73
296.0;1184890.88;9.48
297.0;1174405.12;9.4
298.0;1184890.88;9.48
299.0;1195376.64;9.52
300.0;280576.0;2.24
301.0;0.0;0.0
302.0;0.0;0.0
303.0;0.0;0.0
304.0;0.0;0.0
305.0;0.0;0.0
306.0;0.0;0.0
307.0;0.0;0.0
308.0;1443.84;0.011328125
309.0;0.0;0.0
310.0;4341.76;0.033984375
311.0;4341.76;0.033984375
312.0;4341.76;0.03388671875
313.0;4341.76;0.03388671875
314.0;18841.6;0.1474609375
315.0;17408.0;0.1357421875
316.0;26112.0;0.2041015625
317.0;39116.8;0.3056640625
318.0;57958.4;0.4521484375
319.0;1443.84;0.011328125
320.0;85401.6;0.6669921875
321.0;130048.0;1.04
322.0;195584.0;1.56
323.0;171008.0;1.37
324.0;0.0;0.0
325.0;0.0;0.0
326.0;4341.76;0.033984375
327.0;17408.0;0.1357421875
328.0;69529.6;0.54296875
329.0;164864.0;1.32
330.0;0.0;0.0
331.0;0.0;0.0
332.0;0.0;0.0
333.0;21708.8;0.169921875
334.0;601088.0;4.81
335.0;538624.0;4.31
336.0;228352.0;1.83
337.0;396288.0;3.17
338.0;362496.0;2.9
339.0;279552.0;2.24
340.0;0.0;0.0
341.0;28979.2;0.2265625
342.0;0.0;0.0
343.0;0.0;0.0
344.0;0.0;0.0
345.0;30412.8;0.236328125
346.01;835584.0;6.71
347.0;240640.0;1.92
348.0;252928.0;2.03
349.0;265216.0;2.12
350.0;278528.0;2.22
351.0;391168.0;3.13
352.0;534528.0;4.27
353.0;252928.0;2.03
354.0;154624.0;1.24
355.0;376832.0;3.01
356.0;574464.0;4.59
357.0;133120.0;1.07
358.0;591872.0;4.74
359.0;0.0;0.0
360.0;209920.0;1.68
361.0;0.0;0.0
362.0;0.0;0.0
363.0;0.0;0.0
364.0;0.0;0.0
365.0;3082813.44;24.7
366.0;472064.0;3.78
367.0;873472.0;6.98
368.0;396288.0;3.18
369.0;524288.0;4.19
370.0;811008.0;6.49
371.0;394240.0;3.15
372.0;773120.0;6.19
373.0;532480.0;4.26
374.0;531456.0;4.25
375.0;674816.0;5.4
376.0;314368.0;2.51
377.0;0.0;0.0
378.0;1443.84;0.011328125
379.0;0.0;0.0
380.0;0.0;0.0
381.0;0.0;0.0
382.0;3932160.0;31.5
383.0;651264.0;5.21
384.0;955392.0;7.65
385.0;521216.0;4.17
386.0;784384.0;6.28
387.0;779264.0;6.23
388.0;497664.0;3.98
389.0;1038336.0;8.31
390.0;480256.0;3.85
391.0;918528.0;7.35
392.0;441344.0;3.53
393.0;932864.0;7.46
394.0;425984.0;3.41
395.0;0.0;0.0
396.0;0.0;0.0
397.0;0.0;0.0
398.0;0.0;0.0
399.0;0.0;0.0
400.0;0.0;0.0
401.0;0.0;0.0
402.0;1443.84;0.011328125
403.0;14438.4;0.11328125
404.0;231424.0;1.85
405.0;1981808.64;15.8
406.0;1046528.0;8.38
407.0;1184890.88;9.5
408.0;0.0;0.0
409.0;1153433.6;9.25
410.0;332800.0;2.66
411.0;517120.0;4.14
412.0;1045504.0;8.37
413.0;0.0;0.0
414.0;892928.0;7.15
415.0;759808.0;6.08
416.0;0.0;0.0
417.0;0.0;0.0
418.0;1443.84;0.011328125
419.0;0.0;0.0
420.0;0.0;0.0
421.0;0.0;0.0
422.0;0.0;0.0
423.0;63692.8;0.498046875
424.0;166912.0;1.33
425.0;159744.0;1.27
426.0;151552.0;1.22
427.0;150528.0;1.2
428.0;163840.0;1.31
429.0;265216.0;2.12
430.0;157696.0;1.26
431.0;181248.0;1.45
432.0;237568.0;1.9
433.0;292864.0;2.34
434.0;0.0;0.0
435.0;0.0;0.0
436.0;0.0;0.0
437.0;0.0;0.0
438.0;4341.76;0.033984375
439.0;50688.0;0.396484375
440.0;168960.0;1.36
441.0;1447034.88;11.6
442.0;209920.0;1.68
443.0;182272.0;1.46
444.0;402432.0;3.22
445.0;422912.0;3.38
446.0;0.0;0.0
447.0;444416.0;3.56
448.0;14438.4;0.11328125
449.0;451584.0;3.61
450.0;0.0;0.0
451.0;2897.92;0.02265625
452.0;0.0;0.0
453.0;1443.84;0.011328125
454.0;0.0;0.0
455.0;0.0;0.0
456.0;0.0;0.0
457.0;0.0;0.0
458.0;168960.0;1.36
459.0;1667235.84;13.3
460.0;0.0;0.0
