Connecting to host 10.0.0.2, port 5201
[  4] local 10.0.0.1 port 46110 connected to 10.0.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  1.23 MBytes  10.3 Mbits/sec    0   73.5 KBytes       
[  4]   1.00-2.01   sec   764 KBytes  6.22 Mbits/sec    0    102 KBytes       
[  4]   2.01-3.01   sec   636 KBytes  5.22 Mbits/sec    0    127 KBytes       
[  4]   3.01-4.00   sec   509 KBytes  4.20 Mbits/sec    0    148 KBytes       
[  4]   4.00-5.01   sec   445 KBytes  3.62 Mbits/sec    0    165 KBytes       
[  4]   5.01-6.00   sec   382 KBytes  3.15 Mbits/sec    9    168 KBytes       
[  4]   6.00-7.00   sec   318 KBytes  2.61 Mbits/sec    0    170 KBytes       
[  4]   7.00-8.00   sec   318 KBytes  2.61 Mbits/sec    0    173 KBytes       
[  4]   8.00-9.00   sec   255 KBytes  2.08 Mbits/sec    0    181 KBytes       
[  4]   9.00-10.00  sec   255 KBytes  2.08 Mbits/sec    0    195 KBytes       
[  4]  10.00-11.00  sec   318 KBytes  2.61 Mbits/sec    0    222 KBytes       
[  4]  11.00-12.00  sec   127 KBytes  1.04 Mbits/sec    0    235 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec   13    175 KBytes       
[  4]  13.00-14.00  sec   191 KBytes  1.56 Mbits/sec    9    164 KBytes       
[  4]  14.00-15.00  sec   255 KBytes  2.08 Mbits/sec    0    167 KBytes       
[  4]  15.00-16.00  sec  63.6 KBytes   521 Kbits/sec    0    171 KBytes       
[  4]  16.00-17.00  sec  63.6 KBytes   522 Kbits/sec    0    192 KBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec   16    137 KBytes       
[  4]  18.00-19.00  sec   127 KBytes  1.04 Mbits/sec   28    134 KBytes       
[  4]  19.00-20.00  sec   255 KBytes  2.08 Mbits/sec    0    136 KBytes       
[  4]  20.00-21.00  sec  63.6 KBytes   521 Kbits/sec    0    140 KBytes       
[  4]  21.00-22.00  sec   191 KBytes  1.56 Mbits/sec    0    150 KBytes       
[  4]  22.00-23.00  sec   127 KBytes  1.04 Mbits/sec    0    157 KBytes       
[  4]  23.00-24.00  sec   127 KBytes  1.04 Mbits/sec    0    160 KBytes       
[  4]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec    2    154 KBytes       
[  4]  25.00-26.00  sec  0.00 Bytes  0.00 bits/sec    2    115 KBytes       
[  4]  26.00-27.00  sec  63.6 KBytes   521 Kbits/sec    9    112 KBytes       
[  4]  27.00-28.00  sec   255 KBytes  2.08 Mbits/sec    0    116 KBytes       
[  4]  28.00-29.00  sec   127 KBytes  1.04 Mbits/sec    0    122 KBytes       
[  4]  29.00-30.00  sec  0.00 Bytes  0.00 bits/sec    3    109 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec    6   84.8 KBytes       
[  4]  31.00-32.00  sec  0.00 Bytes  0.00 bits/sec    2   84.8 KBytes       
[  4]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  33.00-34.00  sec   318 KBytes  2.61 Mbits/sec    0   97.6 KBytes       
[  4]  34.00-35.00  sec   127 KBytes  1.04 Mbits/sec    0    103 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec    0    105 KBytes       
[  4]  36.00-37.00  sec  63.6 KBytes   522 Kbits/sec    0    107 KBytes       
[  4]  37.00-38.00  sec   127 KBytes  1.04 Mbits/sec    0    115 KBytes       
[  4]  38.00-39.00  sec  63.6 KBytes   521 Kbits/sec    0    147 KBytes       
[  4]  39.00-40.00  sec  0.00 Bytes  0.00 bits/sec    0    147 KBytes       
[  4]  40.00-41.00  sec   127 KBytes  1.04 Mbits/sec    0    212 KBytes       
[  4]  41.00-42.00  sec   636 KBytes  5.21 Mbits/sec    0    307 KBytes       
[  4]  42.00-43.00  sec   827 KBytes  6.78 Mbits/sec    0    419 KBytes       
[  4]  43.00-44.00  sec   255 KBytes  2.08 Mbits/sec    0    444 KBytes       
[  4]  44.00-45.00  sec  1.12 MBytes  9.39 Mbits/sec    9    576 KBytes       
[  4]  45.00-46.00  sec  0.00 Bytes  0.00 bits/sec   88    423 KBytes       
[  4]  46.00-47.00  sec   573 KBytes  4.69 Mbits/sec    0    423 KBytes       
[  4]  47.00-48.00  sec   509 KBytes  4.17 Mbits/sec    0    437 KBytes       
[  4]  48.00-49.00  sec   382 KBytes  3.13 Mbits/sec    0    501 KBytes       
[  4]  49.00-50.00  sec   445 KBytes  3.65 Mbits/sec    0    553 KBytes       
[  4]  50.00-51.00  sec   445 KBytes  3.64 Mbits/sec    0    578 KBytes       
[  4]  51.00-52.00  sec   127 KBytes  1.04 Mbits/sec    0    584 KBytes       
[  4]  52.00-53.00  sec   573 KBytes  4.69 Mbits/sec    0    597 KBytes       
[  4]  53.00-54.00  sec   445 KBytes  3.65 Mbits/sec    0    601 KBytes       
[  4]  54.00-55.00  sec   127 KBytes  1.04 Mbits/sec    0    602 KBytes       
[  4]  55.00-56.00  sec   636 KBytes  5.22 Mbits/sec    0    612 KBytes       
[  4]  56.00-57.00  sec  0.00 Bytes  0.00 bits/sec    0    612 KBytes       
[  4]  57.00-58.00  sec  0.00 Bytes  0.00 bits/sec   19    428 KBytes       
[  4]  58.00-59.00  sec  63.6 KBytes   521 Kbits/sec   23    428 KBytes       
[  4]  59.00-60.00  sec  0.00 Bytes  0.00 bits/sec    2    428 KBytes       
[  4]  60.00-61.00  sec  0.00 Bytes  0.00 bits/sec   23   1.41 KBytes       
[  4]  61.00-62.00  sec   764 KBytes  6.25 Mbits/sec    2    438 KBytes       
[  4]  62.00-63.00  sec  1.37 MBytes  11.5 Mbits/sec    0    508 KBytes       
[  4]  63.00-64.00  sec   255 KBytes  2.08 Mbits/sec    0    520 KBytes       
[  4]  64.00-65.00  sec   318 KBytes  2.61 Mbits/sec    0    537 KBytes       
[  4]  65.00-66.00  sec   509 KBytes  4.17 Mbits/sec    0    564 KBytes       
[  4]  66.00-67.00  sec   445 KBytes  3.65 Mbits/sec    0    588 KBytes       
[  4]  67.00-68.00  sec   191 KBytes  1.56 Mbits/sec    0    598 KBytes       
[  4]  68.00-69.00  sec   573 KBytes  4.69 Mbits/sec    0    622 KBytes       
[  4]  69.00-70.01  sec   764 KBytes  6.23 Mbits/sec    0    670 KBytes       
[  4]  70.01-71.00  sec   255 KBytes  2.09 Mbits/sec    0    693 KBytes       
[  4]  71.00-72.00  sec  1.25 MBytes  10.5 Mbits/sec    0    844 KBytes       
[  4]  72.00-73.00  sec   184 KBytes  1.50 Mbits/sec   42    704 KBytes       
[  4]  73.00-74.00  sec  0.00 Bytes  0.00 bits/sec   55    591 KBytes       
[  4]  74.00-75.00  sec   255 KBytes  2.08 Mbits/sec   26    591 KBytes       
[  4]  75.00-76.00  sec  0.00 Bytes  0.00 bits/sec    1    591 KBytes       
[  4]  76.00-77.00  sec  63.6 KBytes   521 Kbits/sec   21   1.41 KBytes       
[  4]  77.00-78.00  sec   445 KBytes  3.65 Mbits/sec    6   8.48 KBytes       
[  4]  78.00-79.00  sec   127 KBytes  1.04 Mbits/sec   29    156 KBytes       
[  4]  79.00-80.00  sec  1.68 MBytes  14.1 Mbits/sec    0    662 KBytes       
[  4]  80.00-81.00  sec   636 KBytes  5.21 Mbits/sec    0    694 KBytes       
[  4]  81.00-82.00  sec   509 KBytes  4.17 Mbits/sec    0    721 KBytes       
[  4]  82.00-83.00  sec   318 KBytes  2.61 Mbits/sec    0    737 KBytes       
[  4]  83.00-84.00  sec   573 KBytes  4.69 Mbits/sec    0    765 KBytes       
[  4]  84.00-85.00  sec   764 KBytes  6.25 Mbits/sec    0    803 KBytes       
[  4]  85.00-86.00  sec   255 KBytes  2.08 Mbits/sec    0    819 KBytes       
[  4]  86.00-87.00  sec   509 KBytes  4.17 Mbits/sec    0    844 KBytes       
[  4]  87.00-88.00  sec  1.24 MBytes  10.4 Mbits/sec    0    956 KBytes       
[  4]  88.00-89.00  sec   318 KBytes  2.61 Mbits/sec    0    980 KBytes       
[  4]  89.00-90.00  sec  0.00 Bytes  0.00 bits/sec   88    686 KBytes       
