Step; State; Reward
1; [[0.0003014 0.000143  0.000143  0.000143  0.000143  0.000143  0.000143
  0.0003014 0.000143  0.000143  0.000143  0.000143  0.000143  0.000143
  0.000143  0.000143 ]]; [0.00964355]
2; [[ 0.2712 12.875   0.      0.2727  0.      0.     11.78   11.83    0.273
  11.83   11.83    0.      0.      0.      0.      0.    ]]; [1588.4747]
3; [[4.915e-01 1.345e+01 1.431e-04 4.915e-01 1.431e-04 1.431e-04 1.180e+01
  1.181e+01 4.912e-01 1.181e+01 1.181e+01 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [1628.463]
4; [[0.2391 9.836  0.     0.2391 0.     0.     9.47   9.47   0.2391 9.47
  9.47   0.     0.     0.     0.     0.    ]]; [1033.6073]
5; [[2.0825e-01 9.7578e+00 1.1444e-04 2.0813e-01 1.1444e-04 1.1444e-04
  9.4453e+00 9.4453e+00 2.0813e-01 9.4453e+00 9.4453e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [1023.3788]
6; [[0.388 9.48  0.    0.388 0.    0.    9.43  9.445 0.388 9.445 9.445 0.
  0.    0.    0.    0.   ]]; [1037.0518]
7; [[2.2510e-01 9.8516e+00 1.1444e-04 2.2498e-01 1.1444e-04 1.1444e-04
  9.4766e+00 9.4766e+00 2.2510e-01 7.2383e+00 7.2383e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [946.44135]
8; [[1.538 9.27  0.    1.541 1.257 0.    8.19  9.65  1.541 5.86  7.113 0.
  0.    1.255 0.    0.   ]]; [1123.8995]
9; [[2.9297e+00 9.1016e+00 1.1444e-04 2.9648e+00 2.5605e+00 1.1444e-04
  6.9180e+00 9.5000e+00 2.9648e+00 4.4609e+00 7.0195e+00 1.1444e-04
  1.1444e-04 2.5605e+00 1.1444e-04 1.1444e-04]]; [1341.7727]
10; [[2.615 9.52  0.    2.615 2.41  0.    6.914 9.32  2.615 4.465 6.875 0.
  0.    2.41  0.    0.   ]]; [1259.6665]
11; [[3.227 9.77  0.    3.227 2.98  0.    6.492 9.47  3.229 4.62  7.598 0.
  0.    2.979 0.    0.   ]]; [1437.0248]
12; [[5.64  8.984 0.    5.64  5.316 0.    4.137 9.45  5.64  4.137 9.45  0.
  0.    5.316 0.    0.   ]]; [2013.7893]
13; [[ 6.668 12.07   0.     6.668  6.41   0.     5.223 11.63   6.668  5.223
  11.63   0.     0.     6.414  0.     0.   ]]; [2987.6619]
14; [[5.695 9.51  0.    5.695 5.324 0.    4.137 9.46  5.695 4.137 9.46  0.
  0.    5.324 0.    0.   ]]; [2044.2626]
