6,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,2270334,5,34399,3,2019-09-15 15:50:42.404673
6,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,7781598,5,117903,13,2019-09-15 15:50:42.404676
6,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,29362482350,5,514283,13,2019-09-15 15:50:42.404678
7,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,4206518,5,63735,9,2019-09-15 15:50:48.443620
7,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,15866923712,5,277944,9,2019-09-15 15:50:48.443628
7,00:00:00:00:00:03-00:00:00:00:00:01-2-0x806,0,42,5,1,5,2019-09-15 15:50:48.443631
7,00:00:00:00:00:01-00:00:00:00:00:03-1-0x806,0,0,5,0,0,2019-09-15 15:50:48.443635
7,00:00:00:00:00:01-00:00:00:00:00:03-1-0x800,0,6097287150,5,106851,5,2019-09-15 15:50:48.443637
7,00:00:00:00:00:03-00:00:00:00:00:01-2-0x800,0,1615680,5,24480,5,2019-09-15 15:50:48.443640
7,00:00:00:00:00:03-00:00:00:00:00:01-1-0x806,0,42,5,1,5,2019-09-15 15:50:48.443644
7,00:00:00:00:00:01-00:00:00:00:00:03-2-0x806,0,42,5,1,0,2019-09-15 15:50:48.443646
7,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,4206444,5,63734,9,2019-09-15 15:50:48.443649
7,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,15866923712,5,277944,9,2019-09-15 15:50:48.443651
7,00:00:00:00:00:01-00:00:00:00:00:03-2-0x800,0,6097287224,5,106852,5,2019-09-15 15:50:48.443654
7,00:00:00:00:00:03-00:00:00:00:00:01-1-0x800,0,1615680,5,24480,5,2019-09-15 15:50:48.443657
7,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,15866923638,5,277943,9,2019-09-15 15:50:48.443660
7,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,4206444,5,63734,9,2019-09-15 15:50:48.443663
8,00:00:00:00:00:04-00:00:00:00:00:01-3-0x806,0,42,5,1,5,2019-09-15 15:50:54.472306
8,00:00:00:00:00:01-00:00:00:00:00:04-1-0x806,0,0,5,0,0,2019-09-15 15:50:54.472315
8,00:00:00:00:00:01-00:00:00:00:00:04-1-0x800,0,1940989176,5,39772,5,2019-09-15 15:50:54.472318
8,00:00:00:00:00:04-00:00:00:00:00:01-3-0x800,0,1380986,5,20637,5,2019-09-15 15:50:54.472322
8,00:00:00:00:00:01-00:00:00:00:00:04-4-0x806,0,0,5,0,0,2019-09-15 15:50:54.472328
8,00:00:00:00:00:04-00:00:00:00:00:01-2-0x806,0,42,5,1,5,2019-09-15 15:50:54.472332
8,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,1380986,5,20637,5,2019-09-15 15:50:54.472334
8,00:00:00:00:00:01-00:00:00:00:00:04-4-0x800,0,1940989250,5,39773,5,2019-09-15 15:50:54.472337
8,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,6394880,5,96892,15,2019-09-15 15:50:54.472341
8,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,18077159844,5,332222,15,2019-09-15 15:50:54.472343
8,00:00:00:00:00:01-00:00:00:00:00:03-1-0x800,0,1526914632,5,41192,4,2019-09-15 15:50:54.472347
8,00:00:00:00:00:01-00:00:00:00:00:03-1-0x800,0,6950791460,5,121798,11,2019-09-15 15:50:54.472350
8,00:00:00:00:00:03-00:00:00:00:00:01-2-0x800,0,1841730,5,27905,11,2019-09-15 15:50:54.472353
8,00:00:00:00:00:03-00:00:00:00:00:01-2-0x800,0,1352084,5,20486,4,2019-09-15 15:50:54.472356
8,00:00:00:00:00:04-00:00:00:00:00:01-1-0x806,0,42,5,1,5,2019-09-15 15:50:54.472360
8,00:00:00:00:00:01-00:00:00:00:00:04-3-0x806,0,42,5,1,0,2019-09-15 15:50:54.472363
8,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,6394806,5,96891,15,2019-09-15 15:50:54.472365
8,00:00:00:00:00:03-00:00:00:00:00:01-1-0x800,0,1352010,5,20485,4,2019-09-15 15:50:54.472368
8,00:00:00:00:00:01-00:00:00:00:00:03-2-0x800,0,6950791534,5,121799,11,2019-09-15 15:50:54.472370
8,00:00:00:00:00:03-00:00:00:00:00:01-1-0x800,0,1841730,5,27905,11,2019-09-15 15:50:54.472373
8,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,18077159844,5,332222,15,2019-09-15 15:50:54.472375
8,00:00:00:00:00:01-00:00:00:00:00:04-3-0x800,0,1940989250,5,39773,5,2019-09-15 15:50:54.472378
8,00:00:00:00:00:04-00:00:00:00:00:01-1-0x800,0,1380912,5,20636,5,2019-09-15 15:50:54.472380
8,00:00:00:00:00:01-00:00:00:00:00:03-2-0x800,0,1526914706,5,41193,4,2019-09-15 15:50:54.472383
8,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,18077159770,5,332221,15,2019-09-15 15:50:54.472386
8,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,6394806,5,96891,15,2019-09-15 15:50:54.472388
9,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,939386,5,14233,4,2019-09-15 15:51:00.496392
9,00:00:00:00:00:01-00:00:00:00:00:04-1-0x800,0,2534889256,5,50136,11,2019-09-15 15:51:00.496402
9,00:00:00:00:00:04-00:00:00:00:00:01-3-0x800,0,1532720,5,22936,11,2019-09-15 15:51:00.496406
9,00:00:00:00:00:01-00:00:00:00:00:04-1-0x800,0,1762580854,5,38095,4,2019-09-15 15:51:00.496408
9,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,132594,5,1919,1,2019-09-15 15:51:00.496412
9,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,1532720,5,22936,11,2019-09-15 15:51:00.496414
9,00:00:00:00:00:01-00:00:00:00:00:04-4-0x800,0,2534889330,5,50137,11,2019-09-15 15:51:00.496417
9,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,306805132,5,6146,1,2019-09-15 15:51:00.496419
9,00:00:00:00:00:01-00:00:00:00:00:04-4-0x800,0,1762580928,5,38096,4,2019-09-15 15:51:00.496422
9,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,8901230,5,134867,21,2019-09-15 15:51:00.496424
9,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,19835553284,5,371890,21,2019-09-15 15:51:00.496426
9,00:00:00:00:00:01-00:00:00:00:00:03-1-0x800,0,640031480,5,14032,1,2019-09-15 15:51:00.496429
9,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,939386,5,14233,4,2019-09-15 15:51:00.496432
9,00:00:00:00:00:01-00:00:00:00:00:03-1-0x800,0,3307404826,5,79701,10,2019-09-15 15:51:00.496434
9,00:00:00:00:00:03-00:00:00:00:00:01-2-0x800,0,755642,5,11449,1,2019-09-15 15:51:00.496437
9,00:00:00:00:00:03-00:00:00:00:00:01-2-0x800,0,2859614,5,42757,10,2019-09-15 15:51:00.496439
9,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,939386,5,14233,4,2019-09-15 15:51:00.496443
9,00:00:00:00:00:04-00:00:00:00:00:01-1-0x800,0,939312,5,14232,4,2019-09-15 15:51:00.496448
9,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,8901156,5,134866,21,2019-09-15 15:51:00.496452
9,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,132594,5,1919,1,2019-09-15 15:51:00.496457
9,00:00:00:00:00:03-00:00:00:00:00:01-1-0x800,0,2859540,5,42756,10,2019-09-15 15:51:00.496470
9,00:00:00:00:00:01-00:00:00:00:00:03-2-0x800,0,640031554,5,14033,1,2019-09-15 15:51:00.496475
9,00:00:00:00:00:03-00:00:00:00:00:01-1-0x800,0,755568,5,11448,1,2019-09-15 15:51:00.496480
9,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,19835553284,5,371890,21,2019-09-15 15:51:00.496483
9,00:00:00:00:00:01-00:00:00:00:00:04-3-0x800,0,2534889330,5,50137,11,2019-09-15 15:51:00.496485
9,00:00:00:00:00:04-00:00:00:00:00:01-1-0x800,0,1532646,5,22935,11,2019-09-15 15:51:00.496487
9,00:00:00:00:00:01-00:00:00:00:00:04-3-0x800,0,1762580928,5,38096,4,2019-09-15 15:51:00.496490
9,00:00:00:00:00:01-00:00:00:00:00:03-2-0x800,0,3307404900,5,79702,10,2019-09-15 15:51:00.496492
9,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,306805132,5,6146,1,2019-09-15 15:51:00.496494
9,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,132594,5,1919,1,2019-09-15 15:51:00.496497
9,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,19835553210,5,371889,21,2019-09-15 15:51:00.496500
9,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,306805058,5,6145,1,2019-09-15 15:51:00.496502
9,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,8901156,5,134866,21,2019-09-15 15:51:00.496504
10,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,1443560,5,21872,10,2019-09-15 15:51:06.525936
10,00:00:00:00:00:01-00:00:00:00:00:04-1-0x800,0,648849374,5,15983,1,2019-09-15 15:51:06.525947
10,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,540392,5,8176,1,2019-09-15 15:51:06.525951
10,00:00:00:00:00:01-00:00:00:00:00:04-1-0x800,0,3695465652,5,71822,10,2019-09-15 15:51:06.525955
10,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,1089528,5,16418,7,2019-09-15 15:51:06.525961
10,00:00:00:00:00:01-00:00:00:00:00:04-4-0x800,0,648849448,5,15984,1,2019-09-15 15:51:06.525965
10,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,2952121690,5,56373,7,2019-09-15 15:51:06.525970
10,00:00:00:00:00:01-00:00:00:00:00:04-4-0x800,0,3695465726,5,71823,10,2019-09-15 15:51:06.525975
10,00:00:00:00:00:01-00:00:00:00:00:03-1-0x800,0,2799826924,5,71166,7,2019-09-15 15:51:06.525980
10,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,1443560,5,21872,10,2019-09-15 15:51:06.525984
10,00:00:00:00:00:03-00:00:00:00:00:01-2-0x800,0,4169092,5,61876,7,2019-09-15 15:51:06.525988
10,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,540392,5,8176,1,2019-09-15 15:51:06.525992
10,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,1443560,5,21872,10,2019-09-15 15:51:06.525996
10,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,540392,5,8176,1,2019-09-15 15:51:06.526000
10,00:00:00:00:00:04-00:00:00:00:00:01-1-0x800,0,1443486,5,21871,10,2019-09-15 15:51:06.526005
10,00:00:00:00:00:01-00:00:00:00:00:04-3-0x800,0,648849448,5,15984,1,2019-09-15 15:51:06.526008
10,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,1089528,5,16418,7,2019-09-15 15:51:06.526012
10,00:00:00:00:00:01-00:00:00:00:00:03-2-0x800,0,2799826998,5,71167,7,2019-09-15 15:51:06.526016
10,00:00:00:00:00:03-00:00:00:00:00:01-1-0x800,0,4169018,5,61875,7,2019-09-15 15:51:06.526019
10,00:00:00:00:00:01-00:00:00:00:00:04-3-0x800,0,3695465726,5,71823,10,2019-09-15 15:51:06.526023
10,00:00:00:00:00:04-00:00:00:00:00:01-1-0x800,0,540318,5,8175,1,2019-09-15 15:51:06.526165
10,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,2952121690,5,56373,7,2019-09-15 15:51:06.526176
10,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,1089528,5,16418,7,2019-09-15 15:51:06.526182
10,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,2952121616,5,56372,7,2019-09-15 15:51:06.526186
11,00:00:00:00:00:01-00:00:00:00:00:04-1-0x800,0,2698432150,5,82699,7,2019-09-15 15:51:12.573979
11,00:00:00:00:00:04-00:00:00:00:00:01-2-0x800,0,3098156,5,46930,7,2019-09-15 15:51:12.573988
11,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,3686760,5,55770,13,2019-09-15 15:51:12.573992
11,00:00:00:00:00:03-00:00:00:00:00:01-2-0x800,0,1577870,5,23907,3,2019-09-15 15:51:12.573995
11,00:00:00:00:00:01-00:00:00:00:00:04-4-0x800,0,2698432224,5,82700,7,2019-09-15 15:51:12.574000
11,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,4957126986,5,123093,13,2019-09-15 15:51:12.574004
11,00:00:00:00:00:01-00:00:00:00:00:03-1-0x800,0,3372641658,5,167009,13,2019-09-15 15:51:12.574007
11,00:00:00:00:00:03-00:00:00:00:00:01-4-0x800,0,1577870,5,23907,3,2019-09-15 15:51:12.574010
