11,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,162434375268,5,2867590,59
11,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,162434375194,5,2867589,59
11,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,47515380,5,719930,59
11,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,162434375268,5,2867590,59
11,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,47515380,5,719930,59
12,00:00:00:00:00:01-00:00:00:00:00:02-5-0x806,0,42,5,1,0
12,00:00:00:00:00:02-00:00:00:00:00:01-2-0x806,0,42,5,1,0
12,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,51123212,5,774594,65
12,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,174562159702,5,3081927,65
12,00:00:00:00:00:01-00:00:00:00:00:02-3-0x806,0,42,5,1,0
12,00:00:00:00:00:02-00:00:00:00:00:01-1-0x806,0,0,5,0,0
12,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,174562159628,5,3081926,65
12,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,51123138,5,774593,65
12,00:00:00:00:00:01-00:00:00:00:00:02-1-0x806,0,0,5,0,0
12,00:00:00:00:00:02-00:00:00:00:00:01-3-0x806,0,0,5,0,0
12,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,174562159702,5,3081927,65
12,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,51123138,5,774593,65
13,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,55905440,5,847052,71
13,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,192605717012,5,3397974,71
13,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,192605716938,5,3397973,71
13,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,55905366,5,847051,71
13,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,192605717012,5,3397974,71
13,00:00:00:00:00:01-00:00:00:00:00:02-1-0x800,0,55905366,5,847051,71
14,00:00:00:00:00:01-00:00:00:00:00:02-5-0x800,0,60711494,5,919871,78
14,00:00:00:00:00:02-00:00:00:00:00:01-2-0x800,0,210742075912,5,3715624,78
14,00:00:00:00:00:02-00:00:00:00:00:01-1-0x800,0,210742075838,5,3715623,78
14,00:00:00:00:00:01-00:00:00:00:00:02-3-0x800,0,60711420,5,919870,78
14,00:00:00:00:00:02-00:00:00:00:00:01-3-0x800,0,210742075912,5,3715624,78
