snapshot,link_A_usage_rate,link_B_usage_rate,link_C_usage_rate,link_D_usage_rate,link_E_usage_rate,link_F_usage_rate
518,1241.3735143,0.0,1241.365181,6e-06,0.0,0.3278858
519,1182.2365366,0.0,1182.2419339,6e-06,0.0,0.6693377
520,1182.2365366,0.0,1182.2419339,6e-06,0.0,0.6693377
521,1182.2365366,0.0,1182.2419339,6e-06,0.0,0.6693377
522,1182.2365366,0.0,1182.2419339,6e-06,0.0,0.6693377
523,1182.2365366,0.0,1182.2419339,6e-06,0.0,0.6693377
524,1182.2365366,0.0,1182.2419339,6e-06,0.0,0.6693377
525,1182.2365366,0.0,1182.2419339,6e-06,0.0,0.6693377
526,1182.2365366,0.0,1182.2419339,6e-06,0.0,0.6693377
527,1182.2365366,0.0,1182.2419339,6e-06,0.0,0.6693377
528,1182.2365366,0.0,1182.2419339,6e-06,0.0,0.6693377
529,1329.0348692,0.0,1329.0335853,0.0,0.0,0.3524094
530,1329.0348692,0.0,1329.0335853,0.0,0.0,0.3524094
531,1329.0348692,0.0,1329.0335853,0.0,0.0,0.3524094
532,1329.0348692,0.0,1329.0335853,0.0,0.0,0.3524094
533,1329.0348692,0.0,1329.0335853,0.0,0.0,0.3524094
534,1329.0348692,0.0,1329.0335853,0.0,0.0,0.3524094
535,1329.0348692,0.0,1329.0335853,0.0,0.0,0.3524094
536,1329.0348692,0.0,1329.0335853,0.0,0.0,0.3524094
537,1329.0348692,0.0,1329.0335853,0.0,0.0,0.3524094
538,1329.0348692,0.0,1329.0335853,0.0,0.0,0.3524094
539,1137.2101778,0.0,1138.4837669,6e-06,0.0,0.3486981
540,1137.2101778,0.0,1138.4837669,6e-06,0.0,0.3486981
541,1137.2101778,0.0,1138.4837669,6e-06,0.0,0.3486981
542,1137.2101778,0.0,1138.4837669,6e-06,0.0,0.3486981
543,1137.2101778,0.0,1138.4837669,6e-06,0.0,0.3486981
544,1137.2101778,0.0,1138.4837669,6e-06,0.0,0.3486981
545,1137.2101778,0.0,1138.4837669,6e-06,0.0,0.3486981
546,1137.2101778,0.0,1138.4837669,6e-06,0.0,0.3486981
547,1137.2101778,0.0,1138.4837669,6e-06,0.0,0.3486981
548,1137.2101778,0.0,1138.4837669,6e-06,0.0,0.3486981
549,1568.273944,0.0,1567.1786548,1.26e-05,0.0,0.5012288
550,1568.273944,0.0,1567.1786548,1.26e-05,0.0,0.5012288
551,1568.273944,0.0,1567.1786548,1.26e-05,0.0,0.5012288
552,1568.273944,0.0,1567.1786548,1.26e-05,0.0,0.5012288
553,1568.273944,0.0,1567.1786548,1.26e-05,0.0,0.5012288
554,1568.273944,0.0,1567.1786548,1.26e-05,0.0,0.5012288
555,1568.273944,0.0,1567.1786548,1.26e-05,0.0,0.5012288
556,1568.273944,0.0,1567.1786548,1.26e-05,0.0,0.5012288
557,1568.273944,0.0,1567.1786548,1.26e-05,0.0,0.5012288
558,1568.273944,0.0,1567.1786548,1.26e-05,0.0,0.5012288
559,2190.8522273,0.0,2190.6726536,0.0,0.0,0.5803313
560,2190.8522273,0.0,2190.6726536,0.0,0.0,0.5803313
561,2190.8522273,0.0,2190.6726536,0.0,0.0,0.5803313
562,2190.8522273,0.0,2190.6726536,0.0,0.0,0.5803313
563,2190.8522273,0.0,2190.6726536,0.0,0.0,0.5803313
564,2190.8522273,0.0,2190.6726536,0.0,0.0,0.5803313
565,2190.8522273,0.0,2190.6726536,0.0,0.0,0.5803313
566,2190.8522273,0.0,2190.6726536,0.0,0.0,0.5803313
567,2190.8522273,0.0,2190.6726536,0.0,0.0,0.5803313
568,2190.8522273,0.0,2190.6726536,0.0,0.0,0.5803313
569,2301.5976669,0.0,2302.5584679,9.4e-06,0.0,0.610158
570,2301.5976669,0.0,2302.5584679,9.4e-06,0.0,0.610158
571,2301.5976669,0.0,2302.5584679,9.4e-06,0.0,0.610158
572,2301.5976669,0.0,2302.5584679,9.4e-06,0.0,0.610158
573,2301.5976669,0.0,2302.5584679,9.4e-06,0.0,0.610158
574,2301.5976669,0.0,2302.5584679,9.4e-06,0.0,0.610158
575,2301.5976669,0.0,2302.5584679,9.4e-06,0.0,0.610158
576,2301.5976669,0.0,2302.5584679,9.4e-06,0.0,0.610158
577,2301.5976669,0.0,2302.5584679,9.4e-06,0.0,0.610158
578,2301.5976669,0.0,2302.5584679,9.4e-06,0.0,0.610158
579,2347.9613539,0.0,2346.9991187,6e-06,0.0,0.6219613
580,2347.9613539,0.0,2346.9991187,6e-06,0.0,0.6219613
581,2347.9613539,0.0,2346.9991187,6e-06,0.0,0.6219613
582,2347.9613539,0.0,2346.9991187,6e-06,0.0,0.6219613
583,2347.9613539,0.0,2346.9991187,6e-06,0.0,0.6219613
584,2347.9613539,0.0,2346.9991187,6e-06,0.0,0.6219613
585,2347.9613539,0.0,2346.9991187,6e-06,0.0,0.6219613
586,2347.9613539,0.0,2346.9991187,6e-06,0.0,0.6219613
587,2347.9613539,0.0,2346.9991187,6e-06,0.0,0.6219613
588,2347.9613539,0.0,2346.9991187,6e-06,0.0,0.6219613
589,1367.0861308,0.0,1367.0851842,0.0,0.0,0.504713
590,1367.0861308,0.0,1367.0851842,0.0,0.0,0.504713
591,1367.0861308,0.0,1367.0851842,0.0,0.0,0.504713
592,1367.0861308,0.0,1367.0851842,0.0,0.0,0.504713
593,1367.0861308,0.0,1367.0851842,0.0,0.0,0.504713
594,1367.0861308,0.0,1367.0851842,0.0,0.0,0.504713
595,1367.0861308,0.0,1367.0851842,0.0,0.0,0.504713
596,1367.0861308,0.0,1367.0851842,0.0,0.0,0.504713
597,1367.0861308,0.0,1367.0851842,0.0,0.0,0.504713
598,1114.2635179,0.0,1114.2607891,1.26e-05,0.0,1.3035982
599,1114.2635179,0.0,1114.2607891,1.26e-05,0.0,1.3035982
600,1114.2635179,0.0,1114.2607891,1.26e-05,0.0,1.3035982
601,1114.2635179,0.0,1114.2607891,1.26e-05,0.0,1.3035982
602,1114.2635179,0.0,1114.2607891,1.26e-05,0.0,1.3035982
603,1114.2635179,0.0,1114.2607891,1.26e-05,0.0,1.3035982
604,1114.2635179,0.0,1114.2607891,1.26e-05,0.0,1.3035982
605,1114.2635179,0.0,1114.2607891,1.26e-05,0.0,1.3035982
606,1114.2635179,0.0,1114.2607891,1.26e-05,0.0,1.3035982
607,1114.2635179,0.0,1114.2607891,1.26e-05,0.0,1.3035982
608,1141.7779821,0.0,1141.777683,0.0,0.0,1.3220028
609,1141.7779821,0.0,1141.777683,0.0,0.0,1.3220028
610,1141.7779821,0.0,1141.777683,0.0,0.0,1.3220028
611,1141.7779821,0.0,1141.777683,0.0,0.0,1.3220028
612,1141.7779821,0.0,1141.777683,0.0,0.0,1.3220028
613,1141.7779821,0.0,1141.777683,0.0,0.0,1.3220028
614,1141.7779821,0.0,1141.777683,0.0,0.0,1.3220028
615,1141.7779821,0.0,1141.777683,0.0,0.0,1.3220028
616,1141.7779821,0.0,1141.777683,0.0,0.0,1.3220028
617,1141.7779821,0.0,1141.777683,0.0,0.0,1.3220028
618,1266.8268319,0.0,1266.8239011,6e-06,0.0,0.8824465
619,1266.8268319,0.0,1266.8239011,6e-06,0.0,0.8824465
620,1266.8268319,0.0,1266.8239011,6e-06,0.0,0.8824465
621,1266.8268319,0.0,1266.8239011,6e-06,0.0,0.8824465
622,1266.8268319,0.0,1266.8239011,6e-06,0.0,0.8824465
623,1266.8268319,0.0,1266.8239011,6e-06,0.0,0.8824465
624,1266.8268319,0.0,1266.8239011,6e-06,0.0,0.8824465
625,1266.8268319,0.0,1266.8239011,6e-06,0.0,0.8824465
626,1266.8268319,0.0,1266.8239011,6e-06,0.0,0.8824465
627,1266.8268319,0.0,1266.8239011,6e-06,0.0,0.8824465
628,1539.005619,0.0,1539.0071276,9.4e-06,0.0,0.4073937
629,1539.005619,0.0,1539.0071276,9.4e-06,0.0,0.4073937
630,1539.005619,0.0,1539.0071276,9.4e-06,0.0,0.4073937
631,1539.005619,0.0,1539.0071276,9.4e-06,0.0,0.4073937
632,1539.005619,0.0,1539.0071276,9.4e-06,0.0,0.4073937
633,1539.005619,0.0,1539.0071276,9.4e-06,0.0,0.4073937
634,1539.005619,0.0,1539.0071276,9.4e-06,0.0,0.4073937
635,1539.005619,0.0,1539.0071276,9.4e-06,0.0,0.4073937
636,1539.005619,0.0,1539.0071276,9.4e-06,0.0,0.4073937
637,1539.005619,0.0,1539.0071276,9.4e-06,0.0,0.4073937
638,1582.4690377,0.0,1582.469014,0.0,0.0,0.4194426
639,1582.4690377,0.0,1582.469014,0.0,0.0,0.4194426
640,1582.4690377,0.0,1582.469014,0.0,0.0,0.4194426
641,1582.4690377,0.0,1582.469014,0.0,0.0,0.4194426
642,1582.4690377,0.0,1582.469014,0.0,0.0,0.4194426
643,1582.4690377,0.0,1582.469014,0.0,0.0,0.4194426
644,1582.4690377,0.0,1582.469014,0.0,0.0,0.4194426
645,1582.4690377,0.0,1582.469014,0.0,0.0,0.4194426
646,1582.4690377,0.0,1582.469014,0.0,0.0,0.4194426
647,1582.4690377,0.0,1582.469014,0.0,0.0,0.4194426
648,1370.1522258,0.0,1370.1513573,6e-06,0.0,1.0248221
649,1370.1522258,0.0,1370.1513573,6e-06,0.0,1.0248221
650,1370.1522258,0.0,1370.1513573,6e-06,0.0,1.0248221
651,1370.1522258,0.0,1370.1513573,6e-06,0.0,1.0248221
652,1370.1522258,0.0,1370.1513573,6e-06,0.0,1.0248221
653,1370.1522258,0.0,1370.1513573,6e-06,0.0,1.0248221
654,1370.1522258,0.0,1370.1513573,6e-06,0.0,1.0248221
655,1370.1522258,0.0,1370.1513573,6e-06,0.0,1.0248221
656,1370.1522258,0.0,1370.1513573,6e-06,0.0,1.0248221
657,1370.1522258,0.0,1370.1513573,6e-06,0.0,1.0248221
658,1243.7277837,0.0,1243.7273475,6e-06,0.0,1.4172443
659,1243.7277837,0.0,1243.7273475,6e-06,0.0,1.4172443
660,1243.7277837,0.0,1243.7273475,6e-06,0.0,1.4172443
661,1243.7277837,0.0,1243.7273475,6e-06,0.0,1.4172443
662,1243.7277837,0.0,1243.7273475,6e-06,0.0,1.4172443
663,1243.7277837,0.0,1243.7273475,6e-06,0.0,1.4172443
664,1243.7277837,0.0,1243.7273475,6e-06,0.0,1.4172443
665,1243.7277837,0.0,1243.7273475,6e-06,0.0,1.4172443
666,1243.7277837,0.0,1243.7273475,6e-06,0.0,1.4172443
667,1296.405712,0.0,1296.4048274,0.0,0.0,1.4418023
668,1296.405712,0.0,1296.4048274,0.0,0.0,1.4418023
669,1296.405712,0.0,1296.4048274,0.0,0.0,1.4418023
670,1296.405712,0.0,1296.4048274,0.0,0.0,1.4418023
671,1296.405712,0.0,1296.4048274,0.0,0.0,1.4418023
672,1296.405712,0.0,1296.4048274,0.0,0.0,1.4418023
673,1296.405712,0.0,1296.4048274,0.0,0.0,1.4418023
674,1296.405712,0.0,1296.4048274,0.0,0.0,1.4418023
675,1296.405712,0.0,1296.4048274,0.0,0.0,1.4418023
676,1296.405712,0.0,1296.4048274,0.0,0.0,1.4418023
677,1255.3916577,0.0,1255.3913526,6e-06,0.0,1.4331859
678,1255.3916577,0.0,1255.3913526,6e-06,0.0,1.4331859
679,1255.3916577,0.0,1255.3913526,6e-06,0.0,1.4331859
680,1255.3916577,0.0,1255.3913526,6e-06,0.0,1.4331859
681,1255.3916577,0.0,1255.3913526,6e-06,0.0,1.4331859
682,1255.3916577,0.0,1255.3913526,6e-06,0.0,1.4331859
683,1255.3916577,0.0,1255.3913526,6e-06,0.0,1.4331859
684,1255.3916577,0.0,1255.3913526,6e-06,0.0,1.4331859
685,1255.3916577,0.0,1255.3913526,6e-06,0.0,1.4331859
686,1255.3916577,0.0,1255.3913526,6e-06,0.0,1.4331859
687,1278.0698127,0.0,1278.225736,5.8e-06,0.0,1.4153397
688,1278.0698127,0.0,1278.225736,5.8e-06,0.0,1.4153397
689,1278.0698127,0.0,1278.225736,5.8e-06,0.0,1.4153397
690,1278.0698127,0.0,1278.225736,5.8e-06,0.0,1.4153397
691,1278.0698127,0.0,1278.225736,5.8e-06,0.0,1.4153397
692,1278.0698127,0.0,1278.225736,5.8e-06,0.0,1.4153397
693,1278.0698127,0.0,1278.225736,5.8e-06,0.0,1.4153397
694,1278.0698127,0.0,1278.225736,5.8e-06,0.0,1.4153397
695,1278.0698127,0.0,1278.225736,5.8e-06,0.0,1.4153397
696,1278.0698127,0.0,1278.225736,5.8e-06,0.0,1.4153397
697,1280.2528199,0.0,1280.0841311,0.0,0.0,1.4222089
698,1280.2528199,0.0,1280.0841311,0.0,0.0,1.4222089
699,1280.2528199,0.0,1280.0841311,0.0,0.0,1.4222089
700,1280.2528199,0.0,1280.0841311,0.0,0.0,1.4222089
701,1280.2528199,0.0,1280.0841311,0.0,0.0,1.4222089
702,1280.2528199,0.0,1280.0841311,0.0,0.0,1.4222089
703,1280.2528199,0.0,1280.0841311,0.0,0.0,1.4222089
704,1280.2528199,0.0,1280.0841311,0.0,0.0,1.4222089
705,1280.2528199,0.0,1280.0841311,0.0,0.0,1.4222089
706,1280.2528199,0.0,1280.0841311,0.0,0.0,1.4222089
707,1524.1916195,0.0,1524.1905243,6e-06,0.0,0.55664
708,1524.1916195,0.0,1524.1905243,6e-06,0.0,0.55664
709,1524.1916195,0.0,1524.1905243,6e-06,0.0,0.55664
710,1524.1916195,0.0,1524.1905243,6e-06,0.0,0.55664
711,1524.1916195,0.0,1524.1905243,6e-06,0.0,0.55664
712,1524.1916195,0.0,1524.1905243,6e-06,0.0,0.55664
713,1524.1916195,0.0,1524.1905243,6e-06,0.0,0.55664
714,1524.1916195,0.0,1524.1905243,6e-06,0.0,0.55664
715,1524.1916195,0.0,1524.1905243,6e-06,0.0,0.55664
716,1524.1916195,0.0,1524.1905243,6e-06,0.0,0.55664
717,1586.2532932,0.0,1586.2402028,6e-06,0.0,0.4204642
718,1586.2532932,0.0,1586.2402028,6e-06,0.0,0.4204642
719,1586.2532932,0.0,1586.2402028,6e-06,0.0,0.4204642
720,1586.2532932,0.0,1586.2402028,6e-06,0.0,0.4204642
721,1586.2532932,0.0,1586.2402028,6e-06,0.0,0.4204642
722,1586.2532932,0.0,1586.2402028,6e-06,0.0,0.4204642
723,1586.2532932,0.0,1586.2402028,6e-06,0.0,0.4204642
724,1586.2532932,0.0,1586.2402028,6e-06,0.0,0.4204642
725,1586.2532932,0.0,1586.2402028,6e-06,0.0,0.4204642
726,1586.2532932,0.0,1586.2402028,6e-06,0.0,0.4204642
727,1572.9597853,0.0,1572.9581245,0.0,0.0,0.416778
728,1572.9597853,0.0,1572.9581245,0.0,0.0,0.416778
729,1572.9597853,0.0,1572.9581245,0.0,0.0,0.416778
730,1572.9597853,0.0,1572.9581245,0.0,0.0,0.416778
731,1572.9597853,0.0,1572.9581245,0.0,0.0,0.416778
732,1572.9597853,0.0,1572.9581245,0.0,0.0,0.416778
733,1572.9597853,0.0,1572.9581245,0.0,0.0,0.416778
734,1572.9597853,0.0,1572.9581245,0.0,0.0,0.416778
735,1572.9597853,0.0,1572.9581245,0.0,0.0,0.416778
736,1572.9597853,0.0,1572.9581245,0.0,0.0,0.416778
737,1566.8986779,0.0,1566.898006,9.4e-06,0.0,0.415333
738,1566.8986779,0.0,1566.898006,9.4e-06,0.0,0.415333
739,1566.8986779,0.0,1566.898006,9.4e-06,0.0,0.415333
740,1566.8986779,0.0,1566.898006,9.4e-06,0.0,0.415333
741,1566.8986779,0.0,1566.898006,9.4e-06,0.0,0.415333
742,1566.8986779,0.0,1566.898006,9.4e-06,0.0,0.415333
743,1566.8986779,0.0,1566.898006,9.4e-06,0.0,0.415333
744,1566.8986779,0.0,1566.898006,9.4e-06,0.0,0.415333
745,1566.8986779,0.0,1566.898006,9.4e-06,0.0,0.415333
746,1563.3677855,0.0,1563.3682598,5.9e-06,0.0,0.414291
747,1563.3677855,0.0,1563.3682598,5.9e-06,0.0,0.414291
748,1563.3677855,0.0,1563.3682598,5.9e-06,0.0,0.414291
749,1563.3677855,0.0,1563.3682598,5.9e-06,0.0,0.414291
750,1563.3677855,0.0,1563.3682598,5.9e-06,0.0,0.414291
751,1563.3677855,0.0,1563.3682598,5.9e-06,0.0,0.414291
752,1563.3677855,0.0,1563.3682598,5.9e-06,0.0,0.414291
753,1563.3677855,0.0,1563.3682598,5.9e-06,0.0,0.414291
754,1563.3677855,0.0,1563.3682598,5.9e-06,0.0,0.414291
755,1563.3677855,0.0,1563.3682598,5.9e-06,0.0,0.414291
756,1582.3814407,0.0,1582.3792023,0.0,0.0,0.418576
757,1582.3814407,0.0,1582.3792023,0.0,0.0,0.418576
758,1582.3814407,0.0,1582.3792023,0.0,0.0,0.418576
759,1582.3814407,0.0,1582.3792023,0.0,0.0,0.418576
760,1582.3814407,0.0,1582.3792023,0.0,0.0,0.418576
761,1582.3814407,0.0,1582.3792023,0.0,0.0,0.418576
762,1582.3814407,0.0,1582.3792023,0.0,0.0,0.418576
763,1582.3814407,0.0,1582.3792023,0.0,0.0,0.418576
764,1582.3814407,0.0,1582.3792023,0.0,0.0,0.418576
765,1582.3814407,0.0,1582.3792023,0.0,0.0,0.418576
766,1605.4200294,0.0,1605.4195713,6e-06,0.0,0.425517
767,1605.4200294,0.0,1605.4195713,6e-06,0.0,0.425517
768,1605.4200294,0.0,1605.4195713,6e-06,0.0,0.425517
769,1605.4200294,0.0,1605.4195713,6e-06,0.0,0.425517
770,1605.4200294,0.0,1605.4195713,6e-06,0.0,0.425517
771,1605.4200294,0.0,1605.4195713,6e-06,0.0,0.425517
772,1605.4200294,0.0,1605.4195713,6e-06,0.0,0.425517
773,1605.4200294,0.0,1605.4195713,6e-06,0.0,0.425517
774,1605.4200294,0.0,1605.4195713,6e-06,0.0,0.425517
775,1605.4200294,0.0,1605.4195713,6e-06,0.0,0.425517
776,1581.057746,0.0,1581.0566111,9.4e-06,0.0,0.4191855
777,1581.057746,0.0,1581.0566111,9.4e-06,0.0,0.4191855
778,1581.057746,0.0,1581.0566111,9.4e-06,0.0,0.4191855
779,1581.057746,0.0,1581.0566111,9.4e-06,0.0,0.4191855
780,1581.057746,0.0,1581.0566111,9.4e-06,0.0,0.4191855
781,1581.057746,0.0,1581.0566111,9.4e-06,0.0,0.4191855
782,1581.057746,0.0,1581.0566111,9.4e-06,0.0,0.4191855
783,1581.057746,0.0,1581.0566111,9.4e-06,0.0,0.4191855
784,1581.057746,0.0,1581.0566111,9.4e-06,0.0,0.4191855
785,1581.057746,0.0,1581.0566111,9.4e-06,0.0,0.4191855
786,1574.9570285,0.0,1574.9566168,0.0,0.0,0.4174071
787,1574.9570285,0.0,1574.9566168,0.0,0.0,0.4174071
788,1574.9570285,0.0,1574.9566168,0.0,0.0,0.4174071
789,1574.9570285,0.0,1574.9566168,0.0,0.0,0.4174071
790,1574.9570285,0.0,1574.9566168,0.0,0.0,0.4174071
791,1574.9570285,0.0,1574.9566168,0.0,0.0,0.4174071
792,1574.9570285,0.0,1574.9566168,0.0,0.0,0.4174071
793,1574.9570285,0.0,1574.9566168,0.0,0.0,0.4174071
794,1574.9570285,0.0,1574.9566168,0.0,0.0,0.4174071
795,1574.9570285,0.0,1574.9566168,0.0,0.0,0.4174071
796,1588.1318496,0.0,1589.0947713,6e-06,0.0,0.4208968
797,1588.1318496,0.0,1589.0947713,6e-06,0.0,0.4208968
798,1588.1318496,0.0,1589.0947713,6e-06,0.0,0.4208968
799,1588.1318496,0.0,1589.0947713,6e-06,0.0,0.4208968
800,1588.1318496,0.0,1589.0947713,6e-06,0.0,0.4208968
801,1588.1318496,0.0,1589.0947713,6e-06,0.0,0.4208968
802,1588.1318496,0.0,1589.0947713,6e-06,0.0,0.4208968
803,1588.1318496,0.0,1589.0947713,6e-06,0.0,0.4208968
804,1588.1318496,0.0,1589.0947713,6e-06,0.0,0.4208968
805,1588.1318496,0.0,1589.0947713,6e-06,0.0,0.4208968
806,1590.424885,0.0,1589.4582911,6e-06,0.0,0.4212577
807,1590.424885,0.0,1589.4582911,6e-06,0.0,0.4212577
808,1590.424885,0.0,1589.4582911,6e-06,0.0,0.4212577
809,1590.424885,0.0,1589.4582911,6e-06,0.0,0.4212577
810,1590.424885,0.0,1589.4582911,6e-06,0.0,0.4212577
811,1590.424885,0.0,1589.4582911,6e-06,0.0,0.4212577
812,1590.424885,0.0,1589.4582911,6e-06,0.0,0.4212577
813,1590.424885,0.0,1589.4582911,6e-06,0.0,0.4212577
814,1590.424885,0.0,1589.4582911,6e-06,0.0,0.4212577
815,1511.4978992,0.0,1511.4957863,0.0,0.0,0.4006565
816,1511.4978992,0.0,1511.4957863,0.0,0.0,0.4006565
817,1511.4978992,0.0,1511.4957863,0.0,0.0,0.4006565
818,1511.4978992,0.0,1511.4957863,0.0,0.0,0.4006565
819,1511.4978992,0.0,1511.4957863,0.0,0.0,0.4006565
820,1511.4978992,0.0,1511.4957863,0.0,0.0,0.4006565
821,1511.4978992,0.0,1511.4957863,0.0,0.0,0.4006565
822,1511.4978992,0.0,1511.4957863,0.0,0.0,0.4006565
823,1511.4978992,0.0,1511.4957863,0.0,0.0,0.4006565
824,1511.4978992,0.0,1511.4957863,0.0,0.0,0.4006565
825,1546.9261293,0.0,1546.9254189,6e-06,0.0,0.409326
826,1546.9261293,0.0,1546.9254189,6e-06,0.0,0.409326
827,1546.9261293,0.0,1546.9254189,6e-06,0.0,0.409326
828,1546.9261293,0.0,1546.9254189,6e-06,0.0,0.409326
829,1546.9261293,0.0,1546.9254189,6e-06,0.0,0.409326
830,1546.9261293,0.0,1546.9254189,6e-06,0.0,0.409326
831,1546.9261293,0.0,1546.9254189,6e-06,0.0,0.409326
832,1546.9261293,0.0,1546.9254189,6e-06,0.0,0.409326
833,1546.9261293,0.0,1546.9254189,6e-06,0.0,0.409326
834,1546.9261293,0.0,1546.9254189,6e-06,0.0,0.409326
835,1603.6633952,0.0,1603.6623957,6e-06,0.0,0.4246577
836,1603.6633952,0.0,1603.6623957,6e-06,0.0,0.4246577
837,1603.6633952,0.0,1603.6623957,6e-06,0.0,0.4246577
838,1603.6633952,0.0,1603.6623957,6e-06,0.0,0.4246577
839,1603.6633952,0.0,1603.6623957,6e-06,0.0,0.4246577
840,1603.6633952,0.0,1603.6623957,6e-06,0.0,0.4246577
841,1603.6633952,0.0,1603.6623957,6e-06,0.0,0.4246577
842,1603.6633952,0.0,1603.6623957,6e-06,0.0,0.4246577
843,1603.6633952,0.0,1603.6623957,6e-06,0.0,0.4246577
844,1603.6633952,0.0,1603.6623957,6e-06,0.0,0.4246577
845,1568.3365239,0.0,1568.3343922,0.0,0.0,0.4156416
846,1568.3365239,0.0,1568.3343922,0.0,0.0,0.4156416
847,1568.3365239,0.0,1568.3343922,0.0,0.0,0.4156416
848,1568.3365239,0.0,1568.3343922,0.0,0.0,0.4156416
849,1568.3365239,0.0,1568.3343922,0.0,0.0,0.4156416
850,1568.3365239,0.0,1568.3343922,0.0,0.0,0.4156416
851,1568.3365239,0.0,1568.3343922,0.0,0.0,0.4156416
852,1568.3365239,0.0,1568.3343922,0.0,0.0,0.4156416
853,1568.3365239,0.0,1568.3343922,0.0,0.0,0.4156416
854,1568.3365239,0.0,1568.3343922,0.0,0.0,0.4156416
855,1582.4177402,0.0,1582.8530989,6e-06,0.0,0.4194528
856,1582.4177402,0.0,1582.8530989,6e-06,0.0,0.4194528
857,1582.4177402,0.0,1582.8530989,6e-06,0.0,0.4194528
858,1582.4177402,0.0,1582.8530989,6e-06,0.0,0.4194528
859,1582.4177402,0.0,1582.8530989,6e-06,0.0,0.4194528
860,1582.4177402,0.0,1582.8530989,6e-06,0.0,0.4194528
861,1582.4177402,0.0,1582.8530989,6e-06,0.0,0.4194528
862,1582.4177402,0.0,1582.8530989,6e-06,0.0,0.4194528
863,1582.4177402,0.0,1582.8530989,6e-06,0.0,0.4194528
864,1582.4177402,0.0,1582.8530989,6e-06,0.0,0.4194528
865,1607.9337809,0.0,1607.4942699,6e-06,0.0,0.4258462
866,1607.9337809,0.0,1607.4942699,6e-06,0.0,0.4258462
867,1607.9337809,0.0,1607.4942699,6e-06,0.0,0.4258462
868,1607.9337809,0.0,1607.4942699,6e-06,0.0,0.4258462
869,1607.9337809,0.0,1607.4942699,6e-06,0.0,0.4258462
870,1607.9337809,0.0,1607.4942699,6e-06,0.0,0.4258462
871,1607.9337809,0.0,1607.4942699,6e-06,0.0,0.4258462
872,1607.9337809,0.0,1607.4942699,6e-06,0.0,0.4258462
873,1607.9337809,0.0,1607.4942699,6e-06,0.0,0.4258462
874,1607.9337809,0.0,1607.4942699,6e-06,0.0,0.4258462
875,1541.5793869,0.0,1541.5783721,0.0,0.0,0.4086701
876,1541.5793869,0.0,1541.5783721,0.0,0.0,0.4086701
877,1541.5793869,0.0,1541.5783721,0.0,0.0,0.4086701
878,1541.5793869,0.0,1541.5783721,0.0,0.0,0.4086701
879,1541.5793869,0.0,1541.5783721,0.0,0.0,0.4086701
880,1541.5793869,0.0,1541.5783721,0.0,0.0,0.4086701
881,1541.5793869,0.0,1541.5783721,0.0,0.0,0.4086701
882,1541.5793869,0.0,1541.5783721,0.0,0.0,0.4086701
883,1541.5793869,0.0,1541.5783721,0.0,0.0,0.4086701
884,1541.5793869,0.0,1541.5783721,0.0,0.0,0.4086701
885,1581.3831759,0.0,1581.3825034,6e-06,0.0,0.4190516
886,1581.3831759,0.0,1581.3825034,6e-06,0.0,0.4190516
887,1581.3831759,0.0,1581.3825034,6e-06,0.0,0.4190516
888,1581.3831759,0.0,1581.3825034,6e-06,0.0,0.4190516
889,1581.3831759,0.0,1581.3825034,6e-06,0.0,0.4190516
890,1581.3831759,0.0,1581.3825034,6e-06,0.0,0.4190516
891,1581.3831759,0.0,1581.3825034,6e-06,0.0,0.4190516
892,1581.3831759,0.0,1581.3825034,6e-06,0.0,0.4190516
893,1581.3831759,0.0,1581.3825034,6e-06,0.0,0.4190516
894,1614.4150564,0.0,1614.718668,6e-06,0.0,0.4280133
895,1614.4150564,0.0,1614.718668,6e-06,0.0,0.4280133
896,1614.4150564,0.0,1614.718668,6e-06,0.0,0.4280133
897,1614.4150564,0.0,1614.718668,6e-06,0.0,0.4280133
898,1614.4150564,0.0,1614.718668,6e-06,0.0,0.4280133
899,1614.4150564,0.0,1614.718668,6e-06,0.0,0.4280133
900,1614.4150564,0.0,1614.718668,6e-06,0.0,0.4280133
901,1614.4150564,0.0,1614.718668,6e-06,0.0,0.4280133
902,1614.4150564,0.0,1614.718668,6e-06,0.0,0.4280133
903,1614.4150564,0.0,1614.718668,6e-06,0.0,0.4280133
904,1545.5946645,0.0,1545.2862451,3.4e-06,0.0,0.4096081
905,1545.5946645,0.0,1545.2862451,3.4e-06,0.0,0.4096081
906,1545.5946645,0.0,1545.2862451,3.4e-06,0.0,0.4096081
907,1545.5946645,0.0,1545.2862451,3.4e-06,0.0,0.4096081
908,1545.5946645,0.0,1545.2862451,3.4e-06,0.0,0.4096081
909,1545.5946645,0.0,1545.2862451,3.4e-06,0.0,0.4096081
910,1545.5946645,0.0,1545.2862451,3.4e-06,0.0,0.4096081
911,1545.5946645,0.0,1545.2862451,3.4e-06,0.0,0.4096081
912,1545.5946645,0.0,1545.2862451,3.4e-06,0.0,0.4096081
913,1545.5946645,0.0,1545.2862451,3.4e-06,0.0,0.4096081
914,1591.1675029,0.0,1592.0960087,6e-06,0.0,0.4219014
915,1591.1675029,0.0,1592.0960087,6e-06,0.0,0.4219014
916,1591.1675029,0.0,1592.0960087,6e-06,0.0,0.4219014
917,1591.1675029,0.0,1592.0960087,6e-06,0.0,0.4219014
918,1591.1675029,0.0,1592.0960087,6e-06,0.0,0.4219014
919,1591.1675029,0.0,1592.0960087,6e-06,0.0,0.4219014
