Step; State; Reward
119; [[3.931640625, 1.0537109375, 0.002887725830078125, 3.921875, 1.9287109375, 0.0, 1.05078125, 6.6328125, 5.67578125, 0.0, 5.546875, 0.0, 0.0, 5.41796875, 0.0, 0.0]]; [512.88104]
120; [[3.931640625, 1.0537109375, 0.002887725830078125, 3.921875, 1.9287109375, 0.0, 1.05078125, 6.6328125, 5.67578125, 0.0, 5.546875, 0.0, 0.0, 5.41796875, 0.0, 0.0]]; [0.]
121; [[3.931640625, 1.0537109375, 0.002887725830078125, 3.921875, 1.9287109375, 0.0, 1.05078125, 6.6328125, 5.67578125, 0.0, 5.546875, 0.0, 0.0, 5.41796875, 0.0, 0.0]]; [0.]
122; [[0.31005859375, 14.125, 0.0001430511474609375, 0.309814453125, 0.7294921875, 0.0001430511474609375, 8.15625, 8.90625, 0.98388671875, 0.0030307769775390625, 0.7900390625, 0.0001430511474609375, 0.0001430511474609375, 0.7294921875, 0.0001430511474609375, 0.0001430511474609375]]; [671.0604]
123; [[0.31005859375, 14.125, 0.0001430511474609375, 0.309814453125, 0.7294921875, 0.0001430511474609375, 8.15625, 8.90625, 0.98388671875, 0.0030307769775390625, 0.7900390625, 0.0001430511474609375, 0.0001430511474609375, 0.7294921875, 0.0001430511474609375, 0.0001430511474609375]]; [0.]
124; [[0.31005859375, 14.125, 0.0001430511474609375, 0.309814453125, 0.7294921875, 0.0001430511474609375, 8.15625, 8.90625, 0.98388671875, 0.0030307769775390625, 0.7900390625, 0.0001430511474609375, 0.0001430511474609375, 0.7294921875, 0.0001430511474609375, 0.0001430511474609375]]; [0.]
125; [[0.31005859375, 14.125, 0.0001430511474609375, 0.309814453125, 0.7294921875, 0.0001430511474609375, 8.15625, 8.90625, 0.98388671875, 0.0030307769775390625, 0.7900390625, 0.0001430511474609375, 0.0001430511474609375, 0.7294921875, 0.0001430511474609375, 0.0001430511474609375]]; [0.]
126; [[0.31005859375, 14.125, 0.0001430511474609375, 0.309814453125, 0.7294921875, 0.0001430511474609375, 8.15625, 8.90625, 0.98388671875, 0.0030307769775390625, 0.7900390625, 0.0001430511474609375, 0.0001430511474609375, 0.7294921875, 0.0001430511474609375, 0.0001430511474609375]]; [0.]
127; [[0.31005859375, 14.125, 0.0001430511474609375, 0.309814453125, 0.7294921875, 0.0001430511474609375, 8.15625, 8.90625, 0.98388671875, 0.0030307769775390625, 0.7900390625, 0.0001430511474609375, 0.0001430511474609375, 0.7294921875, 0.0001430511474609375, 0.0001430511474609375]]; [0.]
128; [[0.31005859375, 14.125, 0.0001430511474609375, 0.309814453125, 0.7294921875, 0.0001430511474609375, 8.15625, 8.90625, 0.98388671875, 0.0030307769775390625, 0.7900390625, 0.0001430511474609375, 0.0001430511474609375, 0.7294921875, 0.0001430511474609375, 0.0001430511474609375]]; [0.]
129; [[0.31005859375, 14.125, 0.0001430511474609375, 0.309814453125, 0.7294921875, 0.0001430511474609375, 8.15625, 8.90625, 0.98388671875, 0.0030307769775390625, 0.7900390625, 0.0001430511474609375, 0.0001430511474609375, 0.7294921875, 0.0001430511474609375, 0.0001430511474609375]]; [0.]
130; [[0.468505859375, 8.7265625, 0.0, 0.468505859375, 0.0, 0.0, 9.421875, 9.4296875, 0.46826171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [642.36456]
131; [[0.468505859375, 8.7265625, 0.0, 0.468505859375, 0.0, 0.0, 9.421875, 9.4296875, 0.46826171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
132; [[0.468505859375, 8.7265625, 0.0, 0.468505859375, 0.0, 0.0, 9.421875, 9.4296875, 0.46826171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
133; [[6.85546875, 12.6875, 6.94140625, 6.9453125, 0.00011444091796875, 0.00011444091796875, 9.2421875, 16.03125, 7.09375, 0.00011444091796875, 6.82421875, 0.00011444091796875, 0.00011444091796875, 6.89453125, 0.00011444091796875, 0.00011444091796875]]; [2660.3835]
134; [[11.890625, 11.703125, 11.7421875, 11.8984375, 0.0, 0.0, 11.625, 23.5, 12.3984375, 0.0, 11.8984375, 0.0, 0.0, 11.890625, 0.0, 0.0]]; [5737.6836]
135; [[9.5078125, 2.072265625, 18.125, 9.5234375, 0.00011444091796875, 0.00011444091796875, 6.2421875, 15.8046875, 10.015625, 0.00011444091796875, 9.515625, 0.00011444091796875, 0.00011444091796875, 9.515625, 0.00011444091796875, 0.00011444091796875]]; [2965.5845]
136; [[9.5234375, 3.427734375, 12.4921875, 9.5234375, 0.0, 0.0, 3.41796875, 12.8984375, 10.2109375, 0.0, 9.484375, 0.0, 0.0, 9.4921875, 0.0, 0.0]]; [2166.8828]
137; [[4.203125, 11.71875, 3.94140625, 4.21484375, 0.000240325927734375, 0.000240325927734375, 9.3125, 13.1875, 4.3359375, 0.00011444091796875, 3.896484375, 0.00011444091796875, 0.00011444091796875, 3.9296875, 0.000240325927734375, 0.00011444091796875]]; [1641.5494]
138; [[4.203125, 11.71875, 3.94140625, 4.21484375, 0.000240325927734375, 0.000240325927734375, 9.3125, 13.1875, 4.3359375, 0.00011444091796875, 3.896484375, 0.00011444091796875, 0.00011444091796875, 3.9296875, 0.000240325927734375, 0.00011444091796875]]; [0.]
139; [[11.7109375, 12.1953125, 11.6015625, 11.859375, 0.0, 0.0, 11.578125, 23.109375, 12.4140625, 0.0, 11.5078125, 0.0, 0.0, 11.5, 0.0, 0.0]]; [5590.8677]
140; [[9.5234375, 0.050537109375, 11.2421875, 9.5234375, 0.00011444091796875, 0.00011444091796875, 0.050537109375, 9.5703125, 9.7265625, 0.00011444091796875, 9.5234375, 0.00011444091796875, 0.00011444091796875, 9.5234375, 0.00011444091796875, 0.00011444091796875]]; [1399.7102]
141; [[9.53125, 0.2078857421875, 12.0625, 9.53125, 0.0, 0.0, 0.2078857421875, 9.734375, 9.7421875, 0.0, 9.53125, 0.0, 0.0, 9.53125, 0.0, 0.0]]; [1444.4254]
142; [[11.8984375, 5.078125, 7.85546875, 11.90625, 0.0, 0.0, 5.03125, 16.90625, 12.7578125, 0.0, 11.890625, 0.0, 0.0, 11.8671875, 0.0, 0.0]]; [3337.901]
143; [[11.8984375, 5.078125, 7.85546875, 11.90625, 0.0, 0.0, 5.03125, 16.90625, 12.7578125, 0.0, 11.890625, 0.0, 0.0, 11.8671875, 0.0, 0.0]]; [0.]
144; [[11.8984375, 5.078125, 7.85546875, 11.90625, 0.0, 0.0, 5.03125, 16.90625, 12.7578125, 0.0, 11.890625, 0.0, 0.0, 11.8671875, 0.0, 0.0]]; [0.]
145; [[9.5078125, 12.609375, 9.46875, 9.5234375, 0.0, 0.0, 9.2890625, 18.796875, 9.8984375, 0.0, 9.5, 0.0, 0.0, 9.5078125, 0.0, 0.0]]; [3818.61]
146; [[9.515625, 11.1953125, 9.8828125, 9.515625, 0.0, 0.0, 9.3515625, 18.828125, 10.09375, 0.0, 9.4921875, 0.0, 0.0, 9.484375, 0.0, 0.0]]; [3796.4514]
147; [[9.40625, 0.0023097991943359375, 5.74609375, 9.2578125, 0.0, 0.0, 0.0023097991943359375, 7.875, 8.3515625, 0.0023097991943359375, 7.875, 0.0, 0.0, 7.8203125, 0.0, 0.0]]; [957.8038]
148; [[9.40625, 0.0023097991943359375, 5.74609375, 9.2578125, 0.0, 0.0, 0.0023097991943359375, 7.875, 8.3515625, 0.0023097991943359375, 7.875, 0.0, 0.0, 7.8203125, 0.0, 0.0]]; [0.]
149; [[9.40625, 0.86376953125, 9.2578125, 9.5078125, 0.0, 0.0, 0.845703125, 10.1171875, 9.875, 0.0, 9.265625, 0.0, 0.0, 9.2578125, 0.0, 0.0]]; [1440.4496]
150; [[9.515625, 10.2890625, 10.984375, 9.5234375, 0.0, 0.0, 9.2734375, 18.78125, 10.0, 0.0, 9.515625, 0.0, 0.0, 9.5078125, 0.0, 0.0]]; [3790.289]
151; [[9.53125, 2.298828125, 12.9375, 9.53125, 0.0, 0.0, 3.353515625, 12.875, 9.9921875, 0.0, 9.5234375, 0.0, 0.0, 9.53125, 0.0, 0.0]]; [2139.698]
152; [[9.5390625, 0.020904541015625, 10.96875, 9.515625, 0.00011444091796875, 0.00011444091796875, 0.020904541015625, 9.5234375, 10.09375, 0.004734039306640625, 9.5078125, 0.00011444091796875, 0.00011444091796875, 9.515625, 0.00011444091796875, 0.00011444091796875]]; [1393.7012]
153; [[9.5, 0.74609375, 5.53515625, 9.3984375, 0.0, 0.0, 0.74609375, 9.4296875, 8.875, 0.0, 8.7890625, 0.0, 0.0, 8.6640625, 0.0, 0.0]]; [1220.1118]
154; [[9.453125, 0.5546875, 9.4765625, 9.484375, 0.00011444091796875, 0.00011444091796875, 0.5546875, 10.03125, 9.703125, 0.00011444091796875, 9.4765625, 0.00011444091796875, 0.00011444091796875, 9.484375, 0.00011444091796875, 0.00011444091796875]]; [1436.9232]
155; [[9.53125, 0.18017578125, 11.0546875, 9.53125, 0.0, 0.0, 0.18017578125, 9.7109375, 9.7421875, 0.0, 9.53125, 0.0, 0.0, 9.53125, 0.0, 0.0]]; [1420.1033]
156; [[9.515625, 0.143310546875, 12.0, 9.5078125, 0.000240325927734375, 0.00011444091796875, 0.143310546875, 9.6015625, 9.75, 0.000240325927734375, 9.4609375, 0.00011444091796875, 0.00011444091796875, 9.5234375, 0.00011444091796875, 0.00011444091796875]]; [1418.5641]
157; [[9.5, 0.1063232421875, 7.97265625, 9.5, 0.0, 0.0, 0.1063232421875, 9.6015625, 10.09375, 0.0, 9.5, 0.0, 0.0, 9.484375, 0.0, 0.0]]; [1347.3044]
158; [[9.5, 0.1063232421875, 7.97265625, 9.5, 0.0, 0.0, 0.1063232421875, 9.6015625, 10.09375, 0.0, 9.5, 0.0, 0.0, 9.484375, 0.0, 0.0]]; [0.]
159; [[11.828125, 0.38720703125, 11.6875, 11.90625, 0.0001430511474609375, 0.0001430511474609375, 0.38720703125, 12.0625, 12.3671875, 0.0001430511474609375, 11.6796875, 0.0001430511474609375, 0.0001430511474609375, 11.6796875, 0.0001430511474609375, 0.0001430511474609375]]; [2116.5483]
160; [[9.5078125, 0.2078857421875, 10.1328125, 9.5234375, 0.0, 0.0, 0.2078857421875, 9.6953125, 9.7109375, 0.004619598388671875, 9.4921875, 0.0, 0.0, 9.515625, 0.0, 0.0]]; [1397.7255]
161; [[9.5078125, 0.1134033203125, 13.0703125, 9.515625, 0.00011444091796875, 0.00011444091796875, 0.1134033203125, 9.6171875, 9.7421875, 0.00011444091796875, 9.5, 0.00011444091796875, 0.00011444091796875, 9.5234375, 0.00011444091796875, 0.00011444091796875]]; [1441.7961]
162; [[11.859375, 0.12127685546875, 11.40625, 11.90625, 0.0, 0.0, 0.12127685546875, 11.984375, 12.6015625, 0.0, 11.859375, 0.0, 0.0, 11.8828125, 0.0, 0.0]]; [2109.3335]
163; [[9.5078125, 0.300537109375, 9.3828125, 9.5078125, 0.00011444091796875, 0.000240325927734375, 0.300537109375, 9.6953125, 9.9921875, 0.00011444091796875, 9.390625, 0.00011444091796875, 0.00011444091796875, 9.390625, 0.000240325927734375, 0.00011444091796875]]; [1383.8011]
164; [[11.90625, 0.187744140625, 12.4921875, 11.90625, 0.0, 0.0, 0.187744140625, 12.0625, 12.1484375, 0.0, 11.875, 0.0, 0.0, 11.8984375, 0.0, 0.0]]; [2141.221]
165; [[9.5234375, 0.12017822265625, 11.46875, 9.53125, 0.0, 0.0, 0.12017822265625, 9.6328125, 9.7265625, 6.389617919921875e-05, 9.515625, 0.0, 0.0, 9.53125, 0.0, 0.0]]; [1415.0587]
166; [[9.515625, 0.0877685546875, 10.09375, 9.5234375, 0.0, 0.0, 0.0877685546875, 9.6015625, 10.1015625, 0.0, 9.515625, 0.0, 0.0, 9.5078125, 0.0, 0.0]]; [1389.8572]
167; [[9.4609375, 10.90625, 12.1796875, 9.3671875, 0.0, 0.0, 6.296875, 14.0234375, 8.265625, 0.0, 7.73828125, 0.0, 0.0, 7.703125, 0.0, 0.0]]; [2508.6292]
168; [[11.6640625, 11.78125, 11.1015625, 11.796875, 0.0, 0.0, 11.6171875, 23.28125, 12.9921875, 0.0, 11.6953125, 0.0, 0.0, 11.7421875, 0.0, 0.0]]; [5643.1714]
169; [[9.8046875, 8.7578125, 5.28515625, 9.7109375, 0.0, 0.0, 11.6015625, 19.734375, 9.1171875, 0.0, 8.0390625, 0.0, 0.0, 7.9140625, 0.0, 0.0]]; [3687.101]
170; [[0.2056884765625, 10.4453125, 0.0, 0.2056884765625, 0.0, 0.0, 9.4375, 9.4296875, 0.2056884765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [675.2884]
171; [[0.257080078125, 16.578125, 0.0, 0.257080078125, 0.0, 0.0, 11.796875, 11.796875, 0.2568359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [1101.4188]
172; [[0.257080078125, 16.578125, 0.0, 0.257080078125, 0.0, 0.0, 11.796875, 11.796875, 0.2568359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
173; [[0.257080078125, 16.578125, 0.0, 0.257080078125, 0.0, 0.0, 11.796875, 11.796875, 0.2568359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
174; [[0.257080078125, 16.578125, 0.0, 0.257080078125, 0.0, 0.0, 11.796875, 11.796875, 0.2568359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
175; [[0.465576171875, 10.9765625, 0.00011444091796875, 0.46533203125, 0.00011444091796875, 0.00011444091796875, 9.4296875, 9.4375, 0.465576171875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875]]; [685.6814]
176; [[0.61181640625, 12.4140625, 0.0, 0.61181640625, 0.0, 0.0, 11.875, 11.875, 0.61181640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [1013.1202]
177; [[0.61181640625, 12.4140625, 0.0, 0.61181640625, 0.0, 0.0, 11.875, 11.875, 0.61181640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
178; [[4.34765625, 9.390625, 4.39453125, 4.375, 0.00011444091796875, 0.00011444091796875, 9.4765625, 13.5, 4.703125, 0.00011444091796875, 4.0390625, 0.00011444091796875, 0.00011444091796875, 4.05859375, 0.00011444091796875, 0.00011444091796875]]; [1668.4093]
179; [[9.5234375, 11.6875, 10.6953125, 9.53125, 0.0, 0.0, 9.3046875, 18.8125, 9.921875, 0.0, 9.515625, 0.0, 0.0, 9.515625, 0.0, 0.0]]; [3837.8015]
180; [[9.5234375, 11.6875, 10.6953125, 9.53125, 0.0, 0.0, 9.3046875, 18.8125, 9.921875, 0.0, 9.515625, 0.0, 0.0, 9.515625, 0.0, 0.0]]; [0.]
181; [[9.4765625, 12.1015625, 9.046875, 9.5234375, 0.00011444091796875, 0.00011444091796875, 9.2890625, 18.796875, 9.9375, 0.00011444091796875, 9.5078125, 0.00011444091796875, 0.00011444091796875, 9.5, 0.00011444091796875, 0.00011444091796875]]; [3784.1309]
182; [[9.5078125, 7.86328125, 13.15625, 9.515625, 0.0, 0.0, 3.1328125, 12.59375, 9.78125, 0.0, 9.4921875, 0.0, 0.0, 9.4921875, 0.0, 0.0]]; [2217.5188]
183; [[9.484375, 9.7265625, 10.78125, 9.4921875, 0.00011444091796875, 0.00011444091796875, 9.46875, 18.765625, 10.1875, 0.00011444091796875, 9.4609375, 0.00011444091796875, 0.00011444091796875, 9.4609375, 0.00011444091796875, 0.00011444091796875]]; [3763.6626]
184; [[6.0703125, 4.30078125, 2.30859375, 5.90625, 0.0, 0.0, 8.0546875, 12.9765625, 5.50390625, 0.0, 4.72265625, 0.0, 0.0, 4.66796875, 0.0, 0.0]]; [1505.1581]
185; [[6.0703125, 4.30078125, 2.30859375, 5.90625, 0.0, 0.0, 8.0546875, 12.9765625, 5.50390625, 0.0, 4.72265625, 0.0, 0.0, 4.66796875, 0.0, 0.0]]; [0.]
186; [[6.0703125, 4.30078125, 2.30859375, 5.90625, 0.0, 0.0, 8.0546875, 12.9765625, 5.50390625, 0.0, 4.72265625, 0.0, 0.0, 4.66796875, 0.0, 0.0]]; [0.]
187; [[6.0703125, 4.30078125, 2.30859375, 5.90625, 0.0, 0.0, 8.0546875, 12.9765625, 5.50390625, 0.0, 4.72265625, 0.0, 0.0, 4.66796875, 0.0, 0.0]]; [0.]
188; [[9.3828125, 0.1041259765625, 9.4375, 9.515625, 0.00011444091796875, 0.00011444091796875, 0.1064453125, 9.3671875, 9.59375, 0.00011444091796875, 9.265625, 0.00011444091796875, 0.00011444091796875, 9.3359375, 0.00011444091796875, 0.00011444091796875]]; [1318.9956]
189; [[11.90625, 0.2078857421875, 13.734375, 11.90625, 0.0, 0.0, 0.2078857421875, 12.1015625, 12.1640625, 0.002887725830078125, 11.8984375, 0.0, 0.0, 11.90625, 0.0, 0.0]]; [2181.661]
190; [[11.90625, 12.3125, 10.625, 11.8984375, 0.0001430511474609375, 0.0001430511474609375, 8.2265625, 20.109375, 12.9453125, 0.0001430511474609375, 11.8828125, 0.0001430511474609375, 0.0001430511474609375, 11.859375, 0.0001430511474609375, 0.0001430511474609375]]; [4637.598]
191; [[2.537109375, 10.046875, 0.0, 2.3828125, 0.0, 0.0, 9.4609375, 10.5078125, 1.6259765625, 0.0, 1.05078125, 0.0, 0.0, 0.97705078125, 0.0, 0.0]]; [885.26154]
192; [[2.537109375, 10.046875, 0.0, 2.3828125, 0.0, 0.0, 9.4609375, 10.5078125, 1.6259765625, 0.0, 1.05078125, 0.0, 0.0, 0.97705078125, 0.0, 0.0]]; [0.]
193; [[0.163818359375, 9.375, 0.00011444091796875, 0.1636962890625, 0.00011444091796875, 0.00011444091796875, 9.2734375, 9.265625, 0.163818359375, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875]]; [637.718]
194; [[0.6552734375, 11.0, 0.0, 0.6552734375, 0.0, 0.0, 11.8359375, 11.828125, 0.6552734375, 0.00577545166015625, 0.00577545166015625, 0.0, 0.0, 0.0, 0.0, 0.0]]; [973.34973]
195; [[0.6552734375, 11.0, 0.0, 0.6552734375, 0.0, 0.0, 11.8359375, 11.828125, 0.6552734375, 0.00577545166015625, 0.00577545166015625, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
196; [[0.6552734375, 11.0, 0.0, 0.6552734375, 0.0, 0.0, 11.8359375, 11.828125, 0.6552734375, 0.00577545166015625, 0.00577545166015625, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
197; [[0.6552734375, 11.0, 0.0, 0.6552734375, 0.0, 0.0, 11.8359375, 11.828125, 0.6552734375, 0.00577545166015625, 0.00577545166015625, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
198; [[0.6552734375, 11.0, 0.0, 0.6552734375, 0.0, 0.0, 11.8359375, 11.828125, 0.6552734375, 0.00577545166015625, 0.00577545166015625, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
199; [[0.6552734375, 11.0, 0.0, 0.6552734375, 0.0, 0.0, 11.8359375, 11.828125, 0.6552734375, 0.00577545166015625, 0.00577545166015625, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
200; [[0.308349609375, 14.28125, 0.0, 0.30859375, 0.0, 0.0, 9.5, 9.4765625, 0.308349609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [753.63965]
201; [[0.308349609375, 14.28125, 0.0, 0.30859375, 0.0, 0.0, 9.5, 9.4765625, 0.308349609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
202; [[0.529296875, 12.890625, 0.0, 0.529296875, 0.0, 0.0, 9.515625, 9.484375, 0.529296875, 8.5234375, 8.5234375, 0.0, 0.0, 0.0, 0.0, 0.0]]; [1033.1688]
203; [[0.529296875, 12.890625, 0.0, 0.529296875, 0.0, 0.0, 9.515625, 9.484375, 0.529296875, 8.5234375, 8.5234375, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
204; [[0.529296875, 12.890625, 0.0, 0.529296875, 0.0, 0.0, 9.515625, 9.484375, 0.529296875, 8.5234375, 8.5234375, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
205; [[0.529296875, 12.890625, 0.0, 0.529296875, 0.0, 0.0, 9.515625, 9.484375, 0.529296875, 8.5234375, 8.5234375, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
206; [[0.272216796875, 12.1640625, 0.0, 0.272216796875, 0.0, 0.0, 11.859375, 11.84375, 0.272216796875, 11.84375, 11.84375, 0.0, 0.0, 0.0, 0.0, 0.0]]; [1541.1884]
207; [[0.272216796875, 12.1640625, 0.0, 0.272216796875, 0.0, 0.0, 11.859375, 11.84375, 0.272216796875, 11.84375, 11.84375, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
208; [[0.272216796875, 12.1640625, 0.0, 0.272216796875, 0.0, 0.0, 11.859375, 11.84375, 0.272216796875, 11.84375, 11.84375, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
209; [[0.272216796875, 12.1640625, 0.0, 0.272216796875, 0.0, 0.0, 11.859375, 11.84375, 0.272216796875, 11.84375, 11.84375, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
210; [[0.272216796875, 12.1640625, 0.0, 0.272216796875, 0.0, 0.0, 11.859375, 11.84375, 0.272216796875, 11.84375, 11.84375, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
211; [[0.272216796875, 12.1640625, 0.0, 0.272216796875, 0.0, 0.0, 11.859375, 11.84375, 0.272216796875, 11.84375, 11.84375, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
212; [[0.272216796875, 12.1640625, 0.0, 0.272216796875, 0.0, 0.0, 11.859375, 11.84375, 0.272216796875, 11.84375, 11.84375, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
213; [[0.272216796875, 12.1640625, 0.0, 0.272216796875, 0.0, 0.0, 11.859375, 11.84375, 0.272216796875, 11.84375, 11.84375, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
214; [[0.429931640625, 13.7578125, 0.0, 0.433837890625, 0.0, 0.0, 11.828125, 11.8984375, 0.433349609375, 11.875, 11.875, 0.0, 0.0, 0.0, 0.0, 0.0]]; [1587.622]
215; [[5.08984375, 4.41796875, 9.890625, 5.12890625, 0.0, 0.0, 8.8203125, 13.859375, 5.625, 8.8203125, 13.84375, 0.0, 0.0, 5.0546875, 0.0, 0.0]]; [2316.3396]
216; [[0.98388671875, 8.8828125, 0.0023097991943359375, 0.8193359375, 0.0, 0.0, 8.75, 8.7421875, 0.38037109375, 0.0, 0.002452850341796875, 0.0, 0.0, 0.0023097991943359375, 0.0, 0.0]]; [574.8364]
217; [[0.2066650390625, 9.7578125, 0.0, 0.206787109375, 0.0, 0.0, 9.5390625, 9.5, 0.206787109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]; [670.75757]
218; [[3.595703125, 8.7109375, 4.66015625, 3.634765625, 0.0001430511474609375, 0.0001430511474609375, 9.7265625, 13.203125, 3.81640625, 0.0001430511474609375, 3.419921875, 0.0001430511474609375, 0.0001430511474609375, 3.453125, 0.0001430511474609375, 0.0001430511474609375]]; [1523.9896]
219; [[11.5234375, 8.0108642578125e-05, 11.9296875, 11.5859375, 0.0, 0.0, 8.0108642578125e-05, 11.5859375, 11.8203125, 8.0108642578125e-05, 11.5859375, 0.0, 0.0, 11.65625, 0.0, 0.0]]; [1997.1095]
220; [[9.3359375, 0.00011444091796875, 10.4296875, 9.3359375, 0.00011444091796875, 0.00011444091796875, 0.00011444091796875, 9.3359375, 9.515625, 0.00011444091796875, 9.3359375, 0.00011444091796875, 0.00011444091796875, 9.3828125, 0.00011444091796875, 0.00011444091796875]]; [1328.4589]
221; [[11.6953125, 1.8828125, 11.234375, 11.7421875, 0.0, 0.0, 1.84765625, 13.609375, 12.1015625, 0.0, 11.765625, 0.0, 0.0, 11.7265625, 0.0, 0.0]]; [2480.5146]
222; [[11.796875, 9.484375, 11.4375, 11.78125, 0.000301361083984375, 0.000301361083984375, 8.6953125, 20.484375, 12.4765625, 0.0001430511474609375, 11.7890625, 0.0001430511474609375, 0.0001430511474609375, 11.7890625, 0.000301361083984375, 0.0001430511474609375]]; [4638.155]
223; [[9.4453125, 13.0078125, 9.1484375, 9.4375, 0.0, 0.0, 9.421875, 18.796875, 9.796875, 0.0, 9.40625, 0.0, 0.0, 9.40625, 0.0, 0.0]]; [3810.6335]
224; [[9.4453125, 13.0078125, 9.1484375, 9.4375, 0.0, 0.0, 9.421875, 18.796875, 9.796875, 0.0, 9.40625, 0.0, 0.0, 9.40625, 0.0, 0.0]]; [0.]
225; [[9.4453125, 13.0078125, 9.1484375, 9.4375, 0.0, 0.0, 9.421875, 18.796875, 9.796875, 0.0, 9.40625, 0.0, 0.0, 9.40625, 0.0, 0.0]]; [0.]
226; [[9.40625, 8.4140625, 9.3515625, 9.4609375, 0.00011444091796875, 0.00011444091796875, 9.40625, 18.703125, 10.1796875, 0.00011444091796875, 9.4140625, 0.00011444091796875, 0.00011444091796875, 9.4140625, 0.00011444091796875, 0.00011444091796875]]; [3637.2036]
227; [[9.40625, 8.4140625, 9.3515625, 9.4609375, 0.00011444091796875, 0.00011444091796875, 9.40625, 18.703125, 10.1796875, 0.00011444091796875, 9.4140625, 0.00011444091796875, 0.00011444091796875, 9.4140625, 0.00011444091796875, 0.00011444091796875]]; [0.]
228; [[9.484375, 0.64453125, 13.5078125, 9.4921875, 0.0, 0.0, 2.9453125, 12.578125, 9.8515625, 0.0, 9.4765625, 0.0, 0.0, 9.4921875, 0.0, 0.0]]; [2032.6333]
229; [[5.34375, 0.96826171875, 1.060546875, 5.1640625, 0.00011444091796875, 0.00011444091796875, 0.91015625, 4.7734375, 4.15625, 0.00011444091796875, 3.861328125, 0.00011444091796875, 0.00011444091796875, 3.576171875, 0.00011444091796875, 0.00011444091796875]]; [309.6221]
230; [[0.58056640625, 9.8359375, 0.0, 0.5810546875, 0.0, 0.0, 9.3671875, 9.359375, 0.58056640625, 4.1015625, 4.1015625, 0.0, 0.0, 0.0, 0.0, 0.0]]; [790.9763]
231; [[0.42578125, 14.5, 0.0001430511474609375, 0.426025390625, 0.0001430511474609375, 0.0001430511474609375, 11.3359375, 11.625, 0.42578125, 11.5625, 11.5625, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375]]; [1536.2959]
232; [[0.42578125, 14.5, 0.0001430511474609375, 0.426025390625, 0.0001430511474609375, 0.0001430511474609375, 11.3359375, 11.625, 0.42578125, 11.5625, 11.5625, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375]]; [0.]
233; [[0.42578125, 14.5, 0.0001430511474609375, 0.426025390625, 0.0001430511474609375, 0.0001430511474609375, 11.3359375, 11.625, 0.42578125, 11.5625, 11.5625, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375, 0.0001430511474609375]]; [0.]
234; [[0.2418212890625, 11.96875, 0.0, 0.2418212890625, 0.0, 0.0, 11.46875, 11.7265625, 0.2418212890625, 11.6953125, 11.6953125, 0.0, 0.0, 0.0, 0.0, 0.0]]; [1502.0115]
235; [[0.2418212890625, 11.96875, 0.0, 0.2418212890625, 0.0, 0.0, 11.46875, 11.7265625, 0.2418212890625, 11.6953125, 11.6953125, 0.0, 0.0, 0.0, 0.0, 0.0]]; [0.]
