Step; State; Reward
0; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
1; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
2; [[ 9.13  14.76   0.     8.62   8.62   0.518  0.     0.    11.85  11.85
  11.85   0.518 11.85  11.85  11.85   8.62   0.     0.     3.23   0.
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
   0.     0.     0.     0.     0.   ]]; [0.]
3; [[ 9.13  14.76   0.     8.62   8.62   0.518  0.     0.    11.85  11.85
  11.85   0.518 11.85  11.85  11.85   8.62   0.     0.     3.23   0.
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
   0.     0.     0.     0.     0.   ]]; [0.]
4; [[3.416  7.855  0.     2.928  2.928  0.49   0.     0.     9.14   9.14
  9.12   0.4897 9.12   9.12   9.12   2.922  0.     0.     6.195  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.    ]]; [0.]
5; [[ 0.2588 13.305   0.      0.      0.      0.2588  0.      0.     11.75
  11.76   11.75    0.2588 11.75   11.75   11.75    0.      0.      0.
  11.734   0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.    ]]; [0.]
6; [[ 0.2588 13.305   0.      0.      0.      0.2588  0.      0.     11.75
  11.76   11.75    0.2588 11.75   11.75   11.75    0.      0.      0.
  11.734   0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.    ]]; [0.]
7; [[ 0.3853 10.38    0.      0.      0.      0.3855  0.      0.      9.32
   6.973   9.305   0.3855  9.305   9.305   9.305   0.      0.      0.
   9.27    0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.    ]]; [0.]
8; [[4.4604e-01 8.8359e+00 1.1444e-04 1.1444e-04 1.1444e-04 4.4580e-01
  1.1444e-04 1.1444e-04 9.2344e+00 4.9961e+00 9.1406e+00 4.4580e-01
  9.1406e+00 9.1406e+00 9.1406e+00 1.1444e-04 1.1444e-04 1.1444e-04
  8.9766e+00 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 0.0000e+00 0.0000e+00 0.0000e+00]]; [0.]
9; [[2.5830e-01 1.2133e+01 0.0000e+00 8.0109e-05 8.0109e-05 2.5830e-01
  0.0000e+00 0.0000e+00 1.1773e+01 4.2500e+00 1.1773e+01 2.5830e-01
