Step; State; Reward
1; [[8.502e-02 3.195e+00 1.431e-04 6.671e-02 1.431e-04 1.431e-04 2.906e+00
  2.889e+00 6.671e-02 2.887e+00 2.887e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [120.503624]
2; [[ 5.32    5.98    0.      5.348   0.      0.     11.22    9.086   0.3389
   9.086   9.086   0.      5.008   0.      0.      0.    ]]; [1847.8082]
3; [[2.9688e-01 9.4844e+00 1.1444e-04 2.9663e-01 1.1444e-04 1.1444e-04
  8.9219e+00 9.5000e+00 2.9663e-01 4.1367e+00 4.1367e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [816.63574]
4; [[ 0.2078 10.04    0.      0.2079  0.      0.      9.49    9.484   0.2078
   2.283   2.283   0.      0.      0.      0.      0.    ]]; [757.6483]
5; [[ 0.2114 11.16    0.      0.2114  0.      0.      9.33    9.22    0.2115
   2.986   2.986   0.      0.      0.      0.      0.    ]]; [776.7344]
6; [[ 5.695   6.17    0.      5.703   0.      0.     13.55    9.5     0.5483
   5.62    5.62    0.      5.156   0.      0.      0.    ]]; [1854.2316]
7; [[3.441 5.67  0.    3.436 0.    0.    7.594 9.49  0.556 7.574 7.574 0.
  2.877 0.    0.    0.   ]]; [1335.966]
8; [[0.2273 9.64   0.     0.227  0.     0.     9.336  9.13   0.227  3.58
  3.58   0.     0.     0.     0.     0.    ]]; [762.83765]
9; [[0.2119 9.586  0.     0.2334 0.     0.     9.48   9.484  0.2334 3.459
  3.459  0.     0.     0.     0.     0.    ]]; [794.4727]
10; [[4.1138e-01 1.1484e+01 1.4305e-04 4.1138e-01 1.4305e-04 1.4305e-04
  1.1844e+01 1.1852e+01 4.1138e-01 4.7852e+00 4.7852e+00 1.4305e-04
  1.4305e-04 1.4305e-04 1.4305e-04 1.4305e-04]]; [1232.1616]
11; [[0.205  9.516  0.     0.2043 0.     0.     9.35   9.37   0.2047 4.934
  4.934  0.     0.     0.     0.     0.    ]]; [834.3977]
12; [[2.5854e-01 1.2305e+01 1.4305e-04 2.5903e-01 1.4305e-04 1.4305e-04
  1.1805e+01 1.1789e+01 2.5854e-01 6.3086e+00 6.3086e+00 1.4305e-04
  1.4305e-04 1.4305e-04 1.4305e-04 1.4305e-04]]; [1301.3743]
13; [[ 0.377  11.94    0.      0.3774  0.      0.     11.85   11.85    0.3774
   5.57    5.57    0.      0.      0.      0.      0.    ]]; [1279.056]
14; [[2.9712e-01 9.7266e+00 1.1444e-04 2.9712e-01 1.1444e-04 1.1444e-04
  9.3438e+00 9.3438e+00 2.9712e-01 4.4766e+00 4.4766e+00 1.1444e-04
