Step; State; Reward
1; [[0.1633 5.805  0.     0.127  0.     0.     5.293  5.223  0.1268 5.22
  5.22   0.     0.     0.     0.     0.    ]]; [347.43945]
2; [[ 4.58 11.72  0.    0.32  0.    0.    9.47  9.48  0.32  9.48  9.48  4.26
   0.    0.    0.    0.  ]]; [1769.949]
3; [[ 0.3594 12.2     0.      0.3594  0.      0.     11.85   11.85    0.3594
  11.85   11.85    0.      0.      0.      0.      0.    ]]; [1589.4259]
4; [[ 5.777  9.32   0.     5.777  0.     0.    15.945 11.8    0.419 11.8
  11.8    0.     5.36   0.     0.     0.   ]]; [2866.5645]
5; [[6.8398e+00 4.2578e+00 1.1444e-04 6.8828e+00 1.1444e-04 1.1444e-04
  1.0562e+01 9.3750e+00 5.8203e-01 9.0234e+00 9.0234e+00 1.1444e-04
  6.3008e+00 1.1444e-04 1.1444e-04 1.1444e-04]]; [2149.1697]
6; [[11.02   2.752  0.    11.05   0.     0.    13.086 11.9    0.717 11.29
  11.29   0.    10.336  0.     0.     0.   ]]; [3975.5757]
7; [[8.8359e+00 2.0625e+00 1.1444e-04 8.8516e+00 1.1444e-04 1.1444e-04
  1.0336e+01 9.5078e+00 5.8203e-01 8.8281e+00 8.8281e+00 1.1444e-04
  8.2734e+00 1.1444e-04 1.1444e-04 1.1444e-04]]; [2550.9084]
8; [[11.4     1.496   0.     11.42    0.      0.     12.195  11.9     0.7227
  11.29   11.29    0.     10.71    0.      0.      0.    ]]; [3991.8208]
9; [[5.4258e+00 4.8711e+00 1.1444e-04 5.4023e+00 1.1444e-04 1.1444e-04
  7.4141e+00 9.5078e+00 4.6094e-01 7.4492e+00 7.4492e+00 1.1444e-04
  4.9336e+00 1.1444e-04 1.1444e-04 1.1444e-04]]; [1687.0397]
10; [[3.52   9.914  0.     3.52   0.     0.     9.516  9.51   0.2136 7.41
  7.41   0.     3.307  0.     0.     0.    ]]; [1514.0234]
11; [[5.0977e-01 9.8438e+00 1.1444e-04 5.0928e-01 1.1444e-04 1.1444e-04
  9.4688e+00 9.4688e+00 5.0928e-01 7.7305e+00 7.7305e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [992.6807]
12; [[ 1.403  11.27    0.      0.4004  0.      0.      9.36    9.29    0.4006
   7.957   7.957   1.003   0.      0.      0.      0.    ]]; [1127.7538]
13; [[1.0859e+01 1.0805e+01 1.4305e-04 4.5547e+00 1.4305e-04 1.4305e-04
  1.5664e+01 1.1883e+01 7.3584e-01 1.1180e+01 1.1180e+01 6.3203e+00
  3.8184e+00 1.4305e-04 1.4305e-04 1.4305e-04]]; [4083.9102]
14; [[ 7.88    5.08    0.      5.727   0.      0.     11.71    9.52    0.5894
   8.836   8.836   2.201   5.145   0.      0.      0.    ]]; [2381.4092]
15; [[9.5078e+00 7.5293e-01 1.1444e-04 1.0102e+01 1.1444e-04 1.1444e-04
  1.0242e+01 9.5156e+00 5.9082e-01 9.5078e+00 9.5078e+00 1.1444e-04
  9.5078e+00 1.1444e-04 1.1444e-04 1.1444e-04]]; [2755.2546]
16; [[6.293  3.607  0.     5.383  0.     0.     8.46   9.484  0.5635 7.613
  7.613  0.     4.82   0.     0.     0.    ]]; [1807.9589]
17; [[ 6.086   8.47    0.      6.082   0.      0.     14.1    11.83    0.5083
   9.42    9.42    0.      5.574   0.      0.      0.    ]]; [2687.395]
18; [[5.5    4.54   0.     5.496  0.     0.     9.586  9.484  0.4697 6.73
  6.73   0.     5.02   0.     0.     0.    ]]; [1710.0009]
19; [[3.42   5.11   0.     3.418  0.     0.     7.965  9.47   0.4277 6.56
  6.56   0.     2.99   0.     0.     0.    ]]; [1275.3893]
20; [[ 0.2074 10.33    0.      0.2074  0.      0.      9.45    9.45    0.2074
   4.234   4.234   0.      0.      0.      0.      0.    ]]; [834.81415]
21; [[ 0.212 12.516  0.     0.212  0.     0.     9.45   9.445  0.212  3.27
