Connecting to host 10.0.0.2, port 5201
[  4] local 10.0.0.1 port 46110 connected to 10.0.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.04   sec  1.92 MBytes  15.5 Mbits/sec    0   19.8 KBytes       
[  4]   1.04-2.00   sec  63.6 KBytes   542 Kbits/sec    0   24.0 KBytes       
[  4]   2.00-3.00   sec  63.6 KBytes   523 Kbits/sec    0   28.3 KBytes       
[  4]   3.00-4.01   sec   127 KBytes  1.03 Mbits/sec    0   39.6 KBytes       
[  4]   4.01-5.04   sec   127 KBytes  1.01 Mbits/sec    0   70.7 KBytes       
[  4]   5.04-6.00   sec   191 KBytes  1.63 Mbits/sec    0    112 KBytes       
[  4]   6.00-7.00   sec   191 KBytes  1.56 Mbits/sec    0    154 KBytes       
[  4]   7.00-8.02   sec   191 KBytes  1.54 Mbits/sec    0    219 KBytes       
[  4]   8.02-9.00   sec   318 KBytes  2.65 Mbits/sec    0    322 KBytes       
[  4]   9.00-10.00  sec   318 KBytes  2.60 Mbits/sec    0    366 KBytes       
[  4]  10.00-11.00  sec  1.06 MBytes  8.86 Mbits/sec    0    505 KBytes       
[  4]  11.00-12.00  sec   891 KBytes  7.31 Mbits/sec    0    622 KBytes       
[  4]  12.00-13.00  sec  1.24 MBytes  10.4 Mbits/sec    0    788 KBytes       
[  4]  13.00-14.00  sec  1.25 MBytes  10.5 Mbits/sec    0    983 KBytes       
[  4]  14.00-15.00  sec  1.24 MBytes  10.4 Mbits/sec    0   1.09 MBytes       
[  4]  15.00-16.00  sec   954 KBytes  7.83 Mbits/sec    0   1.22 MBytes       
[  4]  16.00-17.00  sec   636 KBytes  5.21 Mbits/sec    0   1.30 MBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec   16   1.20 MBytes       
[  4]  18.00-19.00  sec  0.00 Bytes  0.00 bits/sec   22   1.11 MBytes       
[  4]  19.00-20.00  sec  0.00 Bytes  0.00 bits/sec  121    933 KBytes       
[  4]  20.00-21.01  sec  63.6 KBytes   518 Kbits/sec  148    887 KBytes       
[  4]  21.01-22.00  sec   573 KBytes  4.72 Mbits/sec   38    911 KBytes       
[  4]  22.00-23.00  sec   636 KBytes  5.21 Mbits/sec    0    895 KBytes       
[  4]  23.00-24.04  sec   318 KBytes  2.51 Mbits/sec    0    933 KBytes       
[  4]  24.04-25.00  sec  0.00 Bytes  0.00 bits/sec    0    933 KBytes       
[  4]  25.00-26.00  sec  1.06 MBytes  8.84 Mbits/sec    0    943 KBytes       
[  4]  26.00-27.00  sec  0.00 Bytes  0.00 bits/sec    6    889 KBytes       
[  4]  27.00-28.00  sec  0.00 Bytes  0.00 bits/sec   22    824 KBytes       
[  4]  28.00-29.00  sec  63.6 KBytes   521 Kbits/sec    4    686 KBytes       
[  4]  29.00-30.00  sec  0.00 Bytes  0.00 bits/sec    7    660 KBytes       
[  4]  30.00-31.01  sec  0.00 Bytes  0.00 bits/sec    0    660 KBytes       
[  4]  31.01-32.00  sec  0.00 Bytes  0.00 bits/sec   19    660 KBytes       
[  4]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec    0    660 KBytes       
[  4]  33.00-34.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  34.00-35.00  sec   318 KBytes  2.61 Mbits/sec    0   1.41 KBytes       
