Connecting to host 10.0.0.2, port 5204
[  4] local 10.0.0.1 port 46116 connected to 10.0.0.2 port 5204
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   304 KBytes  2.49 Mbits/sec    0   42.4 KBytes       
[  4]   1.00-2.00   sec   134 KBytes  1.10 Mbits/sec    0   46.7 KBytes       
[  4]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec    0   49.5 KBytes       
[  4]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec    0   52.3 KBytes       
[  4]   4.00-5.00   sec  63.6 KBytes   522 Kbits/sec    0   63.6 KBytes       
[  4]   5.00-6.00   sec   255 KBytes  2.09 Mbits/sec    0   90.5 KBytes       
[  4]   6.00-7.00   sec  0.00 Bytes  0.00 bits/sec   23   66.5 KBytes       
[  4]   7.00-8.00   sec  0.00 Bytes  0.00 bits/sec    3   66.5 KBytes       
[  4]   8.00-9.00   sec  0.00 Bytes  0.00 bits/sec    6   59.4 KBytes       
[  4]   9.00-10.00  sec  63.6 KBytes   521 Kbits/sec   10   53.7 KBytes       
[  4]  10.00-11.00  sec  63.6 KBytes   521 Kbits/sec    3   33.9 KBytes       
[  4]  11.00-12.00  sec   127 KBytes  1.04 Mbits/sec    0   45.2 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec    0   46.7 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec    0   48.1 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec    7   35.4 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec    2   35.4 KBytes       
[  4]  16.00-17.00  sec  63.6 KBytes   522 Kbits/sec    1   35.4 KBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec    0   35.4 KBytes       
[  4]  18.00-19.00  sec  63.6 KBytes   521 Kbits/sec    3   28.3 KBytes       
[  4]  19.00-20.00  sec  63.6 KBytes   522 Kbits/sec    0   26.9 KBytes       
