Step; State; Reward
1; [[0.0002403  0.00011444 0.00011444 0.00011444 0.00011444 0.00011444
  0.00011444 0.0002403  0.00011444 0.00011444 0.00011444 0.00011444
  0.00011444 0.00011444 0.00011444 0.00011444]]; [0.00769043]
2; [[0.2126 9.95   0.     0.2126 0.     0.     9.33   9.28   0.2126 9.28
  9.28   0.     0.     0.     0.     0.    ]]; [999.35596]
3; [[2.7490e-01 1.1391e+01 1.1444e-04 2.7490e-01 1.1444e-04 1.1444e-04
  9.4453e+00 9.4375e+00 2.7466e-01 9.4375e+00 9.4375e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [1061.7557]
4; [[ 1.771  9.31   0.     1.775  0.     0.    10.79   9.48   0.466  9.48
   9.48   0.     1.314  0.     0.     0.   ]]; [1291.3359]
5; [[6.8438e+00 5.1758e+00 1.1444e-04 6.8438e+00 1.1444e-04 1.1444e-04
  1.1414e+01 9.3672e+00 5.8154e-01 9.3672e+00 9.3672e+00 1.1444e-04
  6.2656e+00 1.1444e-04 1.1444e-04 1.1444e-04]]; [2226.5054]
6; [[7.42   4.035  0.     7.426  0.     0.     8.484  9.51   0.5586 9.51
  9.51   0.     6.867  0.     0.     0.    ]]; [2261.0295]
7; [[6.9141e-01 9.6406e+00 1.1444e-04 6.8896e-01 1.1444e-04 1.1444e-04
  9.4766e+00 9.4766e+00 2.0850e-01 3.8613e+00 3.8613e+00 1.1444e-04
  4.8071e-01 1.1444e-04 1.1444e-04 1.1444e-04]]; [850.05096]
8; [[ 0.2073 10.445   0.      0.2073  0.      0.      9.49    9.484   0.2073
   4.496   4.496   0.      0.      0.      0.      0.    ]]; [851.341]
9; [[4.204e-01 1.229e+01 1.431e-04 4.414e-01 1.431e-04 1.431e-04 1.186e+01
  1.186e+01 4.414e-01 7.164e+00 7.164e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [1371.6443]
10; [[0.3997 9.4    0.     0.4    0.     0.     9.484  9.484  0.4    5.113
  5.113  0.     0.     0.     0.     0.    ]]; [872.18384]
11; [[0.2072 9.68   0.     0.2073 0.     0.     9.46   9.46   0.2072 5.086
  5.086  0.     0.     0.     0.     0.    ]]; [855.98083]
12; [[0.4197 8.99   0.     0.4197 0.     0.     9.5    9.5    0.4197 0.3235
  0.3235 0.     0.     0.     0.     0.    ]]; [684.3181]
13; [[ 0.2595 12.72    0.      0.2595  0.      0.     11.86   11.87    0.2595
   0.      0.      0.      0.      0.      0.      0.    ]]; [1041.4501]
14; [[ 0.2551 12.08    0.      0.2551  0.      0.     11.664  11.664   0.2551
   0.      0.      0.      0.      0.      0.      0.    ]]; [998.85986]
15; [[0.2069 9.63   0.     0.2069 0.     0.     9.47   9.47   0.2069 0.
  0.     0.     0.     0.     0.     0.    ]]; [678.44324]
16; [[2.930e+00 9.938e+00 3.207e+00 2.953e+00 3.014e-04 3.014e-04 1.186e+01
  1.438e+01 3.193e+00 3.014e-04 2.527e+00 1.431e-04 1.431e-04 2.562e+00
  3.014e-04 1.431e-04]]; [1975.2887]
17; [[11.21  11.18  10.51  11.625  0.     0.    11.516 22.83  11.73   0.
  11.21   0.     0.    11.23   0.     0.   ]]; [7932.003]
18; [[9.4688e+00 9.4219e+00 9.4219e+00 9.4531e+00 1.1444e-04 1.1444e-04
  9.3359e+00 2.3547e+01 1.2250e+01 1.4305e-04 9.3828e+00 1.1444e-04
  1.1444e-04 9.3750e+00 1.1444e-04 1.1444e-04]]; [6941.3267]
19; [[ 9.266 11.734 11.93   9.266  0.     0.     9.25  18.28   9.484  0.
   9.02   0.     0.     9.31   0.     0.   ]]; [5567.1567]
20; [[9.4688e+00 9.4297e+00 1.1320e+01 9.4609e+00 1.1444e-04 1.1444e-04
  9.4531e+00 1.8906e+01 1.0375e+01 1.1444e-04 9.4531e+00 1.1444e-04
  1.1444e-04 9.4766e+00 1.1444e-04 1.1444e-04]]; [5723.1016]
21; [[11.555  7.43  18.75  11.586  0.     0.    10.125 22.11  12.47   0.
  11.516  0.     0.    11.62   0.     0.   ]]; [8122.3804]
22; [[9.0469e+00 9.9609e+00 8.7031e+00 9.2578e+00 1.1444e-04 1.1444e-04
  8.1328e+00 1.7234e+01 9.8359e+00 1.1444e-04 9.1016e+00 1.1444e-04
  1.1444e-04 9.3203e+00 1.1444e-04 1.1444e-04]]; [4944.955]
23; [[11.84  12.47   7.246 11.83   0.     0.    11.83  22.36  11.44   0.
  10.53   0.     0.    10.164  0.     0.   ]]; [7744.3975]
24; [[1.1812e+01 1.3094e+01 8.3281e+00 1.1820e+01 1.4305e-04 1.4305e-04
  1.1797e+01 2.3609e+01 1.2594e+01 1.4305e-04 1.1805e+01 1.4305e-04
  1.4305e-04 1.1812e+01 1.4305e-04 1.4305e-04]]; [8512.211]
25; [[ 2.752 12.9    0.     2.723  0.     0.     9.47  10.766  1.89   0.
   1.298  0.     0.     1.203  0.     0.   ]]; [1270.9169]
26; [[4.861e-01 1.207e+01 1.431e-04 4.861e-01 1.431e-04 1.431e-04 1.173e+01
  1.173e+01 4.861e-01 1.431e-04 1.431e-04 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [1026.4047]
27; [[ 4.883 10.09   4.664  4.992  0.     0.     9.29  13.9    5.094  0.
   4.61   0.     0.     4.62   0.     0.   ]]; [2466.391]
28; [[9.5312e+00 9.3906e+00 1.0047e+01 9.5312e+00 1.1444e-04 1.1444e-04
  9.3359e+00 1.8875e+01 9.9453e+00 1.1444e-04 9.5391e+00 1.1444e-04
  1.1444e-04 9.5312e+00 1.1444e-04 1.1444e-04]]; [5636.4443]
29; [[ 9.53  10.46  11.24   9.53   0.     0.     9.33  18.84   9.93   0.
   9.516  0.     0.     9.53   0.     0.   ]]; [5756.7334]
30; [[ 9.52   9.234 13.2    9.52   0.     0.     9.34  18.88  10.06   0.
   9.52   0.     0.     9.52   0.     0.   ]]; [5812.586]
31; [[ 9.72  13.6    4.965  9.6    0.     0.    11.55  19.5    8.61   0.
   7.957  0.     0.     7.906  0.     0.   ]]; [5661.916]
32; [[ 9.52   4.28  13.     9.53   0.     0.     8.41  17.72  10.195  0.
   9.31   0.     0.     9.33   0.     0.   ]]; [5166.619]
33; [[9.508e+00 6.037e-04 1.379e+01 9.531e+00 0.000e+00 0.000e+00 6.037e-04
  9.531e+00 9.758e+00 0.000e+00 9.531e+00 0.000e+00 0.000e+00 9.539e+00
  0.000e+00 0.000e+00]]; [2882.1997]
34; [[9.508e+00 1.278e-04 9.633e+00 9.516e+00 0.000e+00 0.000e+00 1.278e-04
  9.516e+00 1.002e+01 0.000e+00 9.516e+00 0.000e+00 0.000e+00 9.523e+00
  0.000e+00 0.000e+00]]; [2730.0764]
35; [[1.1883e+01 2.7084e-04 1.3047e+01 1.1898e+01 1.4305e-04 1.4305e-04
  2.7084e-04 1.0648e+01 1.1266e+01 1.4305e-04 1.0648e+01 1.4305e-04
  1.4305e-04 1.0641e+01 1.4305e-04 1.4305e-04]]; [3809.3657]
36; [[11.88   0.    11.945 11.91   0.     0.     0.    11.89  12.15   0.
  11.89   0.     0.    11.914  0.     0.   ]]; [4189.155]
37; [[9.5234e+00 1.1444e-04 9.8672e+00 9.5234e+00 1.1444e-04 1.1444e-04
  1.1444e-04 9.5156e+00 9.7266e+00 1.1444e-04 9.5156e+00 1.1444e-04
  1.1444e-04 9.5234e+00 1.1444e-04 1.1444e-04]]; [2729.6785]
38; [[9.508e+00 1.542e-03 9.914e+00 9.516e+00 0.000e+00 0.000e+00 1.542e-03
  9.508e+00 9.766e+00 0.000e+00 9.508e+00 0.000e+00 0.000e+00 9.516e+00
  0.000e+00 0.000e+00]]; [2728.4348]
39; [[3.6074e+00 1.9608e-03 2.4242e-03 3.5742e+00 1.1444e-04 1.1444e-04
  1.9608e-03 2.4766e+00 2.5684e+00 1.1444e-04 2.4746e+00 1.1444e-04
  1.1444e-04 2.4355e+00 1.1444e-04 1.1444e-04]]; [269.33902]
40; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
41; [[0.0002403  0.00011444 0.00011444 0.00011444 0.00011444 0.00011444
  0.00011444 0.0003014  0.000143   0.000143   0.000143   0.000143
  0.000143   0.000143   0.00011444 0.00011444]]; [0.00866699]
42; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
43; [[0.0003014 0.000143  0.000143  0.000143  0.000143  0.000143  0.000143
  0.0003014 0.000143  0.000143  0.000143  0.000143  0.000143  0.000143
  0.000143  0.000143 ]]; [0.00964355]
44; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
45; [[0.0002403  0.00011444 0.00011444 0.00011444 0.00011444 0.00011444
  0.00011444 0.0002403  0.00011444 0.00011444 0.00011444 0.00011444
  0.00011444 0.00011444 0.00011444 0.00011444]]; [0.00769043]
46; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
47; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
48; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
49; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
50; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
51; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
52; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
53; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
54; [[0.0003014 0.000143  0.000143  0.000143  0.000143  0.000143  0.000143
  0.0003014 0.000143  0.000143  0.000143  0.000143  0.000143  0.000143
  0.000143  0.000143 ]]; [0.00964355]
